dose,category,location,year,coverage,low,high,size
1doseMMRVaccinationVFCProgramProvider,Participating,Alabama,2003,90.600000,85.200000,94.200000,396.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,WA-Rest of State,1998,87.000000,79.100000,92.300000,115.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,Connecticut,2004,96.800000,87.600000,99.200000,42.000000
1doseMMRVaccinationRaceEthnicity,American Indian or Alaska Native only  non-Hispanic,Region  5,2000,88.900000,78.100000,94.700000,83.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,NY-City of New York,2000,96.100000,89.900000,98.500000,132.000000
1doseMMRVaccinationVFCProgramProvider,Not Participating ,TN-Shelby County,2002,93.400000,80.200000,98.000000,40.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Region  8,2011,86.700000,82.400000,90.000000,1478.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Iowa,1996,93.000000,88.700000,95.800000,270.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,West Virginia,2016,93.600000,87.500000,96.900000,148.000000
1doseMMRVaccinationVFCProgramProvider,Participating,Minnesota,2008,92.500000,87.800000,95.500000,305.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Tennessee,2011,89.200000,77.300000,95.200000,95.000000
1doseMMRVaccinationFacilityType,Private,MA-Rest of State,2005,96.500000,91.900000,98.600000,162.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Texas,1998,91.600000,88.200000,94.100000,662.000000
1doseMMRVaccinationFacilityType,Private,West Virginia,2003,90.400000,79.800000,95.700000,136.000000
1doseMMRVaccinationFacilityType,Other,WA-King County,2000,76.100000,63.900000,85.100000,72.000000
1doseMMRVaccinationAge,19 Months,MD-City of Baltimore,2006,89.300000,83.500000,93.300000,233.000000
1doseMMRVaccinationAge,24 Months,South Dakota,2016,93.000000,88.500000,95.800000,262.000000
1doseMMRVaccinationWIC,Not Participating ,Alabama,2017,94.100000,88.700000,97.000000,148.000000
1doseMMRVaccinationWIC,Not Participating ,Oregon,2015,95.200000,87.900000,98.200000,103.000000
1doseMMRVaccinationAge,19 Months,Florida,1999,84.100000,79.400000,87.800000,856.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Vermont,2011,95.300000,91.100000,97.600000,182.000000
1doseMMRVaccinationFacilityType,Other,Region  9,2008,95.200000,91.500000,97.400000,201.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Maine,2006,96.100000,89.600000,98.600000,81.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,AL-Rest of State,2000,93.200000,85.300000,97.000000,100.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Hawaii,2012,95.800000,85.500000,98.900000,70.000000
1doseMMRVaccinationVFCProgramProvider,Participating,IL-City of Chicago,2008,89.100000,84.300000,92.600000,251.000000
1doseMMRVaccinationFacilityType,Private,Alabama,2008,97.000000,93.400000,98.600000,225.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,TN-Davidson County,1999,86.900000,80.400000,91.500000,173.000000
1doseMMRVaccinationVFCProgramProvider,Participating,MD-City of Baltimore,2001,93.800000,89.300000,96.500000,226.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,IN-Rest of State,1999,91.200000,83.700000,95.500000,124.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Washington,1997,92.300000,87.700000,95.300000,270.000000
1doseMMRVaccinationAge,19-35 Months,Region  8,2001,90.900000,88.900000,92.600000,1849.000000
1doseMMRVaccinationWIC,Participating,Utah,2012,86.900000,75.000000,93.600000,82.000000
1doseMMRVaccinationAge,19-35 Months,GA-Rest of State,1999,92.500000,88.600000,95.100000,288.000000
1doseMMRVaccinationAge,19-35 Months,New Mexico,2013,89.100000,83.500000,93.000000,255.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Utah,2012,82.100000,57.300000,94.000000,40.000000
1doseMMRVaccinationFacilityType,Mixed,Indiana,2004,83.900000,56.600000,95.400000,56.000000
1doseMMRVaccinationAge,13 Months,South Carolina,2013,41.800000,33.600000,50.500000,207.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Region  2,2001,93.100000,90.500000,95.000000,780.000000
1doseMMRVaccinationRaceEthnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  9,2017,88.900000,65.400000,97.100000,39.000000
1doseMMRVaccinationWIC,Participating,TX-El Paso County,2013,94.300000,89.800000,96.900000,163.000000
1doseMMRVaccinationRaceEthnicity,Asian only  non-Hispanic,Texas,2007,96.500000,88.400000,99.000000,43.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Wisconsin,2016,89.700000,77.900000,95.600000,98.000000
1doseMMRVaccinationAge,19-35 Months,MN-Rest of State,2000,92.600000,88.600000,95.300000,286.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,United States,1995,87.100000,84.400000,89.300000,2281.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Delaware,2002,96.400000,86.500000,99.100000,52.000000
1doseMMRVaccinationFacilityType,Public,Oregon,1997,87.000000,74.600000,93.900000,54.000000
1doseMMRVaccinationAge,24 Months,South Carolina,2017,86.300000,79.600000,91.000000,238.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,New York,2012,91.400000,84.600000,95.400000,124.000000
1doseMMRVaccinationFacilityType,Public,Indiana,1995,90.800000,79.700000,96.100000,85.000000
1doseMMRVaccinationAge,24 Months,Michigan,2005,93.000000,89.500000,95.400000,430.000000
1doseMMRVaccinationAge,24 Months,NJ-City of Newark,1995,87.800000,79.500000,93.000000,145.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Alaska,2008,87.900000,72.700000,95.200000,72.000000
1doseMMRVaccinationFacilityType,Other,Region  8,1998,87.000000,80.900000,91.300000,382.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Oklahoma,2009,96.200000,91.500000,98.400000,109.000000
1doseMMRVaccinationAge,19-35 Months,North Dakota,2002,90.700000,83.300000,95.000000,278.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,OH-Rest of State,1998,91.400000,76.300000,97.300000,34.000000
1doseMMRVaccinationVFCProgramProvider,Participating,WA-King County,2006,88.700000,80.100000,93.900000,153.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,South Carolina,2006,94.800000,90.400000,97.200000,213.000000
1doseMMRVaccinationAge,24 Months,WA-Rest of State,2003,91.500000,86.700000,94.700000,287.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Oregon,1995,85.700000,74.000000,92.700000,62.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,North Carolina,2001,97.100000,93.900000,98.600000,227.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,Oregon,2004,96.200000,85.800000,99.000000,69.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,MN-Rest of State,1995,92.900000,88.400000,95.800000,195.000000
1doseMMRVaccinationAge,19-35 Months,TX-Rest of State,2016,88.200000,83.300000,91.800000,542.000000
1doseMMRVaccinationAge,19 Months,Hawaii,1995,87.600000,80.600000,92.300000,189.000000
1doseMMRVaccinationPoverty,Living Below Poverty,NY-Rest of State,2014,86.600000,72.600000,94.100000,56.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Alabama,2007,95.000000,90.300000,97.500000,190.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Ohio,1995,90.000000,84.700000,93.600000,473.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,MD-Rest of State,2011,93.500000,80.300000,98.100000,78.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Arizona,2013,92.100000,86.500000,95.500000,168.000000
1doseMMRVaccinationFacilityType,Private,North Carolina,2006,97.300000,91.700000,99.200000,133.000000
1doseMMRVaccinationPoverty,Living Below Poverty,MI-Rest of State,1997,91.800000,76.100000,97.500000,38.000000
1doseMMRVaccinationAge,13 Months,Colorado,2007,46.500000,37.500000,55.800000,212.000000
1doseMMRVaccinationAge,19 Months,NY-Rest of State,2004,92.100000,86.900000,95.400000,272.000000
1doseMMRVaccinationFacilityType,Other,Alaska,2013,95.400000,87.000000,98.400000,38.000000
1doseMMRVaccinationFacilityType,Public,Florida,2000,90.000000,79.500000,95.400000,99.000000
1doseMMRVaccinationAge,19-35 Months,Delaware,2010,94.000000,90.300000,96.400000,347.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,Region  2,2017,86.100000,76.700000,92.100000,76.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Virginia,2006,92.500000,84.600000,96.500000,146.000000
1doseMMRVaccinationAge,13 Months,TX-Bexar County,1996,32.500000,26.500000,39.200000,235.000000
1doseMMRVaccinationAge,13 Months,Region  1,2011,47.100000,43.000000,51.300000,1862.000000
1doseMMRVaccinationWIC,Not Participating ,PA-Philadelphia,2012,96.300000,90.600000,98.600000,104.000000
1doseMMRVaccinationVFCProgramProvider,Not Participating ,Maryland,2016,86.200000,62.700000,95.900000,60.000000
1doseMMRVaccinationAge,19 Months,West Virginia,1998,86.000000,81.300000,89.700000,308.000000
1doseMMRVaccinationAge,19-35 Months,MI-City of Detroit,1996,82.900000,76.300000,87.900000,216.000000
1doseMMRVaccinationPoverty,Living Below Poverty,CA-Rest of State,2001,87.500000,76.800000,93.700000,77.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,New Mexico,2015,92.100000,82.700000,96.600000,74.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,AL-Rest of State,1997,97.800000,91.000000,99.500000,74.000000
1doseMMRVaccinationAge,24 Months,U.S. Virgin Islands,2011,69.400000,63.800000,74.500000,390.000000
1doseMMRVaccinationAge,24 Months,Colorado,1995,83.600000,76.500000,88.900000,215.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,TX-Bexar County,1997,92.400000,78.000000,97.600000,71.000000
1doseMMRVaccinationWIC,Not Participating ,CA-Northern CA Counties,2008,83.700000,72.900000,90.700000,83.000000
1doseMMRVaccinationFacilityType,Private,Vermont,1996,94.000000,89.400000,96.700000,285.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,AL-Rest of State,1996,86.300000,75.000000,92.900000,96.000000
1doseMMRVaccinationFacilityType,Mixed,Idaho,1996,81.100000,61.700000,92.000000,40.000000
1doseMMRVaccinationAge,24 Months,Pennsylvania,2008,91.000000,87.300000,93.800000,609.000000
1doseMMRVaccinationFacilityType,Private,South Carolina,2006,92.200000,84.600000,96.300000,184.000000
1doseMMRVaccinationFacilityType,Other,Ohio,2000,83.100000,74.200000,89.400000,230.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Maryland,2013,98.300000,94.000000,99.500000,138.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,AL-Jefferson County,1996,93.100000,85.600000,96.900000,100.000000
1doseMMRVaccinationFacilityType,Private,OH-Cuyahoga County,2006,95.400000,90.600000,97.800000,158.000000
1doseMMRVaccinationAge,13 Months,Region  4,2012,50.100000,46.900000,53.300000,2318.000000
1doseMMRVaccinationAge,19-35 Months,Rhode Island,2000,93.200000,89.500000,95.700000,341.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Nebraska,1996,95.200000,87.700000,98.200000,123.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Hawaii,2005,88.800000,79.200000,94.300000,93.000000
1doseMMRVaccinationAge,24 Months,Maryland,2001,92.200000,89.200000,94.300000,635.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,GA-Fulton/DeKalb Counties,2006,95.500000,87.900000,98.400000,146.000000
1doseMMRVaccinationFacilityType,Public,Alaska,2003,95.300000,83.500000,98.800000,68.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,MI-Rest of State,2009,92.800000,88.200000,95.700000,255.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,CA-Santa Clara County,1995,92.200000,82.500000,96.800000,104.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Nevada,2017,97.100000,93.000000,98.800000,96.000000
1doseMMRVaccinationVFCProgramProvider,Participating,Oklahoma,2007,90.000000,82.000000,94.700000,204.000000
1doseMMRVaccinationFacilityType,Public,Kentucky,2001,90.900000,80.400000,96.100000,88.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Region  5,2008,90.300000,85.700000,93.500000,301.000000
1doseMMRVaccinationAge,24 Months,NJ-Rest of State,1998,93.900000,90.100000,96.300000,273.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Arkansas,2000,91.900000,80.200000,96.900000,70.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Alaska,2014,82.900000,66.500000,92.200000,48.000000
1doseMMRVaccinationFacilityType,Private,MN-Rest of State,2001,91.200000,86.000000,94.600000,193.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Indiana,1996,84.900000,74.500000,91.500000,102.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,PA-Philadelphia,2013,95.600000,89.000000,98.300000,139.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Wyoming,2013,87.900000,79.700000,93.000000,160.000000
1doseMMRVaccinationAge,24 Months,MI-City of Detroit,1998,82.800000,77.200000,87.300000,248.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Maine,2006,94.200000,88.000000,97.300000,180.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Indiana,2001,89.200000,77.800000,95.100000,81.000000
1doseMMRVaccinationFacilityType,Other,CA-Rest of State,2005,91.000000,77.300000,96.800000,50.000000
1doseMMRVaccinationAge,24 Months,IL-Rest of State,2007,93.200000,88.900000,95.900000,303.000000
1doseMMRVaccinationPoverty,Living Below Poverty,GA-Fulton/DeKalb Counties,2002,91.700000,79.100000,97.000000,46.000000
1doseMMRVaccinationWIC,Participating,New Hampshire,2014,93.100000,85.400000,96.800000,90.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Delaware,2012,98.000000,93.300000,99.400000,80.000000
1doseMMRVaccinationFacilityType,Public,KS-Rest of State,2002,96.400000,90.400000,98.700000,70.000000
1doseMMRVaccinationVFCProgramProvider,Participating,Nebraska,2011,95.700000,89.300000,98.300000,215.000000
1doseMMRVaccinationAge,19 Months,Nevada,2012,83.000000,77.200000,87.600000,287.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Georgia,2016,95.700000,90.400000,98.200000,128.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Region 10,2012,87.800000,79.700000,92.900000,268.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,TX-Rest of State,2011,96.800000,92.200000,98.700000,188.000000
1doseMMRVaccinationWIC,Not Participating ,New Jersey,2010,90.300000,84.200000,94.200000,249.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Wyoming,1995,92.300000,87.500000,95.400000,202.000000
1doseMMRVaccinationPoverty,Living Below Poverty,LA-Orleans Parish,2003,88.500000,78.600000,94.100000,79.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Hawaii,2014,94.000000,86.400000,97.500000,93.000000
1doseMMRVaccinationFacilityType,Private,NY-Rest of State,2015,95.500000,90.000000,98.100000,188.000000
1doseMMRVaccinationRaceEthnicity,American Indian or Alaska Native only  non-Hispanic,Washington,2001,91.300000,73.500000,97.500000,34.000000
1doseMMRVaccinationAge,19 Months,WA-Rest of State,2001,82.400000,76.700000,87.000000,313.000000
1doseMMRVaccinationAge,13 Months,Region  7,1998,33.000000,29.700000,36.500000,1179.000000
1doseMMRVaccinationAge,19-35 Months,Alaska,2014,90.200000,85.000000,93.700000,276.000000
1doseMMRVaccinationFacilityType,Other,NY-City of New York,2014,89.200000,72.000000,96.400000,44.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Region  9,2003,91.900000,88.600000,94.300000,1098.000000
1doseMMRVaccinationPoverty,Unknown poverty,Michigan,1997,79.600000,65.200000,89.000000,94.000000
1doseMMRVaccinationWIC,Not Participating ,West Virginia,2013,84.000000,71.200000,91.700000,86.000000
1doseMMRVaccinationAge,19 Months,WI-Milwaukee County,2006,85.800000,79.400000,90.400000,259.000000
1doseMMRVaccinationAge,24 Months,Minnesota,1997,89.200000,84.100000,92.800000,312.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Kentucky,1997,91.600000,85.400000,95.300000,201.000000
1doseMMRVaccinationAge,19-35 Months,TX-City of Houston,2015,92.800000,87.800000,95.800000,214.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,NY-Rest of State,2004,97.500000,93.500000,99.100000,187.000000
1doseMMRVaccinationFacilityType,Other,Alabama,2005,95.700000,78.100000,99.300000,74.000000
1doseMMRVaccinationPoverty,Living Below Poverty,CA-Los Angeles County,2004,96.000000,89.600000,98.500000,90.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,MO-Rest of State,2009,86.700000,78.600000,92.000000,252.000000
1doseMMRVaccinationAge,19-35 Months,Arkansas,2000,88.000000,82.600000,91.900000,298.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,TX-Dallas County,2005,95.300000,84.700000,98.600000,52.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,Region  6,2006,92.600000,90.400000,94.400000,1271.000000
1doseMMRVaccinationVFCProgramProvider,Not Participating ,Region  4,2001,91.400000,85.700000,95.000000,401.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Virginia,2013,86.200000,69.200000,94.500000,120.000000
1doseMMRVaccinationPoverty,Unknown poverty,OH-Rest of State,1996,87.600000,71.300000,95.300000,43.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Region  8,2007,94.700000,90.600000,97.100000,211.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Alabama,2009,93.600000,83.000000,97.700000,93.000000
1doseMMRVaccinationFacilityType,Other,MN-Rest of State,1999,95.400000,82.700000,98.900000,79.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Louisiana,2009,90.600000,81.500000,95.500000,84.000000
1doseMMRVaccinationAge,13 Months,IL-City of Chicago,2000,40.900000,34.400000,47.700000,312.000000
1doseMMRVaccinationFacilityType,Private,TX-Dallas County,1995,89.000000,79.600000,94.400000,118.000000
1doseMMRVaccinationVFCProgramProvider,Participating,Hawaii,2013,93.200000,87.300000,96.400000,199.000000
1doseMMRVaccinationAge,19 Months,AL-Rest of State,2005,86.100000,79.300000,90.900000,211.000000
1doseMMRVaccinationPoverty,Living Below Poverty,New York,2015,88.900000,80.900000,93.800000,134.000000
1doseMMRVaccinationFacilityType,Public,IN-Marion County,1999,84.800000,64.900000,94.400000,34.000000
1doseMMRVaccinationWIC,Participating,Tennessee,2014,96.400000,92.200000,98.400000,147.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,NY-City of New York,2014,96.300000,89.600000,98.700000,140.000000
1doseMMRVaccinationFacilityType,Public,LA-Rest of State,1995,92.700000,85.100000,96.600000,106.000000
1doseMMRVaccinationWIC,Participating,OH-Cuyahoga County,2006,93.700000,83.500000,97.800000,111.000000
1doseMMRVaccinationRaceEthnicity,Multiple Races  non-Hispanic,Oklahoma,2009,93.900000,81.000000,98.200000,32.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Massachusetts,1995,93.800000,80.000000,98.300000,66.000000
1doseMMRVaccinationAge,19-35 Months,Minnesota,1999,94.700000,90.400000,97.200000,274.000000
1doseMMRVaccinationVFCProgramProvider,Participating,Arkansas,2014,90.100000,82.200000,94.700000,200.000000
1doseMMRVaccinationFacilityType,Other,Kentucky,2006,85.900000,71.400000,93.700000,65.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,TN-Shelby County,2003,91.400000,85.400000,95.100000,224.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Wyoming,2016,87.700000,80.200000,92.500000,158.000000
1doseMMRVaccinationPoverty,Living Below Poverty,IL-City of Chicago,2008,92.500000,85.300000,96.300000,100.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,PA-Rest of State,2015,91.500000,85.300000,95.300000,258.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Mississippi,2002,90.900000,80.800000,96.000000,72.000000
1doseMMRVaccinationFacilityType,Private,TX-City of Houston,2009,87.100000,79.900000,92.000000,164.000000
1doseMMRVaccinationFacilityType,Private,Maine,2005,89.100000,80.100000,94.300000,105.000000
1doseMMRVaccinationPoverty,Living Below Poverty,WI-Milwaukee County,1998,73.700000,57.700000,85.200000,60.000000
1doseMMRVaccinationAge,24 Months,Region  8,2011,86.000000,82.500000,88.900000,1874.000000
1doseMMRVaccinationFacilityType,Other,TN-Shelby County,1998,86.300000,72.100000,93.900000,47.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Pennsylvania,2004,98.000000,96.300000,99.000000,361.000000
1doseMMRVaccinationWIC,Participating,FL-Rest of State,2009,92.600000,86.000000,96.300000,151.000000
1doseMMRVaccinationWIC,Not Participating ,Region  3,2003,96.400000,94.700000,97.600000,1175.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,NY-Rest of State,2006,93.100000,64.700000,99.000000,32.000000
1doseMMRVaccinationFacilityType,Mixed,Region  4,2017,93.900000,88.800000,96.800000,301.000000
1doseMMRVaccinationWIC,Not Participating ,NM-Rest of State,2005,91.800000,83.200000,96.200000,93.000000
1doseMMRVaccinationPoverty,Unknown poverty,Nevada,2003,84.400000,65.300000,94.000000,32.000000
1doseMMRVaccinationFacilityType,Mixed,Michigan,1998,96.300000,78.000000,99.500000,62.000000
1doseMMRVaccinationFacilityType,Private,WA-Western Counties,2007,95.700000,90.100000,98.200000,152.000000
1doseMMRVaccinationAge,24 Months,AZ-Rest of State,2001,86.800000,81.600000,90.700000,297.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Wisconsin,2002,89.300000,79.600000,94.700000,74.000000
1doseMMRVaccinationVFCProgramProvider,Participating,WA-Rest of State,2000,91.900000,87.000000,95.000000,206.000000
1doseMMRVaccinationAge,19-35 Months,OH-Rest of State,2006,93.400000,89.000000,96.100000,273.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,AZ-Maricopa County,2005,85.600000,76.000000,91.700000,115.000000
1doseMMRVaccinationAge,19-35 Months,KS-Rest of State,2000,84.700000,79.100000,89.000000,285.000000
1doseMMRVaccinationWIC,Participating,Arizona,2003,88.900000,83.900000,92.500000,281.000000
1doseMMRVaccinationAge,19 Months,Texas,1998,83.300000,79.900000,86.200000,1287.000000
1doseMMRVaccinationAge,24 Months,United States,2012,89.300000,88.300000,90.100000,16687.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Washington,2016,85.500000,69.500000,93.900000,60.000000
1doseMMRVaccinationWIC,Participating,Alaska,2010,87.300000,80.400000,92.000000,132.000000
1doseMMRVaccinationFacilityType,Public,Nevada,2005,83.200000,68.300000,91.900000,51.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,Region  8,2003,90.200000,81.700000,95.000000,177.000000
1doseMMRVaccinationRaceEthnicity,Black only  non-Hispanic,U.S. Virgin Islands,2010,73.100000,63.800000,80.800000,147.000000
1doseMMRVaccinationAge,19-35 Months,NJ-Rest of State,2000,88.200000,83.200000,91.900000,341.000000
1doseMMRVaccinationAge,19 Months,Kansas,2003,84.500000,78.500000,89.100000,248.000000
1doseMMRVaccinationPoverty,Living Below Poverty,NJ-Rest of State,2004,92.100000,78.700000,97.400000,39.000000
1doseMMRVaccinationVFCProgramProvider,Participating,New Jersey,2014,94.200000,88.500000,97.100000,192.000000
1doseMMRVaccinationVFCProgramProvider,Not Participating ,IL-Rest of State,2009,87.800000,73.200000,95.000000,64.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Oklahoma,1995,92.000000,85.400000,95.700000,144.000000
1doseMMRVaccinationAge,19 Months,Nebraska,1995,76.900000,70.100000,82.600000,224.000000
1doseMMRVaccinationFacilityType,Other,Pennsylvania,2001,98.000000,95.800000,99.000000,169.000000
1doseMMRVaccinationAge,13 Months,AZ-Maricopa County,2003,59.700000,53.500000,65.600000,318.000000
1doseMMRVaccinationFacilityType,Private,New York,2010,94.400000,90.500000,96.700000,307.000000
1doseMMRVaccinationWIC,Not Participating ,Region 10,2008,88.300000,84.700000,91.100000,670.000000
1doseMMRVaccinationAge,24 Months,Louisiana,2011,88.900000,83.800000,92.500000,307.000000
1doseMMRVaccinationUrbanicity,Living In A Non MSA,Region  9,2000,89.700000,79.500000,95.200000,224.000000
1doseMMRVaccinationAge,19-35 Months,Colorado,1998,92.700000,89.100000,95.200000,275.000000
1doseMMRVaccinationFacilityType,Private,NJ-Rest of State,2001,92.500000,85.600000,96.300000,229.000000
1doseMMRVaccinationFacilityType,Private,WA-Rest of State,2003,94.900000,88.800000,97.700000,180.000000
1doseMMRVaccinationVFCProgramProvider,Not Participating ,Arkansas,2009,69.400000,47.600000,85.000000,30.000000
1doseMMRVaccinationWIC,Participating,Region  2,2011,93.100000,89.500000,95.600000,342.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Region  1,2009,93.100000,91.000000,94.700000,1399.000000
1doseMMRVaccinationAge,24 Months,MO-Rest of State,2000,90.800000,85.800000,94.200000,275.000000
1doseMMRVaccinationAge,19 Months,Region  3,2012,86.700000,83.800000,89.200000,2035.000000
1doseMMRVaccinationFacilityType,Public,Mississippi,2011,95.300000,78.900000,99.100000,63.000000
1doseMMRVaccinationAge,13 Months,United States,1996,26.600000,25.600000,27.600000,21203.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,FL-Duval County,1999,91.300000,85.000000,95.200000,163.000000
1doseMMRVaccinationAge,24 Months,TN-Shelby County,2002,84.200000,76.900000,89.500000,289.000000
1doseMMRVaccinationAge,13 Months,Rhode Island,2005,56.400000,49.900000,62.700000,267.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Indiana,2009,83.100000,72.600000,90.100000,301.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Florida,2005,91.200000,83.800000,95.400000,408.000000
1doseMMRVaccinationRaceEthnicity,Hispanic,Georgia,1996,91.000000,74.800000,97.200000,30.000000
1doseMMRVaccinationPoverty,Living At or Above Poverty,Colorado,2010,89.400000,84.500000,92.900000,297.000000
1doseMMRVaccinationRaceEthnicity,White only  non-Hispanic,Nevada,2008,85.800000,77.200000,91.500000,125.000000
1doseMMRVaccinationPoverty,Living Below Poverty,California,2006,93.800000,89.400000,96.500000,410.000000
1doseMMRVaccinationAge,19 Months,MI-City of Detroit,1997,67.300000,60.000000,73.900000,253.000000
1doseMMRVaccinationUrbanicity,Living in an MSA Noncentral City,Region  1,2001,93.700000,91.200000,95.500000,1348.000000
1doseMMRVaccinationVFCProgramProvider,Participating,Mississippi,2006,90.500000,83.700000,94.700000,205.000000
1doseMMRVaccinationPoverty,Unknown poverty,GA-Fulton/DeKalb Counties,2002,97.100000,81.800000,99.600000,31.000000
1doseMMRVaccinationPoverty,Living Below Poverty,Louisiana,2007,91.300000,81.900000,96.000000,73.000000
1doseMMRVaccinationFacilityType,Other,Wisconsin,2012,92.500000,79.600000,97.500000,77.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,TN-Rest of State,2008,95.000000,85.800000,98.400000,146.000000
1doseMMRVaccinationUrbanicity,Living In An MSA Central City,Minnesota,2012,84.100000,69.100000,92.600000,104.000000
1doseMMRVaccinationPoverty,Unknown poverty,LA-Rest of State,2001,87.400000,70.800000,95.200000,30.000000
1doseMMRVaccinationVFCProgramProvider,Participating,Vermont,2007,93.700000,85.600000,97.400000,196.000000
