Dose,Category,Location,Denominator,Coverage,Lower CI,Higher CI,Year
3dosesHepatitisBVaccinationFacilityType,Private,WI,157.000000,93.300000,87.400000,96.500000,2007
1doseHepatitisBVaccination3dayAge,0-3 days,IA,226.000000,82.300000,75.100000,87.800000,2017
3dosesHepatitisBVaccinationPoverty,Living At or Above Poverty,ND,229.000000,85.000000,79.000000,89.500000,1996
3dosesHepatitisBVaccinationFacilityType,Private,IN,345.000000,93.600000,88.800000,96.400000,2009
3dosesHepatitisBVaccinationRaceEthnicity,White only  non-Hispanic,CA,116.000000,91.600000,82.200000,96.300000,2014
3dosesHepatitisBVaccinationAge,13 Months,ME,209.000000,80.800000,74.000000,86.200000,2013
2dosesHepatitisBVaccinationAge,13 Months,DC,292.000000,92.800000,88.400000,95.600000,2000
3dosesHepatitisBVaccinationAge,24 Months,AL,589.000000,84.500000,80.200000,88.100000,1997
1doseHepatitisBVaccination3dayAge,0-3 days,WV,300.000000,55.300000,48.000000,62.300000,2008
3dosesHepatitisBVaccinationUrbanicity,Living In A Non MSA,ME,114.000000,89.200000,81.400000,94.000000,2012
3dosesHepatitisBVaccinationPoverty,Living Below Poverty,PA,64.000000,60.900000,45.700000,74.300000,1995
3dosesHepatitisBVaccinationPoverty,Living Below Poverty,MD,46.000000,73.200000,51.900000,87.300000,1995
3dosesHepatitisBVaccinationRaceEthnicity,Hispanic,TX,733.000000,90.000000,85.800000,93.100000,2010
3dosesHepatitisBVaccinationUrbanicity,Living In A Non MSA,TX,45.000000,70.200000,54.100000,82.500000,1995
1doseHepatitisBVaccination2dayAge,0-2 days,MD,529.000000,39.100000,33.200000,45.400000,2002
3dosesHepatitisBVaccinationWIC,Participating,TX,782.000000,88.900000,85.100000,91.800000,2017
3dosesHepatitisBVaccinationWIC,Not Participating ,NJ,264.000000,96.000000,91.200000,98.200000,2004
1doseHepatitisBVaccination3dayAge,0-3 days,NV,320.000000,72.300000,66.100000,77.700000,2009
3dosesHepatitisBVaccinationWIC,Not Participating ,MO,132.000000,93.800000,88.500000,96.700000,2014
3dosesHepatitisBVaccinationAge,19 Months,MI,549.000000,84.700000,79.800000,88.600000,1999
3dosesHepatitisBVaccinationFacilityType,Private,NY,309.000000,92.400000,87.200000,95.500000,2013
3dosesHepatitisBVaccinationUrbanicity,Living In A Non MSA,MS,205.000000,92.900000,88.600000,95.700000,1999
3dosesHepatitisBVaccinationAge,19-35 Months,ID,222.000000,92.900000,88.500000,95.700000,2006
1doseHepatitisBVaccination1dayAge,0-1 days,ND,270.000000,52.100000,45.200000,58.900000,2005
3dosesHepatitisBVaccinationPoverty,Living Below Poverty,OK,63.000000,96.300000,88.700000,98.900000,2015
3dosesHepatitisBVaccinationPoverty,Living At or Above Poverty,AZ,397.000000,84.800000,80.300000,88.400000,2001
3dosesHepatitisBVaccinationAge,7 Months,DC,312.000000,26.500000,20.700000,33.100000,2001
3dosesHepatitisBVaccinationWIC,Participating,MO,115.000000,97.700000,92.700000,99.300000,2006
3dosesHepatitisBVaccinationFacilityType,Mixed,PA,86.000000,99.600000,97.500000,100.000000,2014
2dosesHepatitisBVaccinationAge,7 Months,WA,447.000000,80.700000,74.900000,85.500000,2007
3dosesHepatitisBVaccinationFacilityType,Public,AK,65.000000,98.700000,94.800000,99.700000,2011
2dosesHepatitisBVaccinationAge,5 Months,US,18430.000000,85.400000,84.400000,86.300000,2008
3dosesHepatitisBVaccinationAge,19 Months,SD,296.000000,96.300000,92.800000,98.200000,2006
1doseHepatitisBVaccination1dayAge,0-1 days,SC,309.000000,56.800000,50.100000,63.300000,2000
3dosesHepatitisBVaccinationUrbanicity,Living in an MSA Noncentral City,IN,81.000000,98.100000,94.100000,99.400000,2005
3dosesHepatitisBVaccinationUrbanicity,Living In A Non MSA,SD,146.000000,96.400000,90.000000,98.800000,2005
3dosesHepatitisBVaccinationFacilityType,Private,MA,186.000000,92.000000,86.100000,95.500000,2012
3dosesHepatitisBVaccinationAge,24 Months,WI,307.000000,90.800000,84.200000,94.800000,2011
3dosesHepatitisBVaccinationRaceEthnicity,White only  non-Hispanic,HI,44.000000,85.900000,71.700000,93.700000,2015
3dosesHepatitisBVaccinationWIC,Not Participating ,US,10623.000000,93.700000,92.900000,94.400000,2008
3dosesHepatitisBVaccinationAge,13 Months,NM,280.000000,86.000000,79.600000,90.700000,2014
3dosesHepatitisBVaccinationAge,19-35 Months,OH,862.000000,82.800000,78.700000,86.200000,1997
3dosesHepatitisBVaccinationAge,7 Months,PA,594.000000,53.200000,47.200000,59.200000,2012
3dosesHepatitisBVaccinationPoverty,Living Below Poverty,ME,44.000000,86.900000,71.400000,94.600000,2003
3dosesHepatitisBVaccinationVFCProgramProvider,Participating,NC,243.000000,91.400000,85.700000,95.000000,2012
3dosesHepatitisBVaccinationWIC,Not Participating ,HI,129.000000,86.600000,78.100000,92.200000,2009
3dosesHepatitisBVaccinationFacilityType,Other,WA,47.000000,74.800000,56.700000,87.000000,2012
3dosesHepatitisBVaccinationAge,13 Months,AZ,558.000000,74.000000,69.300000,78.200000,2002
3dosesHepatitisBVaccinationFacilityType,Other,FL,147.000000,90.000000,80.300000,95.200000,1999
1doseHepatitisBVaccination2dayAge,0-2 days,WA,256.000000,73.000000,66.100000,79.000000,2012
2dosesHepatitisBVaccinationAge,7 Months,AK,262.000000,83.300000,77.600000,87.700000,2002
3dosesHepatitisBVaccinationRaceEthnicity,Hispanic,AR,230.000000,90.600000,86.300000,93.600000,2002
3dosesHepatitisBVaccinationAge,24 Months,PR,296.000000,90.200000,85.500000,93.500000,2016
2dosesHepatitisBVaccinationAge,7 Months,MO,255.000000,89.100000,84.000000,92.800000,1998
2dosesHepatitisBVaccinationAge,13 Months,IA,206.000000,97.700000,93.900000,99.100000,2005
3dosesHepatitisBVaccinationAge,24 Months,WV,304.000000,94.700000,90.900000,96.900000,2010
1doseHepatitisBVaccination2dayAge,0-2 days,NM,255.000000,65.300000,57.700000,72.200000,2013
3dosesHepatitisBVaccinationFacilityType,Other,DC,78.000000,82.600000,68.100000,91.400000,2009
3dosesHepatitisBVaccinationUrbanicity,Living in an MSA Noncentral City,US,7623.000000,82.600000,81.200000,83.900000,1996
1doseHepatitisBVaccination2dayAge,0-2 days,HI,238.000000,67.000000,59.400000,73.800000,2008
3dosesHepatitisBVaccinationAge,19 Months,NJ,272.000000,91.900000,86.900000,95.100000,2015
3dosesHepatitisBVaccinationFacilityType,Other,MO,43.000000,76.500000,57.500000,88.700000,1998
3dosesHepatitisBVaccinationFacilityType,Private,RI,204.000000,97.000000,90.200000,99.100000,2007
3dosesHepatitisBVaccinationAge,24 Months,KS,234.000000,91.900000,86.500000,95.300000,2014
3dosesHepatitisBVaccinationRaceEthnicity,American Indian or Alaska Native only  non-Hispanic,AK,42.000000,100.000000,nan,nan,2014
3dosesHepatitisBVaccinationRaceEthnicity,White only  non-Hispanic,SC,240.000000,97.700000,95.400000,98.800000,2008
1doseHepatitisBVaccination2dayAge,0-2 days,VT,322.000000,36.700000,31.100000,42.700000,2000
3dosesHepatitisBVaccinationFacilityType,Other,AK,43.000000,81.300000,65.000000,91.000000,1995
1doseHepatitisBVaccinationAge,3 Months,NE,239.000000,96.600000,93.300000,98.400000,2014
3dosesHepatitisBVaccinationRaceEthnicity,Hispanic,FL,64.000000,90.200000,75.900000,96.400000,2016
3dosesHepatitisBVaccinationFacilityType,Private,OR,162.000000,91.500000,84.400000,95.500000,2003
3dosesHepatitisBVaccinationWIC,Not Participating ,MD,228.000000,96.900000,93.900000,98.400000,2007
3dosesHepatitisBVaccinationRaceEthnicity,Hispanic,NM,157.000000,79.800000,71.100000,86.400000,1997
3dosesHepatitisBVaccinationFacilityType,Mixed,NV,66.000000,100.000000,nan,nan,2010
3dosesHepatitisBVaccinationPoverty,Unknown poverty,NY,46.000000,94.200000,82.500000,98.200000,2006
3dosesHepatitisBVaccinationFacilityType,Mixed,WI,34.000000,100.000000,nan,nan,2006
3dosesHepatitisBVaccinationPoverty,Unknown poverty,MS,45.000000,83.400000,68.200000,92.200000,1997
3dosesHepatitisBVaccinationAge,24 Months,NJ,553.000000,92.200000,87.000000,95.400000,2006
3dosesHepatitisBVaccinationAge,13 Months,CO,342.000000,76.200000,70.900000,80.800000,2000
3dosesHepatitisBVaccinationRaceEthnicity,Asian only  non-Hispanic,US,726.000000,91.500000,87.600000,94.300000,2006
3dosesHepatitisBVaccinationUrbanicity,Living in an MSA Noncentral City,DE,103.000000,95.100000,86.900000,98.300000,2006
3dosesHepatitisBVaccinationUrbanicity,Living In An MSA Central City,KY,65.000000,78.900000,63.500000,88.900000,1996
3dosesHepatitisBVaccinationFacilityType,Other,SD,60.000000,93.400000,82.800000,97.700000,2009
2dosesHepatitisBVaccinationAge,7 Months,OR,288.000000,81.900000,76.000000,86.600000,2001
3dosesHepatitisBVaccinationFacilityType,Private,TX,1156.000000,91.900000,89.100000,94.000000,2011
3dosesHepatitisBVaccinationUrbanicity,Living In A Non MSA,MT,255.000000,79.000000,73.000000,83.900000,1997
2dosesHepatitisBVaccinationAge,7 Months,IN,534.000000,89.500000,83.200000,93.600000,2003
3dosesHepatitisBVaccinationFacilityType,Other,MN,81.000000,91.700000,80.300000,96.800000,2012
1doseHepatitisBVaccinationAge,3 Months,SC,299.000000,94.300000,89.000000,97.100000,2012
2dosesHepatitisBVaccinationAge,13 Months,OR,296.000000,88.300000,83.100000,92.000000,2012
3dosesHepatitisBVaccinationPoverty,Living At or Above Poverty,CA,636.000000,80.200000,75.100000,84.500000,1996
3dosesHepatitisBVaccinationAge,19 Months,AK,305.000000,81.600000,76.400000,85.800000,1998
1doseHepatitisBVaccination1dayAge,0-1 days,ME,258.000000,9.100000,5.900000,14.000000,2002
3dosesHepatitisBVaccinationVFCProgramProvider,Participating,OR,195.000000,94.800000,90.000000,97.300000,2008
3dosesHepatitisBVaccinationAge,19-35 Months,PA,399.000000,95.700000,90.300000,98.200000,2005
3dosesHepatitisBVaccinationAge,7 Months,OH,570.000000,48.700000,42.600000,54.900000,2006
3dosesHepatitisBVaccinationFacilityType,Public,SD,43.000000,80.000000,60.200000,91.400000,2002
3dosesHepatitisBVaccinationAge,19 Months,NM,342.000000,86.600000,81.400000,90.500000,2009
3dosesHepatitisBVaccinationAge,13 Months,MT,264.000000,84.100000,78.400000,88.500000,2010
3dosesHepatitisBVaccinationFacilityType,Private,AZ,178.000000,85.900000,74.700000,92.600000,2011
1doseHepatitisBVaccination1dayAge,0-1 days,KY,272.000000,68.600000,61.600000,74.900000,2008
2dosesHepatitisBVaccinationAge,13 Months,FL,769.000000,93.000000,89.900000,95.100000,1998
3dosesHepatitisBVaccinationAge,7 Months,UT,271.000000,65.900000,58.100000,72.900000,2012
2dosesHepatitisBVaccinationAge,7 Months,LA,557.000000,92.500000,88.900000,95.000000,2003
3dosesHepatitisBVaccinationWIC,Participating,RI,111.000000,99.000000,96.200000,99.800000,2006
3dosesHepatitisBVaccinationRaceEthnicity,White only  non-Hispanic,IL,282.000000,86.000000,81.100000,89.800000,1997
1doseHepatitisBVaccination1dayAge,0-1 days,CO,264.000000,71.500000,64.500000,77.700000,2017
3dosesHepatitisBVaccinationPoverty,Living Below Poverty,WA,58.000000,64.300000,48.300000,77.600000,1995
3dosesHepatitisBVaccinationFacilityType,Private,FL,589.000000,97.600000,95.100000,98.900000,2004
1doseHepatitisBVaccinationAge,3 Months,NY,584.000000,93.000000,90.400000,95.000000,2000
3dosesHepatitisBVaccinationUrbanicity,Living in an MSA Noncentral City,SC,138.000000,89.300000,80.800000,94.300000,1999
3dosesHepatitisBVaccinationAge,7 Months,OH,830.000000,29.200000,24.400000,34.500000,2000
3dosesHepatitisBVaccinationWIC,Participating,AL,189.000000,94.400000,88.700000,97.300000,2005
2dosesHepatitisBVaccinationAge,5 Months,VT,331.000000,84.400000,78.800000,88.700000,2009
3dosesHepatitisBVaccinationWIC,Not Participating ,MA,161.000000,97.200000,92.500000,99.000000,2005
3dosesHepatitisBVaccinationPoverty,Living At or Above Poverty,MS,107.000000,92.900000,87.200000,96.200000,2013
3dosesHepatitisBVaccinationUrbanicity,Living In A Non MSA,AK,85.000000,84.600000,74.500000,91.100000,2016
1doseHepatitisBVaccinationAge,3 Months,MT,262.000000,91.400000,86.300000,94.700000,2009
3dosesHepatitisBVaccinationAge,24 Months,WY,196.000000,88.900000,82.100000,93.300000,2013
3dosesHepatitisBVaccinationFacilityType,Private,HI,207.000000,95.800000,92.000000,97.800000,2002
3dosesHepatitisBVaccinationUrbanicity,Living in an MSA Noncentral City,NM,48.000000,88.500000,72.200000,95.800000,2003
2dosesHepatitisBVaccinationAge,5 Months,FL,521.000000,78.300000,72.300000,83.300000,2007
3dosesHepatitisBVaccinationUrbanicity,Living In A Non MSA,NV,40.000000,92.000000,80.000000,97.000000,2000
3dosesHepatitisBVaccinationRaceEthnicity,Hispanic,CA,275.000000,73.400000,65.600000,80.100000,1995
3dosesHepatitisBVaccinationWIC,Participating,VT,117.000000,93.600000,86.300000,97.100000,2015
1doseHepatitisBVaccination1dayAge,0-1 days,WV,288.000000,26.300000,20.900000,32.500000,2001
3dosesHepatitisBVaccinationAge,13 Months,PA,586.000000,73.700000,68.400000,78.400000,2003
2dosesHepatitisBVaccinationAge,13 Months,TN,831.000000,89.200000,86.200000,91.600000,1996
2dosesHepatitisBVaccinationAge,5 Months,KS,270.000000,86.200000,80.000000,90.700000,2010
3dosesHepatitisBVaccinationAge,19 Months,ND,320.000000,84.800000,79.800000,88.800000,2001
3dosesHepatitisBVaccinationFacilityType,Other,ME,52.000000,90.000000,76.800000,96.100000,2004
2dosesHepatitisBVaccinationAge,13 Months,NE,247.000000,94.900000,89.400000,97.600000,2009
2dosesHepatitisBVaccinationAge,5 Months,NJ,285.000000,81.500000,75.300000,86.300000,2012
3dosesHepatitisBVaccinationFacilityType,Public,KS,63.000000,95.300000,87.400000,98.300000,2001
3dosesHepatitisBVaccinationUrbanicity,Living in an MSA Noncentral City,SD,38.000000,86.700000,65.000000,95.800000,2015
3dosesHepatitisBVaccinationPoverty,Living At or Above Poverty,TN,532.000000,96.200000,92.100000,98.200000,2005
1doseHepatitisBVaccinationAge,3 Months,NM,233.000000,95.600000,91.300000,97.800000,2017
3dosesHepatitisBVaccinationUrbanicity,Living In A Non MSA,MO,75.000000,87.500000,75.700000,94.000000,2010
1doseHepatitisBVaccination2dayAge,0-2 days,OR,262.000000,39.200000,32.900000,45.900000,2003
3dosesHepatitisBVaccinationFacilityType,Mixed,LA,42.000000,97.100000,88.600000,99.300000,2016
2dosesHepatitisBVaccinationAge,5 Months,CT,266.000000,92.400000,87.500000,95.500000,2017
3dosesHepatitisBVaccinationAge,24 Months,UT,302.000000,79.200000,73.600000,83.900000,2000
3dosesHepatitisBVaccinationAge,19 Months,NV,235.000000,94.200000,90.300000,96.600000,2017
2dosesHepatitisBVaccinationAge,13 Months,WV,288.000000,95.400000,91.800000,97.400000,2001
3dosesHepatitisBVaccinationAge,19-35 Months,NH,251.000000,90.300000,85.200000,93.800000,2012
2dosesHepatitisBVaccinationAge,7 Months,ND,278.000000,91.200000,87.100000,94.100000,2002
3dosesHepatitisBVaccinationRaceEthnicity,Black only  non-Hispanic,MS,85.000000,92.700000,79.800000,97.600000,2015
3dosesHepatitisBVaccinationFacilityType,Other,NE,89.000000,90.000000,78.600000,95.600000,2006
1doseHepatitisBVaccination1dayAge,0-1 days,TN,303.000000,63.200000,55.500000,70.300000,2012
3dosesHepatitisBVaccinationPoverty,Living Below Poverty,LA,89.000000,96.800000,91.100000,98.900000,2017
3dosesHepatitisBVaccinationAge,19 Months,AR,253.000000,88.900000,82.800000,93.100000,2003
3dosesHepatitisBVaccinationRaceEthnicity,Black only  non-Hispanic,TX,113.000000,90.100000,78.000000,95.900000,2009
3dosesHepatitisBVaccinationUrbanicity,Living In A Non MSA,ID,237.000000,89.300000,84.300000,92.900000,2000
1doseHepatitisBVaccinationAge,3 Months,MD,433.000000,92.800000,88.300000,95.600000,2005
3dosesHepatitisBVaccinationPoverty,Living Below Poverty,OH,123.000000,89.900000,69.200000,97.300000,2004
3dosesHepatitisBVaccinationRaceEthnicity,White only  non-Hispanic,IN,174.000000,88.200000,80.100000,93.200000,2017
2dosesHepatitisBVaccinationAge,5 Months,MD,529.000000,69.400000,62.900000,75.200000,2002
3dosesHepatitisBVaccinationWIC,Not Participating ,AZ,280.000000,89.700000,84.500000,93.200000,2006
3dosesHepatitisBVaccinationFacilityType,Other,IN,143.000000,81.200000,64.700000,91.100000,2009
3dosesHepatitisBVaccinationWIC,Participating,LA,186.000000,98.100000,95.400000,99.200000,2011
3dosesHepatitisBVaccinationFacilityType,Other,GA,95.000000,82.900000,71.000000,90.600000,1998
3dosesHepatitisBVaccinationAge,19 Months,MT,293.000000,87.000000,81.700000,91.000000,2000
3dosesHepatitisBVaccinationAge,19-35 Months,KY,299.000000,94.100000,90.100000,96.600000,1999
1doseHepatitisBVaccination2dayAge,0-2 days,MO,290.000000,41.900000,35.600000,48.500000,2003
3dosesHepatitisBVaccinationPoverty,Living Below Poverty,TN,47.000000,96.300000,89.400000,98.800000,2007
3dosesHepatitisBVaccinationPoverty,Living Below Poverty,NE,43.000000,89.200000,75.700000,95.600000,2002
3dosesHepatitisBVaccinationAge,13 Months,TX,1305.000000,82.100000,78.500000,85.300000,2016
3dosesHepatitisBVaccinationUrbanicity,Living In A Non MSA,HI,88.000000,87.200000,78.300000,92.800000,2001
2dosesHepatitisBVaccinationAge,5 Months,MI,212.000000,85.200000,78.600000,90.100000,2013
2dosesHepatitisBVaccinationAge,5 Months,OR,214.000000,77.200000,69.900000,83.200000,2007
3dosesHepatitisBVaccinationVFCProgramProvider,Not Participating ,KY,69.000000,95.800000,87.600000,98.600000,2010
1doseHepatitisBVaccinationAge,3 Months,RI,232.000000,95.900000,92.000000,97.900000,2003
2dosesHepatitisBVaccinationAge,13 Months,RI,232.000000,96.900000,92.700000,98.800000,2003
3dosesHepatitisBVaccinationFacilityType,Mixed,OH,49.000000,82.100000,65.600000,91.700000,2017
3dosesHepatitisBVaccinationRaceEthnicity,Black only  non-Hispanic,SC,66.000000,93.600000,80.800000,98.000000,2012
1doseHepatitisBVaccination3dayAge,0-3 days,MA,600.000000,62.100000,56.500000,67.300000,2001
3dosesHepatitisBVaccinationAge,19-35 Months,DC,320.000000,92.700000,88.300000,95.500000,2012
1doseHepatitisBVaccination3dayAge,0-3 days,DC,260.000000,63.500000,55.200000,71.000000,2010
1doseHepatitisBVaccination2dayAge,0-2 days,MS,239.000000,76.800000,69.800000,82.700000,2016
1doseHepatitisBVaccination1dayAge,0-1 days,NH,251.000000,34.100000,27.600000,41.300000,2012
3dosesHepatitisBVaccinationUrbanicity,Living In An MSA Central City,MN,96.000000,94.300000,84.700000,98.000000,2006
3dosesHepatitisBVaccinationRaceEthnicity,White only  non-Hispanic,UT,211.000000,87.000000,79.000000,92.300000,2014
3dosesHepatitisBVaccinationWIC,Not Participating ,AL,133.000000,93.600000,88.100000,96.600000,2015
1doseHepatitisBVaccination1dayAge,0-1 days,WY,250.000000,58.100000,50.900000,64.900000,2016
3dosesHepatitisBVaccinationRaceEthnicity,Multiple Races  non-Hispanic,AK,52.000000,91.300000,81.700000,96.100000,2017
2dosesHepatitisBVaccinationAge,5 Months,NY,452.000000,82.100000,77.600000,85.900000,2009
3dosesHepatitisBVaccinationFacilityType,Public,ND,48.000000,98.300000,88.800000,99.800000,2014
1doseHepatitisBVaccination2dayAge,0-2 days,NE,301.000000,16.000000,12.000000,21.100000,2001
3dosesHepatitisBVaccinationRaceEthnicity,Hispanic,DE,48.000000,96.000000,76.800000,99.400000,2008
2dosesHepatitisBVaccinationAge,5 Months,CO,298.000000,76.200000,69.900000,81.500000,2004
3dosesHepatitisBVaccinationPoverty,Living At or Above Poverty,NH,230.000000,88.000000,83.000000,91.700000,1998
3dosesHepatitisBVaccinationAge,13 Months,IL,598.000000,82.100000,77.400000,86.000000,2007
3dosesHepatitisBVaccinationAge,24 Months,HI,195.000000,89.200000,83.100000,93.300000,2005
3dosesHepatitisBVaccinationUrbanicity,Living In A Non MSA,VT,237.000000,83.900000,78.600000,88.200000,1997
1doseHepatitisBVaccinationAge,3 Months,IL,494.000000,95.600000,93.000000,97.300000,2016
3dosesHepatitisBVaccinationPoverty,Unknown poverty,MD,89.000000,82.300000,70.900000,89.900000,1996
3dosesHepatitisBVaccinationFacilityType,Public,OR,40.000000,62.000000,45.900000,75.800000,1995
3dosesHepatitisBVaccinationPoverty,Living At or Above Poverty,ID,180.000000,92.900000,87.900000,95.900000,2006
3dosesHepatitisBVaccinationPoverty,Living At or Above Poverty,KS,208.000000,84.600000,78.600000,89.100000,1997
3dosesHepatitisBVaccinationFacilityType,Public,AZ,32.000000,97.900000,86.100000,99.700000,2017
3dosesHepatitisBVaccinationVFCProgramProvider,Participating,MI,197.000000,94.000000,88.500000,96.900000,2017
3dosesHepatitisBVaccinationUrbanicity,Living in an MSA Noncentral City,CO,156.000000,90.500000,79.400000,96.000000,2011
3dosesHepatitisBVaccinationFacilityType,Private,CA,752.000000,92.800000,89.900000,95.000000,2003
3dosesHepatitisBVaccinationPoverty,Unknown poverty,CT,36.000000,90.500000,73.600000,97.000000,1998
1doseHepatitisBVaccination1dayAge,0-1 days,MN,290.000000,55.000000,47.300000,62.500000,2012
3dosesHepatitisBVaccinationVFCProgramProvider,Participating,IA,167.000000,92.700000,84.500000,96.700000,2014
3dosesHepatitisBVaccinationUrbanicity,Living in an MSA Noncentral City,AR,70.000000,96.600000,88.400000,99.000000,2003
3dosesHepatitisBVaccinationFacilityType,Public,KY,47.000000,88.000000,64.400000,96.700000,2011
3dosesHepatitisBVaccinationAge,24 Months,AZ,230.000000,86.000000,78.900000,90.900000,2016
3dosesHepatitisBVaccinationAge,24 Months,IA,303.000000,79.100000,73.600000,83.700000,1996
2dosesHepatitisBVaccinationAge,7 Months,MD,372.000000,94.100000,90.000000,96.600000,2016
3dosesHepatitisBVaccinationRaceEthnicity,White only  non-Hispanic,RI,205.000000,97.000000,93.300000,98.700000,2006
3dosesHepatitisBVaccinationPoverty,Living At or Above Poverty,FL,205.000000,96.100000,92.800000,97.900000,2010
3dosesHepatitisBVaccinationAge,19 Months,KY,214.000000,90.500000,85.000000,94.100000,2005
1doseHepatitisBVaccination3dayAge,0-3 days,DE,222.000000,72.500000,64.600000,79.200000,2016
3dosesHepatitisBVaccinationUrbanicity,Living in an MSA Noncentral City,WA,273.000000,84.500000,78.700000,89.000000,2001
1doseHepatitisBVaccination1dayAge,0-1 days,WA,430.000000,63.000000,57.000000,68.700000,2008
3dosesHepatitisBVaccinationAge,19-35 Months,MT,303.000000,74.200000,68.700000,79.100000,1996
3dosesHepatitisBVaccinationAge,24 Months,AL,580.000000,89.500000,84.900000,92.800000,2000
3dosesHepatitisBVaccinationFacilityType,Private,DE,149.000000,92.500000,86.800000,95.800000,2013
3dosesHepatitisBVaccinationAge,7 Months,WY,259.000000,66.400000,59.700000,72.500000,2008
3dosesHepatitisBVaccinationAge,13 Months,CT,289.000000,65.200000,58.800000,71.100000,2002
3dosesHepatitisBVaccinationUrbanicity,Living In A Non MSA,TX,58.000000,84.400000,66.400000,93.700000,2004
3dosesHepatitisBVaccinationPoverty,Living At or Above Poverty,CT,179.000000,90.500000,83.400000,94.800000,2005
3dosesHepatitisBVaccinationWIC,Participating,NC,105.000000,89.100000,79.000000,94.600000,2007
1doseHepatitisBVaccination3dayAge,0-3 days,NJ,260.000000,33.800000,26.900000,41.400000,2007
1doseHepatitisBVaccination3dayAge,0-3 days,MT,264.000000,67.800000,61.000000,73.900000,2010
3dosesHepatitisBVaccinationAge,19-35 Months,ME,239.000000,94.400000,90.100000,96.900000,2014
3dosesHepatitisBVaccinationRaceEthnicity,White only  non-Hispanic,VA,191.000000,91.500000,83.800000,95.700000,2012
1doseHepatitisBVaccinationAge,3 Months,OH,922.000000,91.500000,87.900000,94.100000,1999
3dosesHepatitisBVaccinationFacilityType,Mixed,MD,40.000000,99.600000,97.200000,99.900000,2016
3dosesHepatitisBVaccinationVFCProgramProvider,Participating,WA,444.000000,89.100000,84.900000,92.200000,2009
3dosesHepatitisBVaccinationPoverty,Living Below Poverty,AZ,102.000000,87.200000,76.400000,93.400000,2002
1doseHepatitisBVaccination2dayAge,0-2 days,NV,317.000000,65.000000,58.600000,70.800000,2004
3dosesHepatitisBVaccinationFacilityType,Mixed,CO,45.000000,87.200000,61.900000,96.600000,2014
3dosesHepatitisBVaccinationAge,24 Months,MO,287.000000,81.800000,75.600000,86.600000,1996
3dosesHepatitisBVaccinationPoverty,Living Below Poverty,NM,48.000000,61.200000,44.900000,75.300000,1995
3dosesHepatitisBVaccinationPoverty,Living Below Poverty,VA,37.000000,88.200000,71.700000,95.600000,2002
2dosesHepatitisBVaccinationAge,7 Months,NJ,265.000000,91.300000,86.300000,94.600000,2013
3dosesHepatitisBVaccinationPoverty,Living Below Poverty,KS,36.000000,70.100000,52.400000,83.300000,1996
3dosesHepatitisBVaccinationPoverty,Living At or Above Poverty,WA,311.000000,87.300000,82.300000,91.100000,2005
3dosesHepatitisBVaccinationAge,24 Months,IN,535.000000,82.000000,77.100000,86.000000,1999
3dosesHepatitisBVaccinationAge,24 Months,FL,273.000000,85.500000,77.600000,90.900000,2016
3dosesHepatitisBVaccinationRaceEthnicity,Hispanic,NY,60.000000,84.300000,65.500000,93.800000,1995
3dosesHepatitisBVaccinationPoverty,Living Below Poverty,WI,36.000000,95.800000,83.600000,99.000000,2009
3dosesHepatitisBVaccinationPoverty,Living At or Above Poverty,MI,391.000000,96.000000,91.800000,98.100000,2004
1doseHepatitisBVaccination3dayAge,0-3 days,ID,316.000000,57.200000,51.100000,63.000000,1999
3dosesHepatitisBVaccinationWIC,Not Participating ,GA,337.000000,94.800000,90.100000,97.400000,2006
3dosesHepatitisBVaccinationFacilityType,Public,US,2988.000000,91.700000,89.900000,93.300000,2003
2dosesHepatitisBVaccinationAge,5 Months,ND,247.000000,89.700000,82.700000,94.100000,2011
2dosesHepatitisBVaccinationAge,7 Months,NM,325.000000,94.200000,89.900000,96.800000,2004
2dosesHepatitisBVaccinationAge,7 Months,AZ,317.000000,90.200000,85.400000,93.500000,2009
3dosesHepatitisBVaccinationWIC,Participating,MN,104.000000,91.600000,83.700000,95.900000,2003
3dosesHepatitisBVaccinationFacilityType,Other,NM,102.000000,73.400000,61.300000,82.800000,2001
1doseHepatitisBVaccinationAge,3 Months,AZ,266.000000,94.200000,90.500000,96.500000,2015
3dosesHepatitisBVaccinationPoverty,Living At or Above Poverty,VT,271.000000,85.700000,80.100000,89.900000,2001
3dosesHepatitisBVaccinationFacilityType,Private,VT,139.000000,92.100000,86.700000,95.400000,2010
3dosesHepatitisBVaccinationWIC,Not Participating ,KS,189.000000,92.500000,87.300000,95.600000,2010
3dosesHepatitisBVaccinationAge,19 Months,AZ,522.000000,78.800000,74.300000,82.700000,1998
3dosesHepatitisBVaccinationUrbanicity,Living in an MSA Noncentral City,US,7526.000000,92.800000,91.700000,93.700000,2003
3dosesHepatitisBVaccinationAge,19 Months,OR,296.000000,82.100000,75.900000,87.000000,2012
3dosesHepatitisBVaccinationFacilityType,Public,WA,47.000000,85.800000,67.000000,94.800000,2000
3dosesHepatitisBVaccinationVFCProgramProvider,Participating,AZ,221.000000,92.500000,88.200000,95.300000,2017
1doseHepatitisBVaccination3dayAge,0-3 days,AL,295.000000,77.600000,70.700000,83.200000,2017
3dosesHepatitisBVaccinationPoverty,Living At or Above Poverty,KS,149.000000,93.600000,88.000000,96.700000,2013
3dosesHepatitisBVaccinationVFCProgramProvider,Not Participating ,MO,36.000000,93.900000,76.400000,98.700000,2003
