dose,category,location,year,coverage,low,high,size
1 dose Hepatitis A Vaccination - Poverty,Living Below Poverty,Washington,2014,83.200000,64.000000,93.300000,43.000000
2 doses Hepatitis A Vaccination - Poverty,Unknown poverty,Region  4,2008,28.900000,19.600000,40.400000,136.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,TX-Bexar County,2009,52.200000,43.800000,60.500000,217.000000
2 doses Hepatitis A Vaccination - WIC,Participating,TX-Rest of State,2012,54.000000,46.400000,61.500000,256.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Region  5,2013,50.500000,41.900000,59.000000,201.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Idaho,2010,75.700000,63.700000,84.700000,72.000000
1 dose Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,Idaho,2013,85.800000,79.400000,90.400000,184.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Arkansas,2016,92.100000,86.200000,95.600000,141.000000
1 dose Hepatitis A Vaccination - Facility Type,Native Hawaiian or other Pacific Islander only  non-Hispanic,Maryland,2015,94.200000,87.600000,97.400000,142.000000
1 dose Hepatitis A Vaccination - WIC,Participating,TX-Rest of State,2014,87.000000,79.900000,91.900000,208.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,South Dakota,2008,51.600000,44.100000,59.100000,238.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,California,2007,42.500000,26.100000,60.700000,92.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,IL-Rest of State,2016,87.400000,81.600000,91.600000,214.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Maine,2015,53.800000,45.500000,61.900000,221.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Alaska,2014,73.500000,54.000000,86.800000,38.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Region  8,2009,43.400000,38.900000,48.000000,1593.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,TX-Dallas County,2008,47.800000,39.800000,56.000000,209.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  9,2009,42.400000,26.600000,59.900000,106.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,Oregon,2017,58.400000,48.400000,67.800000,144.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Participating,Region  4,2006,7.100000,5.800000,8.600000,2200.000000
1 dose Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,IL-City of Chicago,2008,54.400000,44.200000,64.300000,102.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,White only  non-Hispanic,Region  9,2013,81.500000,72.000000,88.300000,391.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,Region 10,2016,66.000000,60.300000,71.200000,542.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Nevada,2010,54.800000,47.400000,62.000000,229.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  1,2011,77.000000,63.700000,86.500000,82.000000
1 dose Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Maine,2010,42.700000,35.200000,50.700000,198.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Minnesota,2016,91.000000,81.200000,96.000000,105.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,Region 10,2008,79.600000,68.000000,87.700000,192.000000
1 dose Hepatitis A Vaccination - Poverty,Living Below Poverty,Region  7,2015,85.000000,77.500000,90.300000,195.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,United States,2016,86.600000,82.800000,89.700000,1565.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Colorado,2008,88.300000,79.000000,93.800000,108.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Arizona,2010,87.400000,82.000000,91.400000,252.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,Region  8,2017,57.000000,50.700000,63.100000,552.000000
2 doses Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Kentucky,2011,57.700000,47.700000,67.100000,188.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Louisiana,2014,81.800000,62.700000,92.300000,40.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Montana,2009,31.100000,24.600000,38.600000,262.000000
1 dose Hepatitis A Vaccination - Poverty,Living Below Poverty,Texas,2017,87.500000,81.800000,91.600000,471.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,Maryland,2010,77.400000,70.500000,83.000000,306.000000
2 doses Hepatitis A Vaccination - WIC,Participating,New Hampshire,2017,61.200000,48.800000,72.400000,80.000000
1 dose Hepatitis A Vaccination - Facility Type,Living Below Poverty,PA-Rest of State,2013,75.800000,59.200000,87.200000,47.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Wyoming,2011,68.100000,55.100000,78.800000,100.000000
2 doses Hepatitis A Vaccination - Age,19 Months,Virginia,2011,16.000000,11.700000,21.500000,394.000000
1 dose Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,Georgia,2004,2.700000,1.600000,4.600000,272.000000
1 dose Hepatitis A Vaccination - Poverty,Black only  non-Hispanic,California,2012,90.100000,80.800000,95.200000,144.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Alabama,2010,50.500000,40.200000,60.700000,114.000000
1 dose Hepatitis A Vaccination - Age,24 Months,North Carolina,2013,83.400000,76.700000,88.400000,262.000000
2 doses Hepatitis A Vaccination - Age,24 Months,PA-Rest of State,2015,43.400000,35.900000,51.200000,303.000000
2 doses Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Mississippi,2009,45.200000,37.400000,53.300000,221.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Participating,Region  5,2004,1.700000,1.200000,2.300000,2627.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,MD-City of Baltimore,2006,42.400000,29.600000,56.300000,65.000000
2 doses Hepatitis A Vaccination - Poverty,Living Below Poverty,Region 10,2013,50.700000,41.000000,60.400000,219.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,Region  2,2011,79.900000,64.300000,89.700000,62.000000
2 doses Hepatitis A Vaccination - Poverty,Living Below Poverty,United States,2016,56.900000,53.900000,59.900000,3366.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,District of Columbia,2008,70.900000,62.100000,78.300000,161.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,Oregon,2012,79.800000,70.200000,86.800000,161.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,North Carolina,2007,33.600000,21.700000,48.000000,73.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Hispanic,Texas,2017,65.000000,59.900000,69.800000,797.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,Region  3,2006,12.100000,9.600000,15.200000,1367.000000
1 dose Hepatitis A Vaccination - Age,Asian only  non-Hispanic,MO-Rest of State,2005,14.800000,8.400000,24.700000,122.000000
2 doses Hepatitis A Vaccination - Urbanicity,Participating,NY-City of New York,2012,43.000000,35.900000,50.500000,217.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Idaho,2016,92.900000,86.600000,96.300000,198.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,TX-Dallas County,2008,46.800000,40.000000,53.700000,299.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,Hawaii,2013,85.300000,77.300000,90.800000,186.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,Region  5,2017,63.800000,55.400000,71.400000,191.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,Region  4,2015,75.300000,72.500000,77.900000,2035.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,TX-Rest of State,2017,54.900000,40.100000,68.800000,73.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,Ohio,2012,53.200000,38.600000,67.400000,46.000000
2 doses Hepatitis A Vaccination - Age,24 Months,Wyoming,2017,31.400000,25.100000,38.300000,267.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Washington,2010,77.000000,70.500000,82.400000,319.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,North Carolina,2016,78.200000,70.800000,84.100000,267.000000
2 doses Hepatitis A Vaccination - Poverty,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region 10,2006,4.100000,2.600000,6.600000,871.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Massachusetts,2012,81.000000,74.300000,86.200000,252.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,North Dakota,2007,55.700000,48.400000,62.800000,211.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,United States,2015,87.100000,85.400000,88.600000,6794.000000
2 doses Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,Virginia,2007,31.000000,17.500000,48.700000,43.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Massachusetts,2011,55.500000,47.500000,63.200000,295.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Maryland,2013,55.600000,46.400000,64.500000,287.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Region  7,2017,72.700000,65.500000,78.800000,289.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,Indiana,2011,76.900000,69.400000,83.000000,205.000000
2 doses Hepatitis A Vaccination - WIC,Participating,Minnesota,2013,48.200000,33.700000,63.000000,65.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  4,2009,76.400000,72.200000,80.100000,958.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  1,2011,53.900000,49.200000,58.500000,1435.000000
1 dose Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Kentucky,2008,56.800000,48.800000,64.400000,216.000000
2 doses Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,TX-El Paso County,2005,10.000000,6.300000,15.400000,226.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,American Indian or Alaska Native only  non-Hispanic,United States,2010,81.900000,73.200000,88.200000,260.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,TX-Rest of State,2012,59.500000,52.100000,66.500000,346.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Region  6,2014,87.200000,83.700000,90.100000,1380.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,Minnesota,2015,92.300000,84.200000,96.400000,137.000000
2 doses Hepatitis A Vaccination - Poverty,Multiple Races  non-Hispanic,Rhode Island,2014,67.100000,56.100000,76.400000,126.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Georgia,2009,86.700000,77.600000,92.400000,126.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Region  5,2009,71.300000,64.700000,77.100000,488.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Wyoming,2015,45.800000,38.200000,53.700000,219.000000
2 doses Hepatitis A Vaccination - WIC,Participating,Alabama,2008,31.200000,23.500000,40.000000,158.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Region  5,2017,87.000000,84.500000,89.200000,1285.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,Region  1,2016,64.800000,50.900000,76.600000,183.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Oklahoma,2003,34.900000,24.100000,47.600000,85.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Tennessee,2010,85.800000,73.600000,92.900000,61.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Kentucky,2012,71.200000,62.200000,78.700000,169.000000
1 dose Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,Tennessee,2012,86.300000,78.000000,91.800000,212.000000
1 dose Hepatitis A Vaccination - Age,24 Months,Oregon,2017,84.800000,78.800000,89.400000,254.000000
1 dose Hepatitis A Vaccination - Facility Type,Living Below Poverty,TX-El Paso County,2011,89.600000,79.500000,95.100000,108.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,California,2014,84.400000,72.600000,91.700000,127.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,Region  8,2012,83.000000,78.600000,86.700000,1022.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,California,2013,49.300000,37.300000,61.400000,132.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Indiana,2011,50.100000,39.300000,61.000000,155.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Rhode Island,2007,66.200000,56.900000,74.500000,194.000000
2 doses Hepatitis A Vaccination - WIC,Participating,Region 10,2007,20.100000,15.800000,25.200000,494.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Delaware,2016,93.600000,86.100000,97.200000,106.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Oklahoma,2013,48.400000,37.600000,59.300000,98.000000
1 dose Hepatitis A Vaccination - Poverty,Unknown poverty,New York,2017,84.400000,68.400000,93.100000,44.000000
1 dose Hepatitis A Vaccination - Age,Asian only  non-Hispanic,CA-San Diego County,2006,3.500000,1.900000,6.100000,277.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Colorado,2016,57.600000,48.400000,66.300000,238.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Texas,2017,58.000000,51.200000,64.500000,480.000000
1 dose Hepatitis A Vaccination - Poverty,Living Below Poverty,Illinois,2010,78.300000,67.800000,86.100000,151.000000
2 doses Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,West Virginia,2015,66.000000,57.000000,73.900000,203.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,Region  9,2011,54.100000,46.700000,61.400000,698.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,TX-Rest of State,2017,90.000000,78.400000,95.700000,89.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,United States,2017,86.100000,82.300000,89.200000,2223.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Region  8,2014,71.100000,56.600000,82.300000,89.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Maine,2012,72.100000,64.800000,78.500000,246.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,New Mexico,2008,73.600000,66.500000,79.700000,262.000000
1 dose Hepatitis A Vaccination - Age,24 Months,Ohio,2011,67.300000,59.200000,74.400000,284.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Texas,2004,20.500000,14.800000,27.600000,331.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,Mississippi,2011,40.700000,29.600000,52.800000,135.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Participating,Region  4,2013,53.300000,49.600000,57.000000,1373.000000
2 doses Hepatitis A Vaccination - Age,24 Months,California,2014,46.600000,38.300000,55.100000,300.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,PA-Philadelphia,2012,90.800000,84.400000,94.700000,148.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Missouri,2010,61.900000,48.900000,73.300000,75.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Region  1,2006,4.900000,3.000000,7.900000,569.000000
1 dose Hepatitis A Vaccination - Poverty,Hispanic,Mississippi,2009,61.000000,52.700000,68.700000,186.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,New York,2010,31.600000,16.500000,52.000000,33.000000
1 dose Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,Massachusetts,2011,75.700000,67.600000,82.300000,232.000000
1 dose Hepatitis A Vaccination - Facility Type,Living Below Poverty,Georgia,2014,86.600000,72.700000,94.000000,85.000000
2 doses Hepatitis A Vaccination - Poverty,Black only  non-Hispanic,Region 10,2015,58.700000,47.800000,68.800000,151.000000
2 doses Hepatitis A Vaccination - Poverty,Living Below Poverty,Missouri,2013,35.600000,22.400000,51.400000,50.000000
2 doses Hepatitis A Vaccination - Age,24 Months,Massachusetts,2014,38.500000,31.300000,46.300000,237.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,South Carolina,2017,95.600000,90.000000,98.100000,98.000000
2 doses Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Guam,2016,57.600000,43.600000,70.500000,56.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,United States,2007,16.800000,15.600000,18.100000,9714.000000
2 doses Hepatitis A Vaccination - Facility Type,Native Hawaiian or other Pacific Islander only  non-Hispanic,Virginia,2015,48.800000,37.500000,60.200000,225.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Iowa,2016,88.400000,83.300000,92.100000,240.000000
1 dose Hepatitis A Vaccination - Poverty,Hispanic,Illinois,2008,61.500000,49.200000,72.500000,161.000000
2 doses Hepatitis A Vaccination - WIC,Participating,North Carolina,2016,57.100000,45.500000,67.900000,119.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Connecticut,2014,65.200000,54.300000,74.700000,148.000000
1 dose Hepatitis A Vaccination - WIC,Participating,New York,2016,85.700000,80.400000,89.800000,248.000000
2 doses Hepatitis A Vaccination - Facility Type,Other,New York,2017,62.800000,48.900000,74.800000,79.000000
2 doses Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,PA-Philadelphia,2016,81.000000,69.500000,88.800000,76.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Connecticut,2007,9.800000,6.100000,15.200000,252.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,Utah,2005,48.600000,37.700000,59.500000,131.000000
2 doses Hepatitis A Vaccination - Facility Type,Other,Kentucky,2014,50.100000,38.500000,61.700000,113.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,Region  4,2016,85.500000,81.200000,88.900000,962.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,Delaware,2008,54.900000,39.100000,69.800000,60.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  2,2008,55.600000,35.600000,74.000000,33.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,Region  9,2009,57.900000,45.300000,69.500000,182.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Oklahoma,2005,39.300000,25.800000,54.600000,53.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,NV-Rest of State,2004,30.400000,17.800000,47.000000,38.000000
1 dose Hepatitis A Vaccination - Age,24 Months,IL-City of Chicago,2016,86.000000,77.000000,91.900000,131.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,Mississippi,2008,30.700000,20.800000,42.700000,102.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Participating,Texas,2015,65.600000,60.900000,70.000000,1280.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,Montana,2017,48.800000,29.900000,68.000000,41.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Participating,TX-Dallas County,2006,53.200000,43.600000,62.600000,145.000000
1 dose Hepatitis A Vaccination - Facility Type,Asian only  non-Hispanic,Florida,2014,87.600000,70.200000,95.500000,52.000000
1 dose Hepatitis A Vaccination - Age,Asian only  non-Hispanic,AZ-Maricopa County,2002,13.600000,8.600000,21.000000,118.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Region 10,2006,41.500000,36.200000,46.900000,587.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,Maine,2017,87.400000,73.800000,94.500000,57.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,Colorado,2004,6.700000,3.800000,11.600000,236.000000
2 doses Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Montana,2010,33.700000,26.900000,41.300000,201.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,Region  4,2012,81.200000,74.900000,86.100000,385.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,California,2011,84.800000,77.800000,89.900000,199.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,Rhode Island,2008,63.500000,54.000000,72.100000,144.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,Idaho,2013,66.500000,51.600000,78.800000,51.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,Oregon,2010,89.300000,83.900000,93.000000,214.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,NJ-Rest of State,2006,9.600000,5.600000,15.900000,232.000000
2 doses Hepatitis A Vaccination - Facility Type,Living Below Poverty,Massachusetts,2012,49.100000,32.600000,65.900000,42.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Nevada,2013,91.700000,87.500000,94.600000,261.000000
1 dose Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,Nebraska,2010,85.000000,78.700000,89.700000,190.000000
1 dose Hepatitis A Vaccination - Poverty,Living At or Above Poverty,Montana,2008,46.900000,39.500000,54.400000,221.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,TX-El Paso County,2004,11.000000,7.500000,15.900000,261.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,TX-City of Houston,2010,91.900000,86.500000,95.200000,269.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Hispanic,United States,2009,81.900000,79.300000,84.200000,2914.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Indiana,2013,61.000000,53.900000,67.700000,243.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Participating,Alabama,2017,90.700000,84.100000,94.700000,215.000000
2 doses Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,District of Columbia,2012,62.900000,52.300000,72.300000,112.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Maryland,2015,59.000000,41.100000,74.900000,62.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,PA-Philadelphia,2012,89.100000,82.500000,93.500000,222.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,Connecticut,2015,90.200000,83.900000,94.200000,250.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living In A Non MSA,Montana,2007,7.700000,4.300000,13.300000,187.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,Region 10,2010,46.400000,37.000000,56.200000,219.000000
1 dose Hepatitis A Vaccination - WIC,Participating,Nebraska,2017,84.000000,73.600000,90.800000,100.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,New York,2013,64.500000,59.000000,69.600000,468.000000
2 doses Hepatitis A Vaccination - WIC,Participating,Texas,2012,56.100000,50.900000,61.200000,991.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,New York,2017,91.300000,74.700000,97.400000,31.000000
1 dose Hepatitis A Vaccination - Facility Type,Living in an MSA Noncentral City,TX-El Paso County,2012,90.500000,85.000000,94.100000,285.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Region 10,2009,48.100000,41.300000,55.000000,333.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,South Dakota,2011,58.500000,43.300000,72.300000,38.000000
2 doses Hepatitis A Vaccination - Poverty,Living Below Poverty,South Dakota,2017,53.500000,36.800000,69.500000,43.000000
1 dose Hepatitis A Vaccination - Facility Type,Living Below Poverty,TX-City of Houston,2017,87.000000,74.200000,93.900000,50.000000
1 dose Hepatitis A Vaccination - Facility Type,Private,IL-City of Chicago,2006,22.600000,15.200000,32.200000,141.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,Alabama,2007,13.200000,8.200000,20.500000,129.000000
2 doses Hepatitis A Vaccination - Facility Type,Public,TX-Rest of State,2012,45.700000,28.500000,63.900000,42.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Black only  non-Hispanic,Region  2,2009,62.100000,50.100000,72.700000,73.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,Nevada,2012,79.100000,65.300000,88.400000,70.000000
2 doses Hepatitis A Vaccination - Facility Type,Mixed,Indiana,2015,68.900000,54.300000,80.500000,55.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Region  7,2011,79.600000,72.100000,85.500000,211.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Region  2,2017,54.100000,50.000000,58.100000,899.000000
2 doses Hepatitis A Vaccination - WIC,Not Participating ,North Carolina,2010,58.600000,50.300000,66.400000,185.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Utah,2009,51.300000,44.100000,58.400000,289.000000
2 doses Hepatitis A Vaccination - Race/Ethnicity,Asian only  non-Hispanic,Region  3,2011,53.500000,38.000000,68.300000,111.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Hispanic,TX-Rest of State,2010,91.000000,84.900000,94.800000,145.000000
2 doses Hepatitis A Vaccination - Facility Type,Living Below Poverty,Nebraska,2014,63.500000,44.200000,79.200000,43.000000
1 dose Hepatitis A Vaccination - Urbanicity,Living In An MSA Central City,South Dakota,2008,58.300000,45.500000,70.100000,83.000000
1 dose Hepatitis A Vaccination - Age,24 Months,Washington,2014,74.600000,65.900000,81.600000,238.000000
2 doses Hepatitis A Vaccination - Age,24 Months,Ohio,2013,36.200000,29.300000,43.800000,249.000000
2 doses Hepatitis A Vaccination - Facility Type,Private,Region  2,2009,33.900000,29.500000,38.500000,629.000000
2 doses Hepatitis A Vaccination - Age,19 Months,Wyoming,2012,11.600000,7.600000,17.200000,257.000000
1 dose Hepatitis A Vaccination - Facility Type,Living Below Poverty,Wisconsin,2013,71.900000,57.200000,83.000000,57.000000
1 dose Hepatitis A Vaccination - Facility Type,Public,Ohio,2006,6.300000,4.000000,9.800000,468.000000
1 dose Hepatitis A Vaccination - Facility Type,Mixed,Rhode Island,2010,88.200000,81.900000,92.500000,198.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Wisconsin,2007,44.400000,28.700000,61.400000,49.000000
1 dose Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,Nebraska,2015,91.300000,86.100000,94.700000,167.000000
1 dose Hepatitis A Vaccination - Poverty,Black only  non-Hispanic,Illinois,2009,51.300000,37.100000,65.300000,93.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Multiple Races  non-Hispanic,Region  4,2017,80.600000,68.600000,88.700000,147.000000
1 dose Hepatitis A Vaccination - Facility Type,Other,Montana,2016,67.500000,53.300000,79.100000,77.000000
2 doses Hepatitis A Vaccination - VFC Program Provider,Participating,TX-Travis County,2017,72.300000,63.900000,79.300000,162.000000
1 dose Hepatitis A Vaccination - Age,19-35 Months,North Carolina,2013,72.600000,64.800000,79.300000,262.000000
1 dose Hepatitis A Vaccination - WIC,Not Participating ,Nebraska,2013,85.400000,77.400000,90.900000,145.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,New Jersey,2007,33.400000,18.300000,52.800000,59.000000
1 dose Hepatitis A Vaccination - Poverty,Asian only  non-Hispanic,Indiana,2013,80.500000,62.200000,91.200000,36.000000
2 doses Hepatitis A Vaccination - Age,19-35 Months,Hawaii,2015,51.400000,44.400000,58.400000,261.000000
1 dose Hepatitis A Vaccination - Facility Type,Multiple Races  non-Hispanic,NY-City of New York,2013,64.200000,51.500000,75.300000,82.000000
1 dose Hepatitis A Vaccination - Race/Ethnicity,Hispanic,New York,2007,42.800000,33.200000,53.000000,125.000000
1 dose Hepatitis A Vaccination - VFC Program Provider,Not Participating ,Hawaii,2016,89.200000,83.000000,93.300000,192.000000
2 doses Hepatitis A Vaccination - Urbanicity,Living in an MSA Noncentral City,United States,2011,50.900000,48.700000,53.100000,7181.000000
