Dose,Category,Location,Denominator,Coverage,Lower CI,Higher CI,Year
HibPrimarySeriesPoverty,Living At or Above Poverty,OR,214.000000,91.700000,85.200000,95.500000,2012
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,MD,279.000000,97.400000,94.300000,98.900000,2008
3dosesHibVaccinationPoverty,Living At or Above Poverty,MD,514.000000,97.100000,94.500000,98.500000,2011
3dosesHibVaccinationPoverty,Living Below Poverty,SD,46.000000,89.800000,74.300000,96.400000,2004
HibPrimarySeriesRaceEthnicity,White only  non-Hispanic,MT,244.000000,90.800000,83.900000,94.900000,2011
3dosesHibVaccinationAge,19 Months,FL,829.000000,92.500000,88.200000,95.300000,2003
3dosesHibVaccinationFacilityType,Mixed,TN,106.000000,96.600000,90.600000,98.800000,2003
3dosesHibVaccinationWIC,Not Participating ,TN,170.000000,94.800000,86.700000,98.000000,2007
2dosesHibVaccinationAge,13 Months,NE,266.000000,96.100000,92.500000,98.000000,2012
3dosesHibVaccinationAge,7 Months,HI,299.000000,61.900000,55.500000,67.900000,1999
3dosesHibVaccinationPoverty,Unknown poverty,AZ,60.000000,94.900000,81.100000,98.800000,2000
3dosesHibVaccinationAge,13 Months,WY,321.000000,87.100000,82.300000,90.800000,1998
3dosesHibVaccinationFacilityType,Other,CA,42.000000,74.800000,56.300000,87.300000,2009
HibPrimarySeriesAge,7 Months,MA,297.000000,80.100000,73.200000,85.600000,2010
HibFullSeriesAge,19 Months,SC,282.000000,69.300000,62.600000,75.400000,2016
3dosesHibVaccinationFacilityType,Private,DC,141.000000,90.500000,78.900000,96.000000,2017
3dosesHibVaccinationRaceEthnicity,Hispanic,DE,48.000000,99.200000,94.300000,99.900000,2011
HibPrimarySeriesRaceEthnicity,White only  non-Hispanic,SC,125.000000,95.600000,88.700000,98.400000,2013
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,KY,83.000000,94.400000,86.900000,97.700000,2001
3dosesHibVaccinationAge,19 Months,MO,255.000000,94.800000,90.900000,97.100000,1998
HibFullSeriesWIC,Participating,IN,300.000000,48.200000,38.500000,58.000000,2009
3dosesHibVaccinationRaceEthnicity,Hispanic,LA,45.000000,100.000000,nan,nan,2005
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,NC,109.000000,97.200000,91.400000,99.100000,1999
HibPrimarySeriesRaceEthnicity,White only  non-Hispanic,UT,252.000000,89.500000,83.200000,93.600000,2009
HibPrimarySeriesAge,24 Months,OR,254.000000,87.400000,81.300000,91.800000,2017
3dosesHibVaccinationPoverty,Living Below Poverty,IN,67.000000,87.700000,74.000000,94.700000,2017
2dosesHibVaccinationAge,5 Months,IL,540.000000,76.300000,69.900000,81.700000,2006
3dosesHibVaccinationWIC,Participating,UT,88.000000,92.800000,82.600000,97.200000,2007
3dosesHibVaccinationAge,19-35 Months,IL,495.000000,92.000000,88.000000,94.700000,2013
3dosesHibVaccinationRaceEthnicity,Hispanic,CT,77.000000,91.600000,80.500000,96.700000,2011
HibFullSeriesAge,19 Months,KS,228.000000,79.100000,72.600000,84.300000,2015
3dosesHibVaccinationAge,19-35 Months,MT,295.000000,94.600000,91.400000,96.600000,2001
3dosesHibVaccinationPoverty,Living At or Above Poverty,CA,678.000000,94.600000,92.000000,96.500000,1999
HibPrimarySeriesWIC,Not Participating ,HI,130.000000,95.200000,90.400000,97.700000,2014
3dosesHibVaccinationWIC,Not Participating ,OH,158.000000,89.200000,76.600000,95.400000,2012
3dosesHibVaccinationAge,13 Months,CA,300.000000,85.400000,78.100000,90.600000,2014
HibFullSeriesFacilityType,Other,MS,31.000000,59.200000,37.200000,78.100000,2016
HibFullSeriesUrbanicity,Living in an MSA Noncentral City,VT,77.000000,84.600000,72.600000,91.900000,2017
3dosesHibVaccinationRaceEthnicity,Black only  non-Hispanic,VA,31.000000,97.600000,84.500000,99.700000,2005
3dosesHibVaccinationFacilityType,Public,UT,91.000000,82.700000,73.000000,89.400000,1995
3dosesHibVaccinationFacilityType,Other,PA,175.000000,89.200000,77.300000,95.200000,2013
HibFullSeriesAge,19-35 Months,RI,239.000000,86.600000,80.300000,91.100000,2016
HibPrimarySeriesFacilityType,Other,SD,72.000000,92.500000,81.800000,97.100000,2013
2dosesHibVaccinationAge,13 Months,DC,266.000000,94.500000,90.100000,97.000000,2003
3dosesHibVaccinationWIC,Participating,AZ,116.000000,89.300000,79.900000,94.600000,2016
3dosesHibVaccinationRaceEthnicity,Multiple Races  non-Hispanic,CA,49.000000,93.100000,76.500000,98.200000,2008
3dosesHibVaccinationUrbanicity,Living In A Non MSA,CA,125.000000,94.000000,87.000000,97.300000,2008
3dosesHibVaccinationAge,24 Months,MD,303.000000,96.900000,92.400000,98.800000,2014
3dosesHibVaccinationRaceEthnicity,Black only  non-Hispanic,DC,72.000000,94.400000,85.600000,97.900000,2013
2dosesHibVaccinationAge,13 Months,KS,303.000000,94.700000,90.800000,97.000000,2008
HibFullSeriesWIC,Participating,OK,205.000000,76.500000,69.400000,82.500000,2013
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,WY,49.000000,83.000000,62.800000,93.400000,2014
3dosesHibVaccinationFacilityType,Mixed,NV,76.000000,96.900000,85.300000,99.400000,2011
3dosesHibVaccinationUrbanicity,Living in an MSA Noncentral City,TN,93.000000,93.700000,82.800000,97.900000,2007
2dosesHibVaccinationAge,7 Months,NC,263.000000,94.700000,90.800000,97.000000,2007
3dosesHibVaccinationWIC,Not Participating ,ND,239.000000,94.300000,87.500000,97.500000,2014
HibPrimarySeriesVFCProgramProvider,Not Participating ,PA,33.000000,96.200000,81.600000,99.300000,2017
3dosesHibVaccinationPoverty,Living At or Above Poverty,KS,161.000000,93.900000,88.400000,96.900000,2016
HibPrimarySeriesAge,13 Months,MO,215.000000,86.300000,79.400000,91.100000,2016
HibFullSeriesAge,19 Months,MI,283.000000,72.900000,65.300000,79.300000,2012
3dosesHibVaccinationAge,24 Months,WY,289.000000,85.400000,73.500000,92.500000,2011
3dosesHibVaccinationFacilityType,Public,IN,116.000000,84.100000,72.300000,91.500000,2007
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,IL,264.000000,93.800000,89.200000,96.600000,2015
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,NM,137.000000,87.100000,79.100000,92.300000,2010
HibPrimarySeriesRaceEthnicity,Asian only  non-Hispanic,CA,34.000000,95.100000,72.000000,99.300000,2010
HibFullSeriesVFCProgramProvider,Participating,IL,391.000000,83.300000,77.900000,87.600000,2012
3dosesHibVaccinationFacilityType,Private,LA,129.000000,98.500000,90.000000,99.800000,2010
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,WV,216.000000,90.700000,84.100000,94.800000,2012
3dosesHibVaccinationVFCProgramProvider,Participating,HI,204.000000,97.400000,94.400000,98.800000,2014
1doseHibVaccinationAge,3 Months,MA,237.000000,92.400000,86.300000,95.900000,2014
2dosesHibVaccinationAge,7 Months,FL,848.000000,88.900000,84.700000,92.100000,2002
3dosesHibVaccinationUrbanicity,Living In A Non MSA,ME,108.000000,88.500000,79.700000,93.700000,2008
3dosesHibVaccinationRaceEthnicity,Hispanic,DC,42.000000,89.900000,75.900000,96.200000,1998
3dosesHibVaccinationRaceEthnicity,Black only  non-Hispanic,CA,72.000000,97.500000,92.900000,99.100000,1997
3dosesHibVaccinationUrbanicity,Living In A Non MSA,IA,89.000000,91.800000,82.500000,96.400000,2005
3dosesHibVaccinationUrbanicity,Living In A Non MSA,SD,128.000000,91.100000,83.000000,95.600000,2017
HibFullSeriesFacilityType,Private,WV,113.000000,79.500000,67.700000,87.800000,2015
HibPrimarySeriesUrbanicity,Living In A Non MSA,OK,75.000000,95.900000,86.300000,98.800000,2017
3dosesHibVaccinationWIC,Participating,FL,295.000000,90.400000,84.200000,94.400000,2008
3dosesHibVaccinationPoverty,Living At or Above Poverty,US,15943.000000,93.900000,93.300000,94.500000,2000
HibFullSeriesVFCProgramProvider,Participating,OK,275.000000,63.500000,56.500000,70.000000,2009
2dosesHibVaccinationAge,13 Months,MA,312.000000,98.900000,96.000000,99.700000,2016
3dosesHibVaccinationAge,24 Months,ME,299.000000,93.600000,90.100000,95.900000,2000
3dosesHibVaccinationAge,24 Months,VT,173.000000,97.100000,93.400000,98.700000,2005
HibPrimarySeriesUrbanicity,Living In An MSA Central City,IL,471.000000,93.900000,88.100000,97.000000,2011
HibFullSeriesUrbanicity,Living in an MSA Noncentral City,IL,217.000000,66.300000,57.700000,73.900000,2010
3dosesHibVaccinationFacilityType,Other,VA,32.000000,83.200000,57.500000,94.800000,2012
3dosesHibVaccinationWIC,Not Participating ,CO,155.000000,91.200000,84.400000,95.200000,2007
3dosesHibVaccinationUrbanicity,Living in an MSA Noncentral City,SC,123.000000,93.300000,87.300000,96.500000,2010
3dosesHibVaccinationRaceEthnicity,Hispanic,NM,99.000000,90.500000,82.200000,95.100000,2005
3dosesHibVaccinationAge,7 Months,MT,276.000000,36.500000,30.200000,43.400000,2002
HibFullSeriesFacilityType,Private,MA,221.000000,90.100000,83.300000,94.400000,2016
HibPrimarySeriesRaceEthnicity,Multiple Races  non-Hispanic,US,876.000000,90.400000,85.900000,93.600000,2010
2dosesHibVaccinationAge,13 Months,ID,222.000000,93.700000,89.100000,96.400000,2006
HibFullSeriesWIC,Not Participating ,MD,386.000000,92.200000,88.200000,95.000000,2011
HibFullSeriesWIC,Not Participating ,VT,143.000000,81.800000,73.000000,88.200000,2017
HibFullSeriesAge,24 Months,VA,274.000000,79.300000,68.900000,86.800000,2013
3dosesHibVaccinationRaceEthnicity,Hispanic,ID,31.000000,90.600000,71.300000,97.400000,2015
HibPrimarySeriesAge,13 Months,NC,262.000000,85.500000,79.300000,90.100000,2009
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,US,10373.000000,91.700000,90.600000,92.600000,2000
3dosesHibVaccinationWIC,Participating,WI,82.000000,92.300000,79.000000,97.400000,2016
3dosesHibVaccinationFacilityType,Private,VT,110.000000,95.200000,85.000000,98.600000,2017
3dosesHibVaccinationFacilityType,Private,OR,198.000000,95.400000,88.000000,98.400000,2011
HibFullSeriesVFCProgramProvider,Not Participating ,TX,75.000000,76.600000,53.300000,90.400000,2015
2dosesHibVaccinationAge,5 Months,AR,347.000000,70.600000,63.700000,76.700000,2007
3dosesHibVaccinationAge,7 Months,VT,257.000000,65.900000,58.900000,72.200000,2012
3dosesHibVaccinationUrbanicity,Living in an MSA Noncentral City,AZ,159.000000,89.900000,83.500000,94.000000,1997
3dosesHibVaccinationUrbanicity,Living in an MSA Noncentral City,PA,157.000000,91.300000,81.000000,96.300000,2002
3dosesHibVaccinationFacilityType,Private,KY,149.000000,94.300000,85.800000,97.900000,2002
3dosesHibVaccinationPoverty,Living At or Above Poverty,MS,181.000000,95.600000,91.100000,97.900000,1997
2dosesHibVaccinationAge,13 Months,NV,317.000000,91.100000,86.500000,94.200000,2004
3dosesHibVaccinationPoverty,Living At or Above Poverty,OH,665.000000,94.200000,89.700000,96.800000,2004
3dosesHibVaccinationFacilityType,Private,WV,184.000000,98.500000,94.200000,99.600000,1998
3dosesHibVaccinationAge,24 Months,NV,298.000000,88.500000,83.500000,92.100000,2001
HibPrimarySeriesVFCProgramProvider,Not Participating ,VA,65.000000,98.200000,88.600000,99.700000,2012
HibFullSeriesAge,19 Months,CO,337.000000,53.300000,44.600000,61.800000,2009
3dosesHibVaccinationAge,24 Months,FL,273.000000,95.800000,92.200000,97.800000,2015
3dosesHibVaccinationFacilityType,Public,MO,45.000000,89.000000,68.300000,96.800000,2014
3dosesHibVaccinationFacilityType,Private,AK,133.000000,88.400000,80.100000,93.600000,2016
3dosesHibVaccinationRaceEthnicity,Hispanic,VA,37.000000,78.300000,49.900000,92.900000,2016
3dosesHibVaccinationFacilityType,Private,SC,145.000000,97.800000,93.300000,99.300000,2001
2dosesHibVaccinationAge,13 Months,MI,245.000000,91.000000,85.000000,94.700000,2014
HibFullSeriesUrbanicity,Living in an MSA Noncentral City,TN,109.000000,90.700000,82.000000,95.400000,2012
3dosesHibVaccinationRaceEthnicity,Black only  non-Hispanic,WI,101.000000,87.000000,77.800000,92.700000,1997
3dosesHibVaccinationFacilityType,Public,IL,96.000000,84.300000,69.300000,92.700000,2010
HibPrimarySeriesAge,19-35 Months,MI,230.000000,89.900000,82.200000,94.500000,2016
HibPrimarySeriesAge,24 Months,VA,382.000000,92.900000,88.500000,95.700000,2010
HibFullSeriesWIC,Not Participating ,WV,92.000000,74.400000,59.100000,85.500000,2015
HibFullSeriesVFCProgramProvider,Participating,CO,179.000000,84.100000,76.900000,89.400000,2013
HibFullSeriesFacilityType,Mixed,IA,45.000000,89.200000,72.700000,96.200000,2016
HibPrimarySeriesAge,19-35 Months,CA,300.000000,93.800000,89.000000,96.600000,2014
HibPrimarySeriesAge,19 Months,ND,222.000000,93.300000,88.800000,96.100000,2017
1doseHibVaccinationAge,3 Months,ID,329.000000,84.700000,80.100000,88.400000,2000
3dosesHibVaccinationWIC,Not Participating ,TX,628.000000,91.400000,87.200000,94.400000,2010
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,SC,106.000000,82.200000,69.900000,90.200000,2015
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,CT,149.000000,97.500000,94.000000,99.000000,2017
HibFullSeriesWIC,Participating,NJ,100.000000,77.200000,66.000000,85.500000,2013
HibPrimarySeriesRaceEthnicity,White only  non-Hispanic,CO,302.000000,90.300000,80.800000,95.400000,2011
3dosesHibVaccinationAge,7 Months,WA,295.000000,65.700000,58.700000,72.100000,2011
HibFullSeriesPoverty,Living At or Above Poverty,NJ,279.000000,66.300000,59.200000,72.700000,2009
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,OR,183.000000,89.100000,82.000000,93.600000,2013
3dosesHibVaccinationUrbanicity,Living In A Non MSA,AL,100.000000,99.300000,95.400000,99.900000,2000
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,AL,155.000000,97.000000,93.200000,98.700000,2002
2dosesHibVaccinationAge,7 Months,TN,303.000000,86.100000,79.500000,90.800000,2012
HibFullSeriesFacilityType,Private,IL,389.000000,70.700000,63.200000,77.200000,2010
3dosesHibVaccinationAge,7 Months,OR,254.000000,58.400000,50.700000,65.600000,2017
3dosesHibVaccinationFacilityType,Other,KY,35.000000,74.800000,56.800000,87.000000,2009
HibFullSeriesFacilityType,Mixed,TN,39.000000,71.000000,51.600000,84.900000,2009
HibPrimarySeriesRaceEthnicity,White only  non-Hispanic,SC,151.000000,94.300000,88.700000,97.200000,2009
3dosesHibVaccinationFacilityType,Other,ND,159.000000,94.000000,85.700000,97.600000,2014
3dosesHibVaccinationFacilityType,Public,NC,36.000000,95.700000,83.600000,99.000000,2002
3dosesHibVaccinationPoverty,Living Below Poverty,MA,36.000000,97.300000,90.100000,99.300000,2013
3dosesHibVaccinationRaceEthnicity,Multiple Races  non-Hispanic,US,826.000000,93.000000,88.600000,95.800000,2003
HibFullSeriesRaceEthnicity,Multiple Races  non-Hispanic,US,1055.000000,82.400000,78.400000,85.800000,2015
3dosesHibVaccinationAge,19-35 Months,MN,236.000000,90.700000,85.100000,94.300000,2006
HibPrimarySeriesFacilityType,Other,MS,34.000000,85.200000,66.600000,94.300000,2010
2dosesHibVaccinationAge,7 Months,MI,212.000000,88.600000,82.600000,92.800000,2013
HibPrimarySeriesPoverty,Living At or Above Poverty,ME,175.000000,96.100000,88.600000,98.800000,2015
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,KS,170.000000,96.200000,88.900000,98.800000,2003
3dosesHibVaccinationPoverty,Living Below Poverty,TN,159.000000,92.200000,81.900000,96.900000,2004
3dosesHibVaccinationWIC,Participating,NM,165.000000,95.400000,91.000000,97.600000,2014
HibPrimarySeriesWIC,Participating,NJ,115.000000,87.200000,78.300000,92.700000,2017
HibFullSeriesUrbanicity,Living in an MSA Noncentral City,US,7181.000000,80.300000,78.600000,82.000000,2011
3dosesHibVaccinationAge,24 Months,SD,219.000000,92.000000,86.000000,95.600000,2015
3dosesHibVaccinationRaceEthnicity,Black only  non-Hispanic,DE,36.000000,90.600000,76.000000,96.700000,2017
3dosesHibVaccinationPoverty,Living At or Above Poverty,IA,177.000000,93.000000,86.600000,96.400000,2005
HibFullSeriesRaceEthnicity,Hispanic,FL,88.000000,78.500000,65.300000,87.600000,2012
3dosesHibVaccinationWIC,Participating,LA,186.000000,96.000000,91.400000,98.200000,2011
HibPrimarySeriesAge,19 Months,NE,247.000000,88.500000,82.300000,92.700000,2009
3dosesHibVaccinationFacilityType,Public,GU,62.000000,72.700000,58.400000,83.400000,2016
3dosesHibVaccinationPoverty,Living Below Poverty,HI,55.000000,91.800000,78.300000,97.200000,2013
3dosesHibVaccinationWIC,Not Participating ,GA,170.000000,78.700000,70.500000,85.100000,2009
3dosesHibVaccinationAge,7 Months,RI,249.000000,11.200000,7.600000,16.200000,2017
3dosesHibVaccinationFacilityType,Other,VT,39.000000,100.000000,nan,nan,2007
HibFullSeriesFacilityType,Private,AR,90.000000,86.600000,72.600000,94.000000,2014
3dosesHibVaccinationFacilityType,Public,US,3694.000000,91.200000,89.600000,92.600000,1998
HibFullSeriesFacilityType,Other,ND,102.000000,79.600000,68.700000,87.500000,2016
HibFullSeriesRaceEthnicity,Hispanic,NY,85.000000,51.000000,39.100000,62.700000,2010
3dosesHibVaccinationVFCProgramProvider,Not Participating ,FL,36.000000,98.600000,90.600000,99.800000,2015
HibFullSeriesUrbanicity,Living In An MSA Central City,NV,224.000000,77.800000,70.800000,83.400000,2013
HibFullSeriesAge,19 Months,WV,212.000000,35.800000,28.500000,43.800000,2009
3dosesHibVaccinationFacilityType,Public,KY,52.000000,91.600000,77.600000,97.200000,2012
HibPrimarySeriesAge,13 Months,SD,285.000000,82.000000,75.900000,86.800000,2010
3dosesHibVaccinationRaceEthnicity,Asian only  non-Hispanic,TX,41.000000,84.200000,59.100000,95.100000,1997
3dosesHibVaccinationFacilityType,Public,SC,42.000000,97.800000,85.700000,99.700000,2003
HibFullSeriesVFCProgramProvider,Not Participating ,US,1582.000000,84.700000,81.700000,87.300000,2012
1doseHibVaccinationAge,3 Months,AZ,272.000000,85.700000,79.600000,90.100000,2012
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,DE,132.000000,91.800000,81.600000,96.500000,2006
HibPrimarySeriesVFCProgramProvider,Participating,AK,267.000000,96.500000,93.200000,98.300000,2013
3dosesHibVaccinationAge,19 Months,CT,281.000000,95.700000,91.600000,97.800000,2012
HibPrimarySeriesPoverty,Living At or Above Poverty,AR,107.000000,92.300000,84.300000,96.400000,2013
HibPrimarySeriesWIC,Participating,NM,181.000000,95.400000,90.400000,97.800000,2011
3dosesHibVaccinationPoverty,Living Below Poverty,OK,103.000000,89.500000,81.200000,94.300000,2013
3dosesHibVaccinationAge,19-35 Months,MO,215.000000,93.300000,88.100000,96.300000,2016
3dosesHibVaccinationAge,19-35 Months,OK,270.000000,88.100000,81.200000,92.700000,2007
3dosesHibVaccinationUrbanicity,Living In A Non MSA,KY,124.000000,93.600000,83.100000,97.700000,2003
3dosesHibVaccinationPoverty,Living Below Poverty,NE,39.000000,76.300000,59.500000,87.600000,2009
3dosesHibVaccinationAge,13 Months,IN,605.000000,81.100000,76.700000,84.800000,1997
HibPrimarySeriesAge,7 Months,DC,321.000000,71.700000,64.800000,77.700000,2015
3dosesHibVaccinationFacilityType,Other,WY,37.000000,95.900000,84.800000,99.000000,2005
3dosesHibVaccinationWIC,Participating,UT,84.000000,91.700000,81.500000,96.500000,2003
3dosesHibVaccinationWIC,Not Participating ,KS,160.000000,88.500000,80.900000,93.400000,2009
3dosesHibVaccinationWIC,Participating,IA,125.000000,96.600000,91.700000,98.600000,2012
HibFullSeriesFacilityType,Mixed,US,2223.000000,83.000000,79.400000,86.000000,2017
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,SD,60.000000,89.800000,78.500000,95.500000,2010
HibPrimarySeriesPoverty,Living At or Above Poverty,FL,169.000000,96.500000,90.300000,98.800000,2012
2dosesHibVaccinationAge,7 Months,DC,280.000000,90.700000,84.900000,94.400000,2014
3dosesHibVaccinationAge,7 Months,TX,1299.000000,60.600000,55.300000,65.800000,2014
HibPrimarySeriesAge,24 Months,MA,271.000000,94.700000,88.000000,97.800000,2017
HibFullSeriesFacilityType,Mixed,FL,33.000000,74.000000,52.400000,88.100000,2012
3dosesHibVaccinationPoverty,Living Below Poverty,MD,49.000000,88.800000,72.000000,96.100000,2016
HibFullSeriesPoverty,Living Below Poverty,CT,48.000000,83.100000,66.300000,92.500000,2016
3dosesHibVaccinationVFCProgramProvider,Participating,MT,236.000000,83.100000,76.200000,88.300000,2010
3dosesHibVaccinationWIC,Participating,MT,138.000000,86.700000,75.700000,93.200000,2011
HibPrimarySeriesAge,24 Months,OH,249.000000,91.600000,84.800000,95.600000,2013
3dosesHibVaccinationPoverty,Living Below Poverty,AL,113.000000,90.700000,78.600000,96.300000,1996
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,CA,394.000000,88.500000,82.000000,92.800000,1996
HibPrimarySeriesAge,19-35 Months,ID,271.000000,82.300000,75.600000,87.400000,2010
3dosesHibVaccinationAge,13 Months,MT,262.000000,46.900000,39.300000,54.600000,2009
3dosesHibVaccinationAge,13 Months,NE,219.000000,79.700000,72.100000,85.600000,2016
3dosesHibVaccinationUrbanicity,Living in an MSA Noncentral City,AR,68.000000,96.800000,80.800000,99.600000,2004
HibPrimarySeriesAge,13 Months,NJ,265.000000,94.100000,89.600000,96.800000,2013
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,VA,52.000000,85.700000,73.300000,92.900000,1998
3dosesHibVaccinationRaceEthnicity,Hispanic,HI,41.000000,91.000000,79.200000,96.400000,2008
HibFullSeriesFacilityType,Public,GU,62.000000,43.300000,30.000000,57.500000,2016
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,MT,224.000000,86.500000,78.400000,91.900000,2006
HibPrimarySeriesUrbanicity,Living in an MSA Noncentral City,CA,187.000000,91.600000,85.800000,95.200000,2011
HibPrimarySeriesFacilityType,Private,WV,159.000000,94.900000,88.900000,97.700000,2010
3dosesHibVaccinationPoverty,Living At or Above Poverty,NV,241.000000,90.700000,85.500000,94.200000,2000
3dosesHibVaccinationAge,24 Months,TN,883.000000,94.000000,91.700000,95.700000,1997
HibFullSeriesFacilityType,Public,MS,88.000000,78.200000,67.400000,86.100000,2009
3dosesHibVaccinationWIC,Not Participating ,MN,172.000000,94.900000,89.800000,97.500000,2016
HibFullSeriesUrbanicity,Living in an MSA Noncentral City,CO,76.000000,72.000000,56.100000,83.800000,2017
3dosesHibVaccinationPoverty,Living Below Poverty,CA,279.000000,91.200000,85.900000,94.700000,1998
3dosesHibVaccinationAge,24 Months,TX,1299.000000,90.300000,85.900000,93.400000,2014
HibPrimarySeriesWIC,Participating,US,6982.000000,93.600000,92.600000,94.400000,2015
3dosesHibVaccinationAge,19 Months,US,16687.000000,91.200000,90.400000,92.000000,2012
HibFullSeriesWIC,Not Participating ,WI,128.000000,86.300000,75.200000,92.900000,2013
HibPrimarySeriesFacilityType,Public,OH,40.000000,74.600000,54.500000,87.800000,2013
2dosesHibVaccinationAge,5 Months,MA,312.000000,91.900000,87.100000,95.100000,2016
3dosesHibVaccinationPoverty,Living At or Above Poverty,IN,183.000000,91.800000,85.200000,95.600000,2016
HibFullSeriesWIC,Participating,MO,100.000000,79.700000,67.700000,88.000000,2017
3dosesHibVaccinationRaceEthnicity,American Indian or Alaska Native only  non-Hispanic,OK,39.000000,94.400000,82.900000,98.300000,2013
3dosesHibVaccinationVFCProgramProvider,Participating,SD,200.000000,97.200000,93.300000,98.800000,2003
3dosesHibVaccinationFacilityType,Public,AL,95.000000,96.200000,84.100000,99.200000,2001
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,HI,73.000000,90.600000,81.500000,95.500000,1998
HibFullSeriesFacilityType,Public,VT,43.000000,87.100000,68.400000,95.500000,2014
3dosesHibVaccinationPoverty,Living Below Poverty,CO,31.000000,93.400000,75.300000,98.500000,2002
HibFullSeriesFacilityType,Private,AL,199.000000,84.300000,76.700000,89.800000,2017
3dosesHibVaccinationAge,13 Months,NM,259.000000,68.300000,61.400000,74.500000,2002
HibFullSeriesAge,19-35 Months,UT,252.000000,78.200000,71.100000,84.000000,2016
1doseHibVaccinationAge,3 Months,NV,246.000000,82.500000,76.400000,87.300000,2008
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,OH,428.000000,92.100000,87.300000,95.100000,1997
2dosesHibVaccinationAge,13 Months,MD,583.000000,94.400000,91.200000,96.400000,2000
3dosesHibVaccinationAge,19-35 Months,UT,204.000000,91.000000,82.600000,95.600000,2005
3dosesHibVaccinationAge,13 Months,CO,275.000000,88.300000,83.400000,91.800000,1998
HibFullSeriesWIC,Participating,CA,142.000000,81.000000,72.000000,87.600000,2012
HibFullSeriesRaceEthnicity,White only  non-Hispanic,ME,236.000000,46.900000,39.600000,54.400000,2009
HibPrimarySeriesFacilityType,Other,HI,61.000000,75.900000,60.900000,86.400000,2010
3dosesHibVaccinationAge,7 Months,SD,305.000000,60.900000,54.200000,67.200000,2008
3dosesHibVaccinationPoverty,Living At or Above Poverty,WA,318.000000,89.300000,83.900000,93.100000,2008
HibPrimarySeriesFacilityType,Private,NE,104.000000,97.400000,91.300000,99.200000,2014
2dosesHibVaccinationAge,7 Months,WY,269.000000,87.700000,82.600000,91.400000,2009
1doseHibVaccinationAge,3 Months,VA,286.000000,89.000000,80.900000,93.900000,2014
HibPrimarySeriesUrbanicity,Living in an MSA Noncentral City,LA,130.000000,96.700000,91.700000,98.700000,2016
3dosesHibVaccinationPoverty,Living Below Poverty,VA,35.000000,65.800000,43.800000,82.500000,2009
3dosesHibVaccinationPoverty,Living Below Poverty,NH,31.000000,100.000000,nan,nan,2017
HibFullSeriesUrbanicity,Living In A Non MSA,KY,100.000000,80.000000,71.100000,86.700000,2016
3dosesHibVaccinationAge,19-35 Months,WY,218.000000,90.000000,83.100000,94.200000,2014
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,ID,48.000000,92.900000,79.200000,97.800000,2003
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,NE,128.000000,94.700000,88.600000,97.600000,1998
HibPrimarySeriesFacilityType,Other,OK,44.000000,91.300000,75.900000,97.200000,2011
HibFullSeriesWIC,Participating,WY,87.000000,68.000000,53.200000,80.000000,2014
3dosesHibVaccinationVFCProgramProvider,Participating,AR,271.000000,95.800000,89.700000,98.400000,2011
3dosesHibVaccinationFacilityType,Public,KS,49.000000,91.500000,73.000000,97.700000,2007
3dosesHibVaccinationUrbanicity,Living In An MSA Central City,UT,117.000000,85.400000,74.700000,92.100000,2010
HibPrimarySeriesRaceEthnicity,White only  non-Hispanic,NH,206.000000,99.400000,97.500000,99.900000,2010
HibFullSeriesWIC,Not Participating ,WA,137.000000,80.400000,69.200000,88.100000,2014
3dosesHibVaccinationRaceEthnicity,White only  non-Hispanic,OK,162.000000,93.500000,86.900000,96.900000,2006
3dosesHibVaccinationFacilityType,Other,OR,46.000000,85.500000,69.400000,93.900000,2002
HibFullSeriesPoverty,Living At or Above Poverty,MS,111.000000,88.900000,76.100000,95.300000,2014
HibFullSeriesAge,19-35 Months,HI,266.000000,87.900000,82.800000,91.700000,2012
3dosesHibVaccinationFacilityType,Private,NM,129.000000,91.700000,80.100000,96.800000,2015
HibFullSeriesFacilityType,Other,IN,55.000000,83.200000,69.600000,91.400000,2015
HibPrimarySeriesRaceEthnicity,Hispanic,TX,710.000000,91.800000,86.000000,95.300000,2009
3dosesHibVaccinationPoverty,Unknown poverty,NV,38.000000,87.100000,71.200000,94.900000,2004
