dose,category,location,year,coverage,low,high,size
otavirus Vaccination - Urbanicity,Living In A Non MSA,TX-Bexar County,2013,66.900000,58.600000,74.200000,211.000000
otavirus Vaccination - Age,19 Months,New York,2016,75.300000,70.800000,79.200000,546.000000
otavirus Vaccination - Facility Type,Living Below Poverty,Utah,2013,77.000000,61.700000,87.400000,41.000000
otavirus Vaccination - Facility Type,Public,TX-Rest of State,2016,56.200000,34.900000,75.400000,44.000000
otavirus Vaccination - VFC Program Provider,Participating,Maryland,2010,55.600000,47.000000,63.900000,238.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Georgia,2017,69.400000,58.800000,78.200000,164.000000
otavirus Vaccination - Age,19-35 Months,Minnesota,2015,82.600000,76.500000,87.400000,289.000000
otavirus Vaccination - Race/Ethnicity,American Indian or Alaska Native only  non-Hispanic,Region  8,2016,56.400000,36.800000,74.200000,60.000000
otavirus Vaccination - Poverty,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region 10,2014,69.500000,63.100000,75.200000,652.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Rhode Island,2016,81.600000,67.000000,90.700000,71.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Region  6,2015,76.700000,72.400000,80.600000,1333.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,TX-Dallas County,2010,79.800000,59.300000,91.400000,45.000000
otavirus Vaccination - Facility Type,Mixed,NY-Rest of State,2016,89.000000,77.100000,95.100000,50.000000
otavirus Vaccination - Facility Type,Other,United States,2014,65.600000,61.700000,69.400000,2631.000000
otavirus Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  1,2011,75.700000,71.700000,79.300000,1435.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Region  5,2010,53.200000,46.400000,59.900000,326.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,Georgia,2011,55.600000,43.200000,67.300000,94.000000
otavirus Vaccination - WIC,Not Participating ,North Dakota,2014,84.100000,76.500000,89.600000,239.000000
otavirus Vaccination - Age,24 Months,Arkansas,2014,69.800000,60.800000,77.600000,245.000000
otavirus Vaccination - Facility Type,Mixed,Indiana,2016,83.000000,68.100000,91.800000,42.000000
otavirus Vaccination - Age,7 Months,Utah,2010,65.600000,58.700000,71.900000,348.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Minnesota,2009,52.200000,45.100000,59.200000,240.000000
otavirus Vaccination - Facility Type,Public,Texas,2012,52.500000,38.200000,66.400000,108.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,West Virginia,2015,71.700000,63.100000,78.900000,212.000000
otavirus Vaccination - Age,19-35 Months,TX-City of Houston,2014,74.500000,65.900000,81.600000,255.000000
otavirus Vaccination - WIC,Participating,Tennessee,2013,72.500000,61.700000,81.200000,140.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Tennessee,2014,81.300000,70.600000,88.700000,126.000000
otavirus Vaccination - Age,19 Months,NY-City of New York,2012,56.800000,50.000000,63.400000,285.000000
otavirus Vaccination - Facility Type,Private,NY-Rest of State,2013,86.300000,78.800000,91.400000,153.000000
otavirus Vaccination - Facility Type,Public,Alabama,2016,83.000000,73.400000,89.600000,164.000000
otavirus Vaccination - Age,7 Months,Tennessee,2015,70.900000,62.800000,77.900000,210.000000
otavirus Vaccination - Facility Type,Public,Louisiana,2010,69.200000,59.900000,77.100000,149.000000
otavirus Vaccination - Facility Type,Mixed,Maryland,2011,61.900000,39.200000,80.400000,53.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Louisiana,2017,81.200000,56.100000,93.600000,42.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Illinois,2012,70.000000,62.000000,77.000000,291.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,PA-Philadelphia,2009,52.600000,45.400000,59.600000,261.000000
otavirus Vaccination - Age,19-35 Months,Alabama,2016,74.500000,66.500000,81.100000,249.000000
otavirus Vaccination - Facility Type,Private,Virginia,2010,74.300000,67.100000,80.400000,269.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Missouri,2009,59.500000,43.300000,73.800000,80.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Montana,2017,73.600000,63.800000,81.500000,149.000000
otavirus Vaccination - Facility Type,Other,Region  9,2016,67.100000,49.800000,80.800000,153.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Arkansas,2012,54.500000,37.900000,70.100000,61.000000
otavirus Vaccination - Poverty,Living Below Poverty,Kansas,2010,48.300000,30.700000,66.400000,35.000000
otavirus Vaccination - Facility Type,Public,Kentucky,2017,69.500000,49.500000,84.200000,33.000000
otavirus Vaccination - Age,19 Months,Region  7,2012,68.100000,63.900000,72.000000,1119.000000
otavirus Vaccination - Facility Type,Mixed,Arizona,2010,59.100000,43.600000,73.000000,63.000000
otavirus Vaccination - Facility Type,Mixed,TX-City of Houston,2013,79.400000,67.700000,87.600000,132.000000
otavirus Vaccination - WIC,Not Participating ,Wyoming,2009,39.200000,31.800000,47.100000,182.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,TX-Rest of State,2010,44.100000,30.400000,58.800000,56.000000
otavirus Vaccination - Age,19 Months,Region  8,2011,66.000000,61.600000,70.100000,1874.000000
otavirus Vaccination - Facility Type,Hispanic,Alabama,2014,75.300000,48.900000,90.700000,31.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Tennessee,2009,61.200000,49.900000,71.400000,136.000000
otavirus Vaccination - Facility Type,Private,Region  8,2012,78.100000,72.300000,83.000000,669.000000
otavirus Vaccination - Race/Ethnicity,Black only  non-Hispanic,Region  1,2017,61.800000,37.600000,81.400000,49.000000
otavirus Vaccination - Facility Type,Living Below Poverty,Idaho,2009,37.300000,22.200000,55.300000,38.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Maine,2013,76.400000,63.400000,85.800000,76.000000
otavirus Vaccination - Age,7 Months,Region  1,2012,77.600000,74.200000,80.700000,1616.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Region 10,2016,78.800000,74.700000,82.400000,924.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,TX-Dallas County,2016,68.600000,54.800000,79.700000,83.000000
otavirus Vaccination - WIC,Participating,Kansas,2013,69.800000,59.100000,78.600000,102.000000
otavirus Vaccination - Facility Type,Public,North Carolina,2009,40.400000,32.300000,48.900000,193.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,Michigan,2014,61.300000,50.500000,71.100000,162.000000
otavirus Vaccination - VFC Program Provider,Participating,Pennsylvania,2013,77.900000,71.800000,83.100000,495.000000
otavirus Vaccination - Facility Type,Private,West Virginia,2015,70.000000,58.500000,79.500000,113.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,New Hampshire,2010,69.300000,45.500000,85.900000,31.000000
otavirus Vaccination - Age,19 Months,Texas,2017,76.000000,72.700000,79.000000,1545.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,New Hampshire,2015,84.500000,77.600000,89.500000,157.000000
otavirus Vaccination - Age,7 Months,Hawaii,2011,58.700000,50.200000,66.700000,296.000000
otavirus Vaccination - Facility Type,Public,Wisconsin,2009,45.100000,38.500000,52.000000,273.000000
otavirus Vaccination - Age,24 Months,Indiana,2017,77.600000,70.400000,83.400000,256.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  1,2009,47.100000,41.800000,52.400000,891.000000
otavirus Vaccination - WIC,Not Participating ,TX-Dallas County,2009,59.100000,45.800000,71.300000,106.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,Missouri,2015,77.700000,68.800000,84.600000,169.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Massachusetts,2014,80.400000,72.100000,86.600000,201.000000
otavirus Vaccination - Age,19-35 Months,Nevada,2014,62.000000,54.500000,68.900000,297.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,TX-El Paso County,2017,77.100000,68.700000,83.800000,166.000000
otavirus Vaccination - Age,7 Months,Missouri,2014,74.400000,66.400000,81.100000,272.000000
otavirus Vaccination - Facility Type,Mixed,Montana,2014,68.600000,49.200000,83.100000,48.000000
otavirus Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  7,2013,74.800000,70.100000,79.000000,650.000000
otavirus Vaccination - Poverty,Living Below Poverty,Oklahoma,2009,28.500000,19.300000,40.000000,91.000000
otavirus Vaccination - Facility Type,Private,South Carolina,2014,77.000000,65.400000,85.600000,147.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,Colorado,2010,56.000000,46.200000,65.300000,235.000000
otavirus Vaccination - VFC Program Provider,Participating,Kentucky,2016,67.000000,58.100000,74.800000,178.000000
otavirus Vaccination - Age,24 Months,Arizona,2016,66.700000,58.000000,74.300000,230.000000
otavirus Vaccination - WIC,Not Participating ,Nevada,2017,77.900000,67.400000,85.700000,114.000000
otavirus Vaccination - Facility Type,Multiple Races  non-Hispanic,Pennsylvania,2017,72.700000,62.000000,81.300000,304.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,TX-Rest of State,2017,77.400000,71.500000,82.300000,366.000000
otavirus Vaccination - Facility Type,Public,PA-Philadelphia,2011,72.500000,62.600000,80.500000,191.000000
otavirus Vaccination - Race/Ethnicity,Hispanic,Region  1,2013,83.800000,72.400000,91.100000,170.000000
otavirus Vaccination - Race/Ethnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  8,2015,77.800000,73.800000,81.400000,1070.000000
otavirus Vaccination - Facility Type,Mixed,TX-El Paso County,2014,80.400000,60.700000,91.500000,51.000000
otavirus Vaccination - WIC,Participating,Alaska,2015,65.100000,54.800000,74.100000,119.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,South Carolina,2010,65.000000,54.500000,74.300000,123.000000
otavirus Vaccination - Race/Ethnicity,Hispanic,TX-Rest of State,2013,70.200000,59.100000,79.300000,169.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Michigan,2011,60.900000,49.700000,71.000000,193.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,TX-Bexar County,2014,69.700000,61.600000,76.700000,259.000000
otavirus Vaccination - Race/Ethnicity,Asian only  non-Hispanic,Region  3,2009,52.200000,31.800000,71.800000,62.000000
otavirus Vaccination - Age,19 Months,Vermont,2017,75.800000,69.000000,81.400000,251.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Vermont,2016,82.100000,76.100000,86.900000,270.000000
otavirus Vaccination - Poverty,Living Below Poverty,Kentucky,2017,73.700000,59.700000,84.200000,60.000000
otavirus Vaccination - Facility Type,Mixed,Region  3,2011,79.200000,70.500000,85.800000,328.000000
otavirus Vaccination - Facility Type,Private,Kansas,2013,79.600000,68.200000,87.600000,88.000000
otavirus Vaccination - Age,19 Months,Pennsylvania,2012,72.500000,66.700000,77.600000,594.000000
otavirus Vaccination - Facility Type,Other,Region  6,2011,64.900000,55.700000,73.100000,376.000000
otavirus Vaccination - Facility Type,Mixed,United States,2014,66.500000,62.300000,70.400000,2450.000000
otavirus Vaccination - WIC,Participating,Rhode Island,2012,77.000000,67.100000,84.600000,123.000000
otavirus Vaccination - Age,7 Months,Connecticut,2010,61.800000,53.800000,69.300000,247.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Pennsylvania,2015,72.700000,62.500000,80.900000,322.000000
otavirus Vaccination - Facility Type,Living Below Poverty,TX-Dallas County,2011,60.400000,49.300000,70.500000,118.000000
otavirus Vaccination - Facility Type,Mixed,TX-Rest of State,2012,57.000000,43.400000,69.600000,87.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Kansas,2017,79.700000,60.700000,90.900000,33.000000
otavirus Vaccination - WIC,Participating,NY-Rest of State,2013,79.600000,67.200000,88.200000,91.000000
otavirus Vaccination - Facility Type,Public,TX-Bexar County,2011,74.800000,66.600000,81.600000,244.000000
otavirus Vaccination - Facility Type,Public,Hawaii,2013,73.400000,64.800000,80.600000,186.000000
otavirus Vaccination - VFC Program Provider,Participating,Region  2,2009,41.700000,37.300000,46.200000,676.000000
otavirus Vaccination - Poverty,Living Below Poverty,West Virginia,2010,41.300000,30.300000,53.400000,81.000000
otavirus Vaccination - Age,7 Months,South Carolina,2013,69.900000,61.200000,77.400000,207.000000
otavirus Vaccination - WIC,Participating,Region  3,2009,46.800000,40.700000,53.100000,856.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Oklahoma,2011,66.500000,56.900000,74.900000,181.000000
otavirus Vaccination - Age,19-35 Months,United States,2017,73.200000,71.600000,74.700000,15333.000000
otavirus Vaccination - Age,7 Months,Mississippi,2015,65.900000,57.500000,73.500000,233.000000
otavirus Vaccination - Facility Type,Mixed,Delaware,2010,82.000000,67.800000,90.700000,55.000000
otavirus Vaccination - Facility Type,Other,Nebraska,2011,76.000000,56.100000,88.700000,57.000000
otavirus Vaccination - Poverty,Multiple Races  non-Hispanic,New Mexico,2017,73.500000,59.100000,84.200000,77.000000
otavirus Vaccination - Facility Type,Hispanic,Ohio,2015,73.200000,62.500000,81.700000,146.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,New Mexico,2013,67.100000,57.200000,75.600000,134.000000
otavirus Vaccination - Facility Type,Hispanic,Delaware,2017,81.100000,69.400000,89.000000,68.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,PA-Rest of State,2014,75.900000,52.200000,90.100000,51.000000
otavirus Vaccination - Facility Type,Public,Missouri,2013,65.900000,47.800000,80.300000,35.000000
otavirus Vaccination - Age,19 Months,Iowa,2014,67.500000,58.400000,75.400000,197.000000
otavirus Vaccination - Age,19-35 Months,Hawaii,2010,52.100000,45.600000,58.500000,323.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Region 10,2009,29.900000,25.100000,35.300000,518.000000
otavirus Vaccination - Facility Type,Native Hawaiian or other Pacific Islander only  non-Hispanic,Maryland,2013,84.900000,71.700000,92.600000,138.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,Florida,2010,57.000000,43.700000,69.400000,76.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Region  8,2013,74.500000,70.200000,78.400000,1155.000000
otavirus Vaccination - Facility Type,Public,Alabama,2009,63.600000,54.800000,71.500000,176.000000
otavirus Vaccination - Facility Type,Private,South Carolina,2016,77.700000,67.400000,85.500000,164.000000
otavirus Vaccination - Poverty,Living Below Poverty,Alaska,2013,47.500000,32.800000,62.700000,54.000000
otavirus Vaccination - Poverty,Living Below Poverty,Washington,2009,21.700000,12.600000,34.500000,86.000000
otavirus Vaccination - Facility Type,Private,Region  4,2014,78.400000,73.600000,82.500000,1188.000000
otavirus Vaccination - WIC,Not Participating ,TX-Rest of State,2014,72.300000,63.300000,79.800000,243.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Georgia,2016,88.900000,71.100000,96.300000,36.000000
otavirus Vaccination - Age,19-35 Months,Alabama,2011,75.500000,69.300000,80.800000,399.000000
otavirus Vaccination - Age,19-35 Months,North Dakota,2017,83.100000,76.700000,88.100000,222.000000
otavirus Vaccination - Facility Type,Private,IL-City of Chicago,2009,42.600000,33.700000,52.100000,206.000000
otavirus Vaccination - Age,7 Months,Michigan,2011,63.700000,55.900000,70.900000,386.000000
otavirus Vaccination - Facility Type,Public,South Dakota,2015,54.200000,37.400000,70.100000,48.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Washington,2016,82.500000,76.000000,87.500000,254.000000
otavirus Vaccination - Facility Type,Public,Michigan,2012,68.400000,59.900000,75.900000,197.000000
otavirus Vaccination - WIC,Participating,Maine,2012,58.400000,47.500000,68.500000,119.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,Region  8,2013,62.100000,56.100000,67.800000,635.000000
otavirus Vaccination - Age,19-35 Months,MN-Rest of State,2009,42.700000,28.300000,58.500000,44.000000
otavirus Vaccination - Age,19-35 Months,West Virginia,2013,68.400000,60.100000,75.600000,213.000000
otavirus Vaccination - Age,19-35 Months,Montana,2017,73.200000,65.100000,80.000000,216.000000
otavirus Vaccination - Facility Type,Mixed,Rhode Island,2011,79.600000,72.100000,85.500000,294.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,Idaho,2009,28.400000,21.300000,36.900000,171.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,New Hampshire,2014,84.200000,77.700000,89.000000,234.000000
otavirus Vaccination - Facility Type,Public,Pennsylvania,2014,80.400000,73.200000,86.000000,429.000000
otavirus Vaccination - Age,7 Months,Wisconsin,2015,75.300000,67.900000,81.400000,245.000000
otavirus Vaccination - Age,19 Months,Virginia,2015,67.100000,58.400000,74.800000,373.000000
otavirus Vaccination - Poverty,Living Below Poverty,Region  4,2016,65.800000,59.100000,71.800000,565.000000
otavirus Vaccination - Age,19-35 Months,Kentucky,2012,69.000000,62.300000,75.100000,302.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Alaska,2009,38.800000,27.100000,52.000000,73.000000
otavirus Vaccination - Poverty,Unknown poverty,Region  8,2017,56.500000,30.000000,79.700000,40.000000
otavirus Vaccination - Facility Type,Private,Alaska,2011,65.300000,51.600000,76.900000,110.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,West Virginia,2012,64.600000,52.500000,75.100000,119.000000
otavirus Vaccination - Facility Type,Mixed,South Carolina,2017,68.900000,47.700000,84.300000,32.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Kentucky,2013,58.500000,43.400000,72.200000,71.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Region 10,2011,65.700000,60.900000,70.300000,987.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,California,2014,66.400000,54.800000,76.300000,167.000000
otavirus Vaccination - WIC,Participating,Delaware,2015,77.500000,67.300000,85.200000,119.000000
otavirus Vaccination - Facility Type,Other,Arizona,2011,64.100000,52.200000,74.500000,178.000000
otavirus Vaccination - Facility Type,Asian only  non-Hispanic,TX-Dallas County,2009,42.400000,31.200000,54.400000,93.000000
otavirus Vaccination - Facility Type,Mixed,Utah,2015,67.500000,50.700000,80.800000,57.000000
otavirus Vaccination - Facility Type,Public,Colorado,2010,54.600000,46.400000,62.600000,297.000000
otavirus Vaccination - Age,24 Months,Region  2,2017,73.000000,69.200000,76.400000,899.000000
otavirus Vaccination - Facility Type,Mixed,Pennsylvania,2017,75.500000,51.900000,89.800000,62.000000
otavirus Vaccination - Age,7 Months,Region  9,2016,69.800000,62.700000,76.000000,1026.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Kansas,2012,66.100000,54.800000,75.700000,119.000000
otavirus Vaccination - Poverty,Unknown poverty,Region  7,2010,53.800000,34.100000,72.400000,32.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Iowa,2011,69.900000,54.600000,81.700000,83.000000
otavirus Vaccination - Age,7 Months,Region  7,2016,75.200000,71.200000,78.800000,939.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Mississippi,2011,69.400000,60.300000,77.200000,243.000000
otavirus Vaccination - Poverty,Multiple Races  non-Hispanic,Indiana,2009,55.800000,47.800000,63.500000,447.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,South Dakota,2010,48.200000,41.100000,55.400000,261.000000
otavirus Vaccination - Poverty,Native Hawaiian or other Pacific Islander only  non-Hispanic,Region  9,2017,64.100000,43.000000,80.900000,39.000000
otavirus Vaccination - VFC Program Provider,Participating,Region  9,2010,58.000000,51.300000,64.400000,914.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Region  2,2015,75.900000,63.200000,85.200000,97.000000
otavirus Vaccination - Age,7 Months,California,2015,74.600000,66.900000,81.000000,345.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,New Hampshire,2014,78.300000,67.900000,86.100000,107.000000
otavirus Vaccination - WIC,Not Participating ,Ohio,2017,78.500000,70.100000,85.000000,154.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Florida,2009,42.500000,32.000000,53.600000,124.000000
otavirus Vaccination - Poverty,Native Hawaiian or other Pacific Islander only  non-Hispanic,California,2009,44.100000,33.400000,55.400000,121.000000
otavirus Vaccination - WIC,Participating,IL-City of Chicago,2010,58.000000,48.700000,66.800000,160.000000
otavirus Vaccination - Age,19-35 Months,South Carolina,2013,69.900000,61.200000,77.400000,207.000000
otavirus Vaccination - Facility Type,Living Below Poverty,TX-El Paso County,2017,71.200000,57.600000,81.800000,73.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  7,2016,80.000000,73.200000,85.400000,260.000000
otavirus Vaccination - Age,19 Months,Montana,2015,67.300000,60.000000,73.900000,251.000000
otavirus Vaccination - Facility Type,Public,Delaware,2016,87.200000,79.200000,92.400000,156.000000
otavirus Vaccination - Urbanicity,Living In A Non MSA,IL-City of Chicago,2015,78.300000,70.700000,84.400000,188.000000
otavirus Vaccination - Facility Type,Public,Georgia,2009,57.500000,49.100000,65.500000,219.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,North Dakota,2013,82.200000,76.500000,86.700000,259.000000
otavirus Vaccination - Age,24 Months,PA-Philadelphia,2014,69.600000,61.700000,76.600000,276.000000
otavirus Vaccination - Age,19-35 Months,New Mexico,2014,80.900000,73.700000,86.500000,280.000000
otavirus Vaccination - Facility Type,Other,TX-El Paso County,2011,81.500000,73.700000,87.400000,175.000000
otavirus Vaccination - Age,19-35 Months,Texas,2017,76.000000,72.700000,79.000000,1545.000000
otavirus Vaccination - Facility Type,Private,Illinois,2016,81.700000,75.800000,86.400000,282.000000
otavirus Vaccination - Facility Type,Private,IL-Rest of State,2009,44.100000,35.600000,53.000000,198.000000
otavirus Vaccination - Age,7 Months,New York,2014,67.800000,62.100000,73.000000,466.000000
otavirus Vaccination - Facility Type,Mixed,Arkansas,2014,65.200000,48.600000,78.700000,72.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,IL-Rest of State,2014,84.600000,70.900000,92.500000,56.000000
otavirus Vaccination - Race/Ethnicity,Black only  non-Hispanic,Region  2,2012,65.700000,53.500000,76.200000,87.000000
otavirus Vaccination - Facility Type,Public,California,2015,78.700000,59.800000,90.200000,31.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Alaska,2011,57.900000,49.500000,65.800000,236.000000
otavirus Vaccination - Facility Type,Private,Delaware,2010,81.800000,75.400000,86.800000,260.000000
otavirus Vaccination - Age,19-35 Months,Region  3,2014,75.900000,72.100000,79.400000,2030.000000
otavirus Vaccination - WIC,Participating,Washington,2014,69.400000,56.900000,79.500000,101.000000
otavirus Vaccination - Facility Type,Living Below Poverty,Maryland,2015,68.000000,50.700000,81.400000,60.000000
otavirus Vaccination - WIC,Participating,Vermont,2011,66.000000,55.700000,74.900000,120.000000
otavirus Vaccination - Age,19 Months,NY-Rest of State,2014,73.500000,65.800000,80.000000,229.000000
otavirus Vaccination - WIC,Participating,PA-Rest of State,2010,59.600000,46.600000,71.300000,87.000000
otavirus Vaccination - Facility Type,Private,TX-Bexar County,2016,72.400000,61.300000,81.300000,146.000000
otavirus Vaccination - Age,24 Months,Massachusetts,2012,82.400000,76.100000,87.300000,270.000000
otavirus Vaccination - Poverty,Native Hawaiian or other Pacific Islander only  non-Hispanic,Alaska,2015,68.800000,60.000000,76.400000,172.000000
otavirus Vaccination - Age,24 Months,Oregon,2011,62.200000,53.800000,69.800000,296.000000
otavirus Vaccination - Age,24 Months,Nebraska,2016,78.100000,70.900000,83.900000,219.000000
otavirus Vaccination - VFC Program Provider,Not Participating ,Indiana,2017,76.900000,54.900000,90.200000,32.000000
otavirus Vaccination - Poverty,Unknown poverty,New York,2013,68.600000,48.100000,83.700000,31.000000
otavirus Vaccination - WIC,Participating,Region  7,2010,56.800000,50.700000,62.700000,377.000000
otavirus Vaccination - Facility Type,Mixed,NY-City of New York,2010,58.300000,40.100000,74.500000,41.000000
otavirus Vaccination - Facility Type,Living Below Poverty,Ohio,2009,54.200000,38.400000,69.200000,61.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  2,2016,77.300000,71.700000,82.100000,391.000000
otavirus Vaccination - Age,19 Months,Washington,2014,68.900000,60.100000,76.500000,238.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,Mississippi,2011,72.000000,60.200000,81.400000,102.000000
otavirus Vaccination - Age,19-35 Months,Connecticut,2016,79.700000,73.100000,84.900000,267.000000
otavirus Vaccination - Race/Ethnicity,Black only  non-Hispanic,New York,2014,52.400000,35.300000,69.000000,48.000000
otavirus Vaccination - Facility Type,Private,Minnesota,2011,82.700000,72.700000,89.500000,148.000000
otavirus Vaccination - WIC,Not Participating ,Maryland,2017,80.200000,69.300000,87.900000,279.000000
otavirus Vaccination - Age,7 Months,Georgia,2015,73.800000,66.200000,80.100000,286.000000
otavirus Vaccination - Age,24 Months,Delaware,2014,81.400000,74.300000,86.900000,258.000000
otavirus Vaccination - Facility Type,Public,Maryland,2013,80.500000,70.600000,87.700000,232.000000
otavirus Vaccination - Facility Type,Private,Wisconsin,2014,74.300000,60.900000,84.300000,94.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  3,2016,77.900000,73.000000,82.200000,916.000000
otavirus Vaccination - Age,24 Months,New Jersey,2017,70.000000,63.700000,75.700000,356.000000
otavirus Vaccination - Facility Type,Private,Washington,2009,21.600000,15.700000,28.900000,240.000000
otavirus Vaccination - VFC Program Provider,Participating,Region  7,2013,73.200000,68.300000,77.700000,653.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Iowa,2014,75.200000,57.300000,87.300000,56.000000
otavirus Vaccination - Poverty,Multiple Races  non-Hispanic,IL-Rest of State,2015,77.500000,70.100000,83.500000,222.000000
otavirus Vaccination - Age,24 Months,Guam,2017,51.800000,45.300000,58.300000,266.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,Utah,2009,44.000000,34.000000,54.600000,141.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,West Virginia,2011,61.100000,54.500000,67.300000,342.000000
otavirus Vaccination - Facility Type,Living Below Poverty,Oregon,2015,65.600000,49.100000,79.000000,47.000000
otavirus Vaccination - Facility Type,Public,North Dakota,2010,51.000000,33.800000,68.000000,36.000000
otavirus Vaccination - Age,19 Months,New Hampshire,2013,78.200000,70.700000,84.200000,226.000000
otavirus Vaccination - Race/Ethnicity,Hispanic,Region  4,2009,37.200000,30.100000,44.900000,244.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,California,2014,75.200000,64.800000,83.300000,213.000000
otavirus Vaccination - Urbanicity,Living In An MSA Central City,Region  3,2017,76.200000,69.600000,81.800000,1006.000000
otavirus Vaccination - Poverty,Living Below Poverty,Texas,2013,68.800000,59.300000,77.000000,394.000000
otavirus Vaccination - Poverty,Living Below Poverty,Region  5,2014,60.500000,53.900000,66.700000,432.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Indiana,2015,74.800000,65.300000,82.400000,160.000000
otavirus Vaccination - Urbanicity,Living in an MSA Noncentral City,District of Columbia,2012,54.400000,46.400000,62.200000,230.000000
otavirus Vaccination - Age,19-35 Months,South Dakota,2010,46.800000,40.000000,53.700000,285.000000
otavirus Vaccination - Age,24 Months,Texas,2012,67.500000,63.500000,71.200000,1736.000000
otavirus Vaccination - Poverty,Asian only  non-Hispanic,Illinois,2016,77.100000,60.000000,88.300000,51.000000
otavirus Vaccination - Poverty,Living At or Above Poverty,Iowa,2014,73.000000,63.200000,81.100000,162.000000
otavirus Vaccination - Poverty,Unknown poverty,United States,2009,41.900000,35.400000,48.600000,561.000000
otavirus Vaccination - Facility Type,Living in an MSA Noncentral City,TX-El Paso County,2010,69.300000,61.200000,76.300000,184.000000
