dose,category,location,year,coverage,low,high,size
申3 doses Polio Vaccination - Age,24 Months,IL-City of Chicago,2017,95.900000,90.500000,98.300000,137.000000
申2 doses Polio Vaccination - Age,7 Months,Region  6,2000,87.400000,84.700000,89.600000,3088.000000
申3 doses Polio Vaccination - Age,19 Months,PA-Rest of State,2016,92.000000,86.500000,95.300000,327.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Region  8,1999,91.700000,88.400000,94.000000,944.000000
申3 doses Polio Vaccination - Facility Type,Public,Illinois,2006,94.500000,85.800000,98.000000,76.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",New Mexico,1998,89.800000,81.800000,94.500000,104.000000
申3 doses Polio Vaccination - Facility Type,Private,IL-City of Chicago,2016,92.600000,78.800000,97.700000,68.000000
申3 doses Polio Vaccination - Facility Type,Public,Virginia,2003,94.500000,89.700000,97.100000,222.000000
申3 doses Polio Vaccination - Facility Type,Mixed,TX-Dallas County,1999,88.200000,78.700000,93.700000,90.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",Pennsylvania,2010,95.900000,92.700000,97.700000,327.000000
申2 doses Polio Vaccination - Age,7 Months,Tennessee,1998,89.600000,86.800000,91.900000,812.000000
申3 doses Polio Vaccination - Age,19 Months,IL-Rest of State,2012,92.000000,87.900000,94.800000,343.000000
申2 doses Polio Vaccination - Age,5 Months,Rhode Island,2000,82.400000,77.400000,86.500000,341.000000
申3 doses Polio Vaccination - Facility Type,Public,Wisconsin,2013,96.000000,90.800000,98.300000,160.000000
申2 doses Polio Vaccination - Age,13 Months,Region  5,2014,93.200000,91.400000,94.600000,1807.000000
申3 doses Polio Vaccination - Facility Type,Public,PA-Philadelphia,2007,96.300000,90.400000,98.600000,135.000000
申3 doses Polio Vaccination - Facility Type,Private,Alaska,2007,94.300000,87.600000,97.400000,90.000000
申3 doses Polio Vaccination - WIC,Participating,Wisconsin,2013,90.200000,81.400000,95.100000,92.000000
申3 doses Polio Vaccination - Facility Type,Other,Region  4,2010,85.900000,76.900000,91.800000,210.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Arizona,1998,88.100000,82.400000,92.100000,237.000000
申3 doses Polio Vaccination - Facility Type,Public,Alaska,2011,98.700000,94.800000,99.700000,65.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,New Mexico,2017,92.000000,82.100000,96.600000,99.000000
申3 doses Polio Vaccination - WIC,Not Participating,South Carolina,2011,97.500000,93.100000,99.100000,131.000000
申3 doses Polio Vaccination - Facility Type,Public,Massachusetts,2006,96.000000,92.100000,98.100000,407.000000
申3 doses Polio Vaccination - Facility Type,Living Below Poverty,Idaho,1999,86.000000,72.700000,93.400000,59.000000
申3 doses Polio Vaccination - WIC,Not Participating,Idaho,2016,93.800000,87.100000,97.100000,134.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",Maine,2016,90.500000,85.900000,93.700000,225.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Region  5,2004,92.600000,90.700000,94.100000,2463.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Oklahoma,1999,93.500000,86.300000,97.000000,101.000000
申2 doses Polio Vaccination - Age,13 Months,Region  9,2001,93.900000,91.900000,95.400000,2435.000000
申3 doses Polio Vaccination - Age,19 Months,IL-City of Chicago,2014,90.100000,83.800000,94.100000,277.000000
申1 dose Polio Vaccination - Age,Not Participating,GA-Rest of State,2006,97.800000,92.600000,99.400000,163.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Pennsylvania,2001,97.300000,83.200000,99.600000,38.000000
申3 doses Polio Vaccination - Facility Type,Private,Illinois,2017,97.300000,93.900000,98.800000,255.000000
申3 doses Polio Vaccination - Age,19 Months,Wyoming,2010,91.300000,86.100000,94.700000,243.000000
申1 dose Polio Vaccination - Age,Not Participating,WI-Rest of State,2008,93.400000,86.200000,97.000000,154.000000
申2 doses Polio Vaccination - Age,7 Months,North Carolina,2000,92.300000,86.800000,95.600000,313.000000
申3 doses Polio Vaccination - Facility Type,Unknown poverty,TX-Bexar County,2017,97.800000,93.900000,99.200000,140.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Texas,2001,87.400000,81.600000,91.500000,448.000000
申3 doses Polio Vaccination - Facility Type,Private,Region  9,2008,95.500000,93.600000,96.900000,1100.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Utah,2004,80.700000,67.900000,89.200000,68.000000
申3 doses Polio Vaccination - Age,19 Months,New York,2002,79.500000,74.800000,83.500000,498.000000
申3 doses Polio Vaccination - Facility Type,Public,NY-Rest of State,2016,97.500000,94.300000,98.900000,207.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Mississippi,2012,92.900000,78.400000,98.000000,84.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Michigan,2006,98.100000,87.600000,99.700000,43.000000
申3 doses Polio Vaccination - Facility Type,Living Below Poverty,Maryland,1997,93.000000,80.700000,97.700000,83.000000
申2 doses Polio Vaccination - Age,13 Months,Region  6,1996,92.900000,91.100000,94.300000,2450.000000
申3 doses Polio Vaccination - Age,19-35 Months,Hawaii,1998,91.300000,86.500000,94.500000,284.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Texas,1996,88.000000,83.600000,91.300000,665.000000
申3 doses Polio Vaccination - Facility Type,Other,West Virginia,1999,92.000000,68.700000,98.400000,41.000000
申3 doses Polio Vaccination - Age,19-35 Months,Virginia,2013,95.200000,88.700000,98.100000,274.000000
申3 doses Polio Vaccination - Age,24 Months,South Carolina,2016,94.100000,90.200000,96.500000,282.000000
申3 doses Polio Vaccination - VFC Program Provider,Not Participating,Wisconsin,2002,77.700000,50.700000,92.200000,46.000000
申2 doses Polio Vaccination - Age,5 Months,Idaho,1998,69.800000,64.300000,74.900000,324.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,New Hampshire,2002,96.700000,91.000000,98.900000,69.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Alaska,1999,82.600000,66.500000,91.900000,55.000000
申3 doses Polio Vaccination - Age,19 Months,Pennsylvania,2015,91.900000,87.800000,94.700000,575.000000
申2 doses Polio Vaccination - Age,13 Months,Oklahoma,2013,92.200000,88.100000,94.900000,301.000000
申3 doses Polio Vaccination - Age,24 Months,Nevada,2002,87.600000,81.900000,91.700000,258.000000
申2 doses Polio Vaccination - Age,7 Months,Montana,2016,83.300000,76.400000,88.500000,246.000000
申3 doses Polio Vaccination - Age,19-35 Months,Delaware,1996,92.600000,88.200000,95.400000,278.000000
申3 doses Polio Vaccination - Poverty,Unknown poverty,United States,2001,87.900000,84.900000,90.400000,2420.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,Colorado,2004,92.900000,87.600000,96.000000,221.000000
申3 doses Polio Vaccination - Age,19-35 Months,Alabama,2008,92.100000,87.100000,95.300000,339.000000
申2 doses Polio Vaccination - Age,13 Months,Florida,2006,94.000000,90.400000,96.300000,921.000000
申2 doses Polio Vaccination - Age,13 Months,Region  8,2004,94.100000,92.000000,95.700000,1714.000000
申3 doses Polio Vaccination - Race/Ethnicity,"American Indian or Alaska Native only,New York,2001,92.200000,88.400000,94.800000,415.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,Region  2,2016,95.600000,93.300000,97.100000,632.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Oklahoma,2013,92.000000,86.100000,95.500000,188.000000
申3 doses Polio Vaccination - WIC,Not Participating,Nebraska,2007,98.100000,95.000000,99.300000,141.000000
申3 doses Polio Vaccination - WIC,Participating,Washington,2008,91.000000,82.800000,95.500000,177.000000
申3 doses Polio Vaccination - WIC,Participating,Region  9,2014,91.800000,86.300000,95.200000,529.000000
申2 doses Polio Vaccination - Age,7 Months,TX-El Paso County,2008,91.300000,87.100000,94.300000,281.000000
申3 doses Polio Vaccination - Age,19-35 Months,Region  4,2003,92.400000,91.000000,93.700000,3865.000000
申3 doses Polio Vaccination - Age,19 Months,Missouri,2015,89.700000,83.300000,93.800000,226.000000
申3 doses Polio Vaccination - Age,24 Months,Georgia,2013,88.700000,79.600000,94.100000,178.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Louisiana,2010,96.500000,89.100000,98.900000,72.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,North Dakota,1998,83.400000,68.700000,92.100000,41.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Ohio,2000,98.400000,88.900000,99.800000,39.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Arkansas,2001,94.800000,89.200000,97.600000,95.000000
申3 doses Polio Vaccination - Facility Type,Other,North Carolina,2001,93.900000,84.300000,97.800000,70.000000
申3 doses Polio Vaccination - Facility Type,Public,West Virginia,1997,98.800000,92.100000,99.800000,60.000000
申3 doses Polio Vaccination - WIC,Not Participating,Tennessee,2017,93.400000,85.200000,97.200000,134.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,GA-Rest of State,1997,95.300000,90.800000,97.700000,141.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,Region 10,2003,92.900000,90.500000,94.700000,1091.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Oklahoma,2006,98.700000,91.300000,99.800000,37.000000
申3 doses Polio Vaccination - Facility Type,Private,Florida,2007,95.200000,89.700000,97.800000,420.000000
申2 doses Polio Vaccination - Age,13 Months,West Virginia,2011,93.400000,89.400000,95.900000,373.000000
申3 doses Polio Vaccination - WIC,Not Participating,Region  4,2003,91.900000,89.900000,93.600000,1896.000000
申3 doses Polio Vaccination - WIC,Not Participating,Pennsylvania,2017,90.500000,80.800000,95.600000,333.000000
申1 dose Polio Vaccination - Age, non-Hispanic",LA-Rest of State,1999,86.400000,79.700000,91.100000,222.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",Kansas,1997,95.100000,91.400000,97.300000,238.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,CA-Rest of State,2001,88.200000,81.100000,92.900000,203.000000
申1 dose Polio Vaccination - Age,Living In An MSA Central City,WA-Rest of State,2005,85.800000,75.300000,92.300000,83.000000
申3 doses Polio Vaccination - Facility Type,Living Below Poverty,Colorado,2012,95.700000,87.800000,98.600000,43.000000
申3 doses Polio Vaccination - Age,19 Months,Region 10,2009,90.100000,87.800000,92.100000,1187.000000
申2 doses Polio Vaccination - Age,13 Months,North Carolina,2006,96.200000,90.400000,98.500000,241.000000
申3 doses Polio Vaccination - Facility Type, non-Hispanic",Connecticut,2006,97.200000,93.400000,98.800000,203.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Mississippi,2006,99.100000,93.900000,99.900000,35.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Region  4,2006,90.400000,86.100000,93.400000,642.000000
申3 doses Polio Vaccination - Age,24 Months,Mississippi,2006,92.500000,87.900000,95.500000,284.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Region  7,2012,95.700000,92.100000,97.700000,234.000000
申3 doses Polio Vaccination - Facility Type,Other,Utah,2014,98.500000,96.500000,99.400000,180.000000
申3 doses Polio Vaccination - Facility Type,Living Below Poverty,NY-Rest of State,2014,98.400000,90.600000,99.700000,56.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,FL-Miami-Dade County,2003,89.800000,80.300000,95.000000,96.000000
申3 doses Polio Vaccination - VFC Program Provider,Living in an MSA Noncentral City,PA-Rest of State,2015,98.600000,90.400000,99.800000,31.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",Kentucky,2017,96.200000,91.200000,98.400000,174.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,PA-Philadelphia,2005,96.400000,92.800000,98.200000,177.000000
申3 doses Polio Vaccination - VFC Program Provider,Not Participating,New Jersey,2017,95.300000,86.300000,98.500000,77.000000
申3 doses Polio Vaccination - Age,19 Months,Kentucky,2009,90.200000,85.500000,93.500000,350.000000
申3 doses Polio Vaccination - Facility Type,Public,Utah,2017,92.300000,87.200000,95.500000,205.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Illinois,2004,93.400000,88.000000,96.500000,226.000000
申2 doses Polio Vaccination - Age,7 Months,Arkansas,2008,85.500000,78.900000,90.200000,347.000000
申1 dose Polio Vaccination - Age,3 Months,Michigan,2004,84.000000,78.600000,88.200000,626.000000
申2 doses Polio Vaccination - Age,13 Months,South Dakota,2015,93.500000,87.600000,96.700000,219.000000
申3 doses Polio Vaccination - Age,19 Months,Iowa,2012,92.200000,87.100000,95.400000,304.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Louisiana,2003,91.100000,78.400000,96.600000,68.000000
申3 doses Polio Vaccination - WIC,Participating,TX-Bexar County,2011,88.400000,80.600000,93.300000,171.000000
申3 doses Polio Vaccination - WIC,Not Participating,Florida,2015,95.700000,89.400000,98.300000,114.000000
申1 dose Polio Vaccination - Age,3 Months,Connecticut,2005,90.900000,85.000000,94.700000,212.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,District of Columbia,2010,93.000000,88.700000,95.700000,260.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Utah,2011,92.300000,82.900000,96.700000,40.000000
申3 doses Polio Vaccination - Facility Type, non-Hispanic",Minnesota,2016,95.200000,89.600000,97.800000,210.000000
申3 doses Polio Vaccination - WIC,Participating,Michigan,2017,95.900000,89.400000,98.500000,100.000000
申2 doses Polio Vaccination - Age,7 Months,TX-Dallas County,2016,87.700000,79.700000,92.800000,186.000000
申3 doses Polio Vaccination - Age,19 Months,United States,2013,90.400000,89.300000,91.400000,13611.000000
申2 doses Polio Vaccination - Age,5 Months,NY-Rest of State,2013,72.100000,63.800000,79.100000,226.000000
申3 doses Polio Vaccination - Race/Ethnicity,"American Indian or Alaska Native only,United States,2003,91.000000,86.800000,93.900000,826.000000
申2 doses Polio Vaccination - Age,7 Months,TX-City of Houston,2006,86.000000,80.600000,90.200000,287.000000
申3 doses Polio Vaccination - VFC Program Provider,Not Participating,California,2004,92.700000,82.700000,97.200000,170.000000
申3 doses Polio Vaccination - Facility Type,Private,Georgia,2015,93.300000,87.000000,96.600000,202.000000
申3 doses Polio Vaccination - Facility Type,Private,Maryland,2017,95.400000,87.300000,98.400000,279.000000
申2 doses Polio Vaccination - Age,13 Months,Wyoming,2015,96.100000,92.300000,98.100000,219.000000
申1 dose Polio Vaccination - Age, non-Hispanic",FL-Duval County,2003,93.700000,88.600000,96.600000,167.000000
申3 doses Polio Vaccination - Facility Type,Public,Oklahoma,2000,83.800000,70.600000,91.700000,87.000000
申1 dose Polio Vaccination - Age,Living In A Non MSA,WI-Rest of State,2002,93.700000,86.600000,97.200000,93.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Minnesota,2013,93.300000,81.900000,97.700000,74.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Indiana,2012,71.200000,50.600000,85.600000,41.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",Arkansas,2014,87.400000,79.300000,92.600000,157.000000
申1 dose Polio Vaccination - Age,3 Months,CO-Rest of State,1997,87.900000,78.000000,93.700000,68.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Montana,2005,95.300000,81.400000,99.000000,39.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Region  9,2002,90.600000,85.300000,94.100000,449.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Delaware,2012,96.800000,90.200000,99.000000,153.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,United States,2009,93.500000,92.400000,94.500000,7181.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,MO-Rest of State,1996,86.300000,77.200000,92.100000,142.000000
申2 doses Polio Vaccination - Age,5 Months,California,2003,74.800000,70.800000,78.500000,1074.000000
申3 doses Polio Vaccination - Poverty,Unknown poverty,Vermont,2002,94.500000,90.800000,96.800000,270.000000
申3 doses Polio Vaccination - WIC,Participating,Region 10,2013,90.600000,84.800000,94.300000,443.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Missouri,2000,88.200000,74.400000,95.100000,68.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Oklahoma,2009,98.300000,93.200000,99.600000,72.000000
申2 doses Polio Vaccination - Age,5 Months,Minnesota,2006,84.100000,77.100000,89.300000,236.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Region  2,2002,91.600000,88.500000,93.900000,714.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",New Hampshire,2007,97.300000,92.900000,99.000000,167.000000
申3 doses Polio Vaccination - Facility Type,Other,Region  1,2004,90.400000,81.800000,95.200000,376.000000
申1 dose Polio Vaccination - Age,3 Months,Region  3,2005,90.300000,88.000000,92.200000,1788.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,District of Columbia,2005,92.300000,86.400000,95.700000,223.000000
申2 doses Polio Vaccination - Age,5 Months,Montana,2008,70.700000,63.900000,76.700000,268.000000
申3 doses Polio Vaccination - Age,24 Months,Oregon,2002,83.900000,78.500000,88.200000,283.000000
申3 doses Polio Vaccination - Facility Type,Living Below Poverty,Tennessee,2000,89.200000,80.200000,94.300000,197.000000
申1 dose Polio Vaccination - Age,3 Months,CA-Rest of State,2009,90.100000,80.200000,95.300000,78.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,OH-Franklin County,2000,94.400000,85.900000,97.900000,87.000000
申3 doses Polio Vaccination - Age,19-35 Months,Texas,2017,93.100000,90.900000,94.800000,1545.000000
申3 doses Polio Vaccination - Age,19-35 Months,Vermont,2001,94.800000,91.400000,96.900000,334.000000
申3 doses Polio Vaccination - WIC,Participating,Rhode Island,2004,96.300000,90.200000,98.600000,116.000000
申3 doses Polio Vaccination - WIC,Participating,Kansas,2017,92.000000,83.500000,96.400000,86.000000
申3 doses Polio Vaccination - Race/Ethnicity, non-Hispanic",Region  8,2001,98.400000,92.900000,99.600000,33.000000
申3 doses Polio Vaccination - WIC,Participating,North Carolina,2013,96.000000,87.800000,98.800000,119.000000
申3 doses Polio Vaccination - Urbanicity, non-Hispanic",New York,1998,93.400000,80.800000,97.900000,32.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Region  9,2010,93.900000,88.800000,96.700000,453.000000
申1 dose Polio Vaccination - Age,3 Months,South Dakota,2001,85.700000,79.600000,90.200000,270.000000
申1 dose Polio Vaccination - Age,3 Months,GA-Rest of State,1997,95.400000,83.700000,98.800000,57.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Region  6,2015,93.300000,90.100000,95.500000,1333.000000
申3 doses Polio Vaccination - VFC Program Provider,Participating,Pennsylvania,2016,95.800000,91.500000,98.000000,449.000000
申2 doses Polio Vaccination - Age,7 Months,Region  9,2004,88.400000,85.700000,90.700000,2386.000000
申1 dose Polio Vaccination - Age,Not Participating,FL-Duval County,2003,89.000000,77.600000,95.000000,123.000000
申3 doses Polio Vaccination - WIC,Not Participating,Maine,2007,93.700000,87.500000,97.000000,133.000000
申3 doses Polio Vaccination - Age,19 Months,Region  3,2006,88.100000,85.700000,90.100000,2347.000000
申3 doses Polio Vaccination - Facility Type,Private,North Carolina,2009,94.000000,86.900000,97.400000,167.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Indiana,2007,91.400000,81.600000,96.200000,112.000000
申3 doses Polio Vaccination - Age,19 Months,Alaska,2009,90.900000,85.400000,94.500000,192.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Iowa,2001,87.500000,77.900000,93.300000,85.000000
申1 dose Polio Vaccination - Age,3 Months,NJ-Rest of State,1998,95.100000,82.600000,98.800000,48.000000
申3 doses Polio Vaccination - WIC,Not Participating,Wyoming,2009,94.100000,89.500000,96.800000,182.000000
申3 doses Polio Vaccination - Urbanicity,Not Participating,District of Columbia,2006,97.400000,89.800000,99.400000,70.000000
申3 doses Polio Vaccination - Poverty,Unknown poverty,Region  3,2011,93.600000,73.500000,98.700000,81.000000
申3 doses Polio Vaccination - Facility Type,Private,California,2003,93.500000,90.600000,95.600000,752.000000
申2 doses Polio Vaccination - Age,7 Months,North Dakota,2001,93.400000,89.800000,95.800000,320.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,OH-Cuyahoga County,1998,92.900000,84.600000,96.900000,85.000000
申1 dose Polio Vaccination - Age,Living in an MSA Noncentral City,GA-Fulton/DeKalb Counties,2006,93.600000,86.500000,97.100000,146.000000
申1 dose Polio Vaccination - Age,Living In A Non MSA,AZ-Rest of State,2001,92.500000,85.500000,96.300000,95.000000
申3 doses Polio Vaccination - Facility Type,Private,Oregon,1996,90.000000,84.400000,93.700000,187.000000
申3 doses Polio Vaccination - Facility Type,Private,Region  5,2017,96.500000,94.600000,97.800000,780.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Vermont,1995,100.000000,nan,nan,58.000000
申2 doses Polio Vaccination - Age,7 Months,Region  9,2012,90.000000,86.300000,92.800000,1141.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Louisiana,2014,97.300000,89.500000,99.300000,35.000000
申3 doses Polio Vaccination - Age,24 Months,Pennsylvania,2000,90.100000,86.500000,92.800000,600.000000
申3 doses Polio Vaccination - Facility Type,Other,Maine,2009,91.100000,77.500000,96.800000,63.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,South Dakota,2003,93.900000,84.000000,97.800000,60.000000
申2 doses Polio Vaccination - Age,13 Months,Louisiana,2010,95.800000,91.100000,98.000000,226.000000
申2 doses Polio Vaccination - Age,13 Months,Wyoming,2001,96.300000,92.900000,98.100000,287.000000
申2 doses Polio Vaccination - Age,13 Months,Alabama,2006,95.800000,90.300000,98.200000,269.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Montana,2003,84.400000,70.700000,92.400000,55.000000
申2 doses Polio Vaccination - Age,13 Months,Ohio,2004,96.800000,94.200000,98.300000,846.000000
申2 doses Polio Vaccination - Age,13 Months,Region 10,1995,91.800000,89.600000,93.600000,1099.000000
申3 doses Polio Vaccination - Poverty,Living Below Poverty,Region  3,2009,86.200000,79.600000,90.900000,405.000000
申3 doses Polio Vaccination - Age,19 Months,Region  2,2016,90.600000,88.000000,92.700000,814.000000
申3 doses Polio Vaccination - Facility Type,Unknown poverty,Wisconsin,1995,84.100000,71.200000,91.900000,70.000000
申3 doses Polio Vaccination - Age,24 Months,United States,2015,92.800000,92.100000,93.500000,15167.000000
申3 doses Polio Vaccination - Facility Type,Mixed,North Dakota,2000,100.000000,nan,nan,38.000000
申3 doses Polio Vaccination - Facility Type,Other,Alaska,2017,88.400000,75.200000,95.000000,44.000000
申3 doses Polio Vaccination - WIC,Not Participating,Region  9,2015,97.100000,94.500000,98.500000,588.000000
申1 dose Polio Vaccination - Age,Living In An MSA Central City,NJ-Rest of State,1999,69.000000,35.400000,90.000000,35.000000
申3 doses Polio Vaccination - Poverty,Living At or Above Poverty,Region  8,2002,89.500000,86.700000,91.800000,1293.000000
申3 doses Polio Vaccination - WIC,Not Participating,Louisiana,2008,93.200000,85.400000,97.000000,164.000000
申3 doses Polio Vaccination - Age,24 Months,Region  3,2001,88.100000,85.800000,90.000000,2327.000000
申3 doses Polio Vaccination - Race/Ethnicity, non-Hispanic",Region  6,2002,86.600000,80.200000,91.200000,472.000000
申3 doses Polio Vaccination - Facility Type,Other,TX-Rest of State,2013,90.000000,69.500000,97.300000,40.000000
申3 doses Polio Vaccination - Urbanicity,Participating,TX-Bexar County,2009,91.300000,84.900000,95.200000,217.000000
申3 doses Polio Vaccination - Age,24 Months,IL-City of Chicago,2010,93.000000,89.100000,95.500000,352.000000
申3 doses Polio Vaccination - Age,19-35 Months,United States,2001,89.000000,88.300000,89.700000,23642.000000
申3 doses Polio Vaccination - Facility Type,Other,Missouri,2015,84.400000,64.800000,94.100000,37.000000
申1 dose Polio Vaccination - Age, non-Hispanic",AL-Jefferson County,1998,89.200000,82.200000,93.600000,125.000000
申2 doses Polio Vaccination - Age,5 Months,Oregon,2008,79.600000,72.300000,85.400000,224.000000
申3 doses Polio Vaccination - Age,19 Months,PA-Rest of State,1997,77.000000,71.500000,81.800000,302.000000
申2 doses Polio Vaccination - Age,13 Months,IL-Rest of State,2001,94.300000,90.600000,96.600000,304.000000
申3 doses Polio Vaccination - Facility Type,Mixed,Region  9,2001,94.500000,86.600000,97.800000,158.000000
申2 doses Polio Vaccination - Age,5 Months,Region  8,2006,76.800000,72.300000,80.800000,1626.000000
申3 doses Polio Vaccination - Poverty, non-Hispanic",New Mexico,2003,79.900000,67.100000,88.600000,94.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,NY-Rest of State,1999,96.500000,89.000000,98.900000,57.000000
申3 doses Polio Vaccination - Facility Type,Private,IL-City of Chicago,2013,93.800000,83.500000,97.800000,83.000000
申3 doses Polio Vaccination - Age,24 Months,TX-City of Houston,1996,82.900000,76.700000,87.700000,215.000000
申3 doses Polio Vaccination - Facility Type,Other,Colorado,2000,88.200000,73.900000,95.200000,69.000000
申2 doses Polio Vaccination - Age,13 Months,New York,2005,95.700000,92.300000,97.700000,433.000000
申3 doses Polio Vaccination - Facility Type,Mixed,TX-Dallas County,2000,86.100000,78.300000,91.400000,154.000000
申3 doses Polio Vaccination - Urbanicity,Participating,NY-City of New York,2011,94.000000,89.500000,96.600000,229.000000
申2 doses Polio Vaccination - Age,5 Months,South Dakota,2001,79.300000,73.000000,84.500000,270.000000
申3 doses Polio Vaccination - Urbanicity,Living in an MSA Noncentral City,Kentucky,1998,91.100000,80.300000,96.300000,60.000000
申3 doses Polio Vaccination - Age,19 Months,TX-Rest of State,1998,84.600000,79.500000,88.600000,285.000000
申3 doses Polio Vaccination - Race/Ethnicity,"American Indian or Alaska Native only,Region  7,2012,83.200000,63.500000,93.300000,59.000000
申3 doses Polio Vaccination - Facility Type,Private,Region  7,2016,96.300000,93.000000,98.000000,405.000000
申3 doses Polio Vaccination - Facility Type,Private,Michigan,2003,92.400000,86.200000,95.900000,292.000000
申3 doses Polio Vaccination - Age,19 Months,TX-El Paso County,2009,87.700000,82.800000,91.400000,313.000000
申3 doses Polio Vaccination - Age,19 Months,TX-Bexar County,1999,80.200000,73.400000,85.600000,276.000000
申2 doses Polio Vaccination - Age,13 Months,PA-Philadelphia,1996,94.100000,89.800000,96.700000,227.000000
申3 doses Polio Vaccination - Age,19 Months,District of Columbia,1995,70.000000,61.900000,77.100000,171.000000
申2 doses Polio Vaccination - Age,13 Months,Minnesota,1995,94.100000,89.300000,96.800000,246.000000
申1 dose Polio Vaccination - Age,3 Months,CA-San Diego County,1998,86.100000,78.200000,91.400000,121.000000
申1 dose Polio Vaccination - Age,Participating,GA-Rest of State,2001,94.400000,89.500000,97.000000,232.000000
申3 doses Polio Vaccination - Urbanicity,Living In A Non MSA,Washington,2005,87.100000,71.200000,94.900000,38.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Region  2,2007,92.500000,89.000000,95.000000,388.000000
申1 dose Polio Vaccination - Age,Living In A Non MSA,TN-Rest of State,2005,92.700000,83.500000,96.900000,77.000000
申2 doses Polio Vaccination - Age,13 Months,Iowa,2004,97.100000,93.700000,98.700000,263.000000
申3 doses Polio Vaccination - Urbanicity,Living In An MSA Central City,Arizona,2003,86.900000,81.500000,90.800000,315.000000
申3 doses Polio Vaccination - Urbanicity, non-Hispanic",Iowa,1995,91.100000,84.800000,95.000000,144.000000
申2 doses Polio Vaccination - Age,5 Months,TX-Dallas County,1999,68.700000,61.100000,75.300000,202.000000
