Dose,Category,Location,Denominator,Coverage,Lower CI,Higher CI,Year
1doseHepatitisAVaccinationFacilityType,Other,NV,39.000000,28.600000,15.900000,45.800000,2003
1doseHepatitisAVaccinationWIC,Not Participating ,LA,128.000000,82.900000,73.200000,89.600000,2017
2dosesHepatitisAVaccinationWIC,Participating,WY,96.000000,25.100000,16.700000,35.900000,2008
1doseHepatitisAVaccinationFacilityType,Private,WV,95.000000,91.800000,82.700000,96.300000,2013
1doseHepatitisAVaccinationFacilityType,Mixed,GA,52.000000,93.500000,76.500000,98.500000,2011
1doseHepatitisAVaccinationFacilityType,Private,WY,119.000000,70.000000,59.300000,78.900000,2017
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,MI,215.000000,49.600000,41.000000,58.200000,2008
2dosesHepatitisAVaccinationFacilityType,Other,KS,31.000000,68.800000,48.800000,83.600000,2016
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,NY,193.000000,76.900000,68.700000,83.400000,2015
1doseHepatitisAVaccinationVFCProgramProvider,Participating,WY,232.000000,15.200000,10.300000,21.900000,2006
2dosesHepatitisAVaccinationPoverty,Living Below Poverty,HI,56.000000,42.000000,28.700000,56.600000,2010
2dosesHepatitisAVaccinationWIC,Not Participating ,WI,147.000000,60.700000,51.100000,69.400000,2017
1doseHepatitisAVaccinationAge,19-35 Months,AR,322.000000,63.000000,55.100000,70.200000,2011
2dosesHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,MS,96.000000,57.500000,45.100000,69.100000,2017
1doseHepatitisAVaccinationPoverty,Living Below Poverty,KY,78.000000,61.800000,46.700000,75.000000,2011
2dosesHepatitisAVaccinationAge,19 Months,WV,259.000000,18.400000,13.500000,24.700000,2014
1doseHepatitisAVaccinationWIC,Not Participating ,ND,171.000000,77.000000,69.600000,83.100000,2008
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,MI,88.000000,73.300000,60.700000,82.900000,2010
1doseHepatitisAVaccinationFacilityType,Private,PA,344.000000,77.600000,69.900000,83.800000,2012
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,OK,70.000000,24.000000,13.800000,38.400000,2002
1doseHepatitisAVaccinationFacilityType,Private,MT,59.000000,81.400000,67.100000,90.400000,2013
1doseHepatitisAVaccinationFacilityType,Public,WY,38.000000,37.400000,22.400000,55.300000,2009
2dosesHepatitisAVaccinationAge,19-35 Months,MT,269.000000,12.800000,8.700000,18.500000,2007
1doseHepatitisAVaccinationVFCProgramProvider,Not Participating ,NJ,55.000000,70.100000,53.500000,82.700000,2013
2dosesHepatitisAVaccinationAge,19-35 Months,ND,247.000000,63.000000,53.600000,71.500000,2011
2dosesHepatitisAVaccinationPoverty,Living Below Poverty,NH,39.000000,64.400000,44.700000,80.200000,2011
2dosesHepatitisAVaccinationAge,24 Months,IL,494.000000,40.900000,35.800000,46.100000,2016
1doseHepatitisAVaccinationRaceEthnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,US,71.000000,42.600000,28.200000,58.300000,2007
2dosesHepatitisAVaccinationFacilityType,Public,ME,40.000000,60.500000,43.300000,75.400000,2014
1doseHepatitisAVaccinationAge,19-35 Months,UT,297.000000,36.100000,30.000000,42.600000,2004
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,IN,154.000000,48.100000,38.100000,58.200000,2011
2dosesHepatitisAVaccinationUrbanicity,Living In A Non MSA,MO,91.000000,30.500000,20.400000,42.800000,2011
1doseHepatitisAVaccinationWIC,Not Participating ,AL,74.000000,75.800000,63.200000,85.100000,2013
1doseHepatitisAVaccinationRaceEthnicity,Asian only  non-Hispanic,NY,41.000000,38.200000,23.900000,54.900000,2007
1doseHepatitisAVaccinationWIC,Participating,VT,132.000000,75.200000,65.900000,82.600000,2013
1doseHepatitisAVaccinationRaceEthnicity,Black only  non-Hispanic,NY,76.000000,81.900000,68.400000,90.400000,2011
1doseHepatitisAVaccinationVFCProgramProvider,Participating,ME,246.000000,87.000000,81.100000,91.300000,2017
1doseHepatitisAVaccinationAge,19 Months,KY,243.000000,71.000000,63.500000,77.600000,2016
1doseHepatitisAVaccinationFacilityType,Private,AK,141.000000,80.100000,70.100000,87.400000,2012
1doseHepatitisAVaccinationAge,19-35 Months,MS,239.000000,72.300000,65.300000,78.400000,2016
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,NH,205.000000,80.600000,73.100000,86.400000,2010
1doseHepatitisAVaccinationUrbanicity,Living In A Non MSA,ID,153.000000,21.600000,14.900000,30.100000,2003
2dosesHepatitisAVaccinationPoverty,Living Below Poverty,NV,76.000000,45.000000,29.900000,61.100000,2011
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,NV,45.000000,97.500000,90.100000,99.400000,2017
1doseHepatitisAVaccinationFacilityType,Other,NY,68.000000,73.000000,58.400000,83.900000,2010
2dosesHepatitisAVaccinationFacilityType,Other,MN,69.000000,56.800000,38.500000,73.400000,2014
1doseHepatitisAVaccinationWIC,Participating,MN,81.000000,55.900000,42.700000,68.300000,2010
1doseHepatitisAVaccinationWIC,Not Participating ,PA,318.000000,80.700000,73.200000,86.500000,2012
1doseHepatitisAVaccinationWIC,Participating,KS,80.000000,94.300000,86.700000,97.700000,2016
1doseHepatitisAVaccinationVFCProgramProvider,Participating,MO,158.000000,82.200000,73.900000,88.300000,2015
2dosesHepatitisAVaccinationAge,19 Months,ME,260.000000,24.100000,18.700000,30.400000,2016
1doseHepatitisAVaccinationAge,19-35 Months,ID,183.000000,63.700000,56.200000,70.700000,2007
2dosesHepatitisAVaccinationWIC,Participating,CA,142.000000,56.200000,45.200000,66.600000,2012
2dosesHepatitisAVaccinationAge,19 Months,KS,205.000000,25.200000,19.200000,32.300000,2013
1doseHepatitisAVaccinationPoverty,Living At or Above Poverty,CO,196.000000,86.600000,78.100000,92.100000,2016
2dosesHepatitisAVaccinationFacilityType,Other,MI,51.000000,50.600000,33.500000,67.600000,2009
1doseHepatitisAVaccinationWIC,Participating,OH,121.000000,74.100000,62.900000,82.800000,2009
1doseHepatitisAVaccinationVFCProgramProvider,Participating,MA,275.000000,85.800000,79.400000,90.500000,2015
2dosesHepatitisAVaccinationFacilityType,Public,VT,47.000000,42.700000,28.300000,58.300000,2017
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,NY,277.000000,53.100000,45.600000,60.400000,2014
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,AL,114.000000,81.600000,73.300000,87.800000,2010
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,IA,181.000000,9.000000,5.600000,14.100000,2006
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,CO,269.000000,11.100000,7.300000,16.600000,2005
2dosesHepatitisAVaccinationAge,19 Months,ME,221.000000,21.200000,15.800000,27.800000,2015
1doseHepatitisAVaccinationFacilityType,Private,GA,125.000000,89.500000,78.000000,95.300000,2013
2dosesHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,IL,217.000000,47.100000,39.000000,55.400000,2010
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,MD,101.000000,82.300000,66.100000,91.700000,2013
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,NE,131.000000,90.600000,81.200000,95.500000,2011
2dosesHepatitisAVaccinationVFCProgramProvider,Participating,NH,237.000000,56.100000,48.900000,63.200000,2012
1doseHepatitisAVaccinationAge,19 Months,LA,270.000000,81.000000,74.600000,86.100000,2014
2dosesHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,MD,182.000000,62.500000,48.700000,74.500000,2017
2dosesHepatitisAVaccinationWIC,Not Participating ,MO,113.000000,62.500000,50.700000,73.000000,2016
2dosesHepatitisAVaccinationRaceEthnicity,Multiple Races  non-Hispanic,PA,36.000000,66.000000,45.100000,82.000000,2012
1doseHepatitisAVaccinationFacilityType,Other,AK,54.000000,42.500000,28.400000,57.800000,2003
1doseHepatitisAVaccinationPoverty,Living Below Poverty,OK,60.000000,85.000000,72.200000,92.500000,2016
2dosesHepatitisAVaccinationRaceEthnicity,Multiple Races  non-Hispanic,US,1106.000000,59.500000,53.500000,65.100000,2017
2dosesHepatitisAVaccinationAge,24 Months,MD,361.000000,39.900000,31.200000,49.300000,2017
1doseHepatitisAVaccinationFacilityType,Private,DC,166.000000,9.100000,5.700000,14.200000,2006
2dosesHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,VT,291.000000,46.200000,39.800000,52.800000,2009
2dosesHepatitisAVaccinationRaceEthnicity,Hispanic,WY,31.000000,55.200000,36.000000,73.100000,2015
1doseHepatitisAVaccinationWIC,Participating,AK,132.000000,80.300000,72.400000,86.300000,2010
2dosesHepatitisAVaccinationAge,19-35 Months,VT,210.000000,19.100000,12.800000,27.500000,2007
2dosesHepatitisAVaccinationVFCProgramProvider,Not Participating ,IN,46.000000,65.200000,48.300000,79.000000,2016
1doseHepatitisAVaccinationWIC,Participating,IN,133.000000,67.700000,57.500000,76.500000,2010
2dosesHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,OK,167.000000,61.500000,51.600000,70.600000,2011
2dosesHepatitisAVaccinationFacilityType,Mixed,CO,50.000000,38.600000,24.700000,54.600000,2010
1doseHepatitisAVaccinationVFCProgramProvider,Participating,NE,206.000000,91.700000,86.000000,95.200000,2014
1doseHepatitisAVaccinationAge,19-35 Months,WI,218.000000,80.500000,73.100000,86.300000,2017
1doseHepatitisAVaccinationFacilityType,Private,NH,83.000000,87.500000,77.500000,93.500000,2016
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,ND,63.000000,65.400000,51.000000,77.400000,2012
1doseHepatitisAVaccinationRaceEthnicity,Hispanic,SC,52.000000,41.100000,27.900000,55.700000,2007
2dosesHepatitisAVaccinationUrbanicity,Living In A Non MSA,HI,54.000000,66.700000,50.400000,79.800000,2016
1doseHepatitisAVaccinationFacilityType,Other,DC,52.000000,97.100000,90.600000,99.200000,2010
2dosesHepatitisAVaccinationPoverty,Living Below Poverty,CA,93.000000,55.000000,41.800000,67.500000,2012
2dosesHepatitisAVaccinationAge,19-35 Months,NH,241.000000,41.000000,34.600000,47.800000,2008
2dosesHepatitisAVaccinationFacilityType,Other,LA,42.000000,50.700000,33.800000,67.400000,2010
1doseHepatitisAVaccinationRaceEthnicity,Black only  non-Hispanic,IL,77.000000,82.500000,70.100000,90.500000,2012
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,WI,90.000000,67.700000,55.600000,77.800000,2013
2dosesHepatitisAVaccinationVFCProgramProvider,Participating,RI,213.000000,56.800000,48.300000,64.900000,2010
1doseHepatitisAVaccinationAge,19-35 Months,NH,251.000000,79.500000,73.100000,84.800000,2012
2dosesHepatitisAVaccinationFacilityType,Public,MS,73.000000,42.800000,30.400000,56.200000,2010
2dosesHepatitisAVaccinationAge,19-35 Months,KS,218.000000,43.800000,35.600000,52.400000,2009
2dosesHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,OR,223.000000,51.400000,41.600000,61.100000,2011
1doseHepatitisAVaccinationAge,19-35 Months,CO,264.000000,83.300000,76.900000,88.300000,2017
2dosesHepatitisAVaccinationVFCProgramProvider,Participating,VT,196.000000,20.300000,13.600000,29.100000,2007
1doseHepatitisAVaccinationWIC,Not Participating ,TN,143.000000,86.700000,78.200000,92.100000,2011
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,GA,189.000000,41.300000,32.000000,51.300000,2007
1doseHepatitisAVaccinationPoverty,Living At or Above Poverty,AZ,226.000000,84.800000,78.300000,89.700000,2009
1doseHepatitisAVaccinationVFCProgramProvider,Participating,LA,176.000000,83.700000,76.400000,89.000000,2013
1doseHepatitisAVaccinationAge,19-35 Months,SD,219.000000,77.600000,70.300000,83.500000,2015
2dosesHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,WV,95.000000,46.600000,36.000000,57.500000,2010
1doseHepatitisAVaccinationFacilityType,Other,KS,36.000000,64.500000,45.900000,79.500000,2008
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,AZ,146.000000,73.000000,63.700000,80.600000,2007
2dosesHepatitisAVaccinationFacilityType,Private,MO,98.000000,58.700000,46.300000,70.100000,2016
1doseHepatitisAVaccinationFacilityType,Private,PA,289.000000,87.600000,80.800000,92.200000,2013
1doseHepatitisAVaccinationRaceEthnicity,Black only  non-Hispanic,MI,30.000000,78.900000,56.300000,91.600000,2015
2dosesHepatitisAVaccinationRaceEthnicity,Black only  non-Hispanic,AL,38.000000,65.000000,46.700000,79.800000,2016
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,WA,143.000000,76.000000,64.600000,84.600000,2014
2dosesHepatitisAVaccinationFacilityType,Private,KY,113.000000,50.100000,38.500000,61.700000,2014
2dosesHepatitisAVaccinationWIC,Participating,ID,131.000000,52.400000,40.100000,64.400000,2012
1doseHepatitisAVaccinationRaceEthnicity,Hispanic,NM,215.000000,13.200000,8.400000,19.900000,2002
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,ID,72.000000,30.900000,20.800000,43.200000,2009
2dosesHepatitisAVaccinationRaceEthnicity,Hispanic,TN,31.000000,66.500000,44.200000,83.300000,2012
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,OR,164.000000,56.900000,48.100000,65.400000,2013
1doseHepatitisAVaccinationRaceEthnicity,Hispanic,ID,30.000000,91.000000,63.800000,98.300000,2016
1doseHepatitisAVaccinationFacilityType,Public,PA,36.000000,88.600000,58.000000,97.800000,2017
2dosesHepatitisAVaccinationPoverty,Living Below Poverty,NV,53.000000,60.700000,45.300000,74.300000,2016
1doseHepatitisAVaccinationFacilityType,Private,NE,114.000000,94.800000,89.500000,97.500000,2015
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,MS,79.000000,78.100000,66.200000,86.700000,2015
2dosesHepatitisAVaccinationVFCProgramProvider,Participating,ID,188.000000,59.900000,52.000000,67.300000,2015
1doseHepatitisAVaccinationFacilityType,Private,US,11766.000000,70.300000,68.900000,71.600000,2008
2dosesHepatitisAVaccinationUrbanicity,Living In A Non MSA,WY,159.000000,35.400000,25.900000,46.200000,2014
2dosesHepatitisAVaccinationAge,24 Months,NC,267.000000,34.600000,27.100000,42.800000,2016
1doseHepatitisAVaccinationWIC,Participating,PA,322.000000,68.000000,58.900000,75.900000,2008
1doseHepatitisAVaccinationAge,19-35 Months,WY,279.000000,6.900000,4.300000,10.900000,2004
2dosesHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,AR,75.000000,57.100000,42.800000,70.300000,2017
2dosesHepatitisAVaccinationFacilityType,Other,MD,31.000000,52.900000,32.400000,72.500000,2012
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,GA,311.000000,9.800000,6.700000,14.100000,2006
1doseHepatitisAVaccinationUrbanicity,Living In A Non MSA,NC,78.000000,58.200000,43.800000,71.400000,2011
1doseHepatitisAVaccinationRaceEthnicity,Multiple Races  non-Hispanic,US,784.000000,9.800000,6.800000,12.800000,2005
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,RI,96.000000,52.100000,38.200000,65.800000,2009
2dosesHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,PA,399.000000,59.000000,52.400000,65.400000,2011
2dosesHepatitisAVaccinationWIC,Not Participating ,MN,161.000000,57.900000,47.500000,67.600000,2017
2dosesHepatitisAVaccinationUrbanicity,Living In A Non MSA,NH,99.000000,39.500000,28.900000,51.100000,2013
2dosesHepatitisAVaccinationFacilityType,Private,VA,271.000000,63.300000,52.600000,72.700000,2016
1doseHepatitisAVaccinationFacilityType,Other,UT,34.000000,81.000000,56.400000,93.300000,2012
1doseHepatitisAVaccinationUrbanicity,Living In A Non MSA,MN,56.000000,85.600000,66.200000,94.700000,2016
2dosesHepatitisAVaccinationPoverty,Living Below Poverty,NJ,51.000000,39.600000,25.700000,55.400000,2016
2dosesHepatitisAVaccinationFacilityType,Other,CO,31.000000,44.200000,25.000000,65.300000,2014
1doseHepatitisAVaccinationFacilityType,Private,NE,128.000000,73.400000,63.300000,81.600000,2009
2dosesHepatitisAVaccinationFacilityType,Mixed,IA,35.000000,64.500000,45.300000,79.900000,2017
2dosesHepatitisAVaccinationWIC,Participating,MO,102.000000,49.600000,38.000000,61.300000,2012
2dosesHepatitisAVaccinationWIC,Participating,KS,114.000000,63.600000,49.500000,75.700000,2011
1doseHepatitisAVaccinationPoverty,Living Below Poverty,SC,78.000000,85.800000,73.600000,92.900000,2016
2dosesHepatitisAVaccinationRaceEthnicity,Multiple Races  non-Hispanic,HI,68.000000,77.800000,64.400000,87.100000,2016
2dosesHepatitisAVaccinationWIC,Participating,SD,107.000000,53.300000,41.900000,64.300000,2015
1doseHepatitisAVaccinationFacilityType,Public,MS,73.000000,66.400000,53.300000,77.400000,2010
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,GA,84.000000,63.100000,48.500000,75.700000,2012
2dosesHepatitisAVaccinationFacilityType,Other,NM,58.000000,32.100000,19.900000,47.400000,2009
1doseHepatitisAVaccinationAge,19-35 Months,WY,269.000000,53.500000,46.600000,60.400000,2009
2dosesHepatitisAVaccinationWIC,Participating,NM,158.000000,53.300000,43.500000,62.800000,2012
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,AL,252.000000,83.200000,76.000000,88.600000,2011
1doseHepatitisAVaccinationWIC,Participating,CA,512.000000,38.900000,33.300000,44.900000,2003
1doseHepatitisAVaccinationRaceEthnicity,Black only  non-Hispanic,AL,51.000000,68.200000,49.100000,82.700000,2009
2dosesHepatitisAVaccinationFacilityType,Mixed,OR,32.000000,63.700000,43.500000,80.000000,2015
2dosesHepatitisAVaccinationFacilityType,Private,SC,158.000000,49.900000,39.800000,59.900000,2012
2dosesHepatitisAVaccinationFacilityType,Mixed,IL,75.000000,53.300000,39.100000,67.000000,2012
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,WV,194.000000,89.200000,83.200000,93.300000,2016
1doseHepatitisAVaccinationPoverty,Living Below Poverty,MT,37.000000,39.800000,23.500000,58.700000,2007
2dosesHepatitisAVaccinationAge,19 Months,OH,292.000000,20.500000,15.400000,26.700000,2012
1doseHepatitisAVaccinationFacilityType,Mixed,IA,47.000000,79.800000,65.400000,89.100000,2010
2dosesHepatitisAVaccinationFacilityType,Other,IN,42.000000,71.300000,53.700000,84.200000,2016
1doseHepatitisAVaccinationWIC,Participating,WA,112.000000,82.700000,74.400000,88.800000,2011
1doseHepatitisAVaccinationPoverty,Living Below Poverty,TN,64.000000,81.900000,70.300000,89.600000,2010
2dosesHepatitisAVaccinationAge,24 Months,NV,202.000000,42.200000,34.400000,50.500000,2016
2dosesHepatitisAVaccinationWIC,Participating,AZ,128.000000,62.100000,52.100000,71.100000,2017
1doseHepatitisAVaccinationVFCProgramProvider,Participating,SD,185.000000,80.800000,73.600000,86.300000,2015
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,NM,104.000000,12.000000,7.200000,19.300000,2002
1doseHepatitisAVaccinationPoverty,Living At or Above Poverty,TX,793.000000,88.400000,82.800000,92.300000,2014
1doseHepatitisAVaccinationWIC,Not Participating ,ND,145.000000,91.100000,84.500000,95.000000,2017
1doseHepatitisAVaccinationPoverty,Living At or Above Poverty,MN,235.000000,68.300000,60.200000,75.400000,2010
2dosesHepatitisAVaccinationFacilityType,Mixed,OK,37.000000,58.300000,39.700000,74.800000,2017
2dosesHepatitisAVaccinationPoverty,Living At or Above Poverty,SD,161.000000,53.900000,44.900000,62.700000,2015
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,HI,93.000000,61.400000,49.300000,72.300000,2014
2dosesHepatitisAVaccinationVFCProgramProvider,Not Participating ,TX,102.000000,23.800000,14.200000,37.000000,2007
1doseHepatitisAVaccinationVFCProgramProvider,Participating,CA,298.000000,84.500000,79.000000,88.700000,2009
2dosesHepatitisAVaccinationAge,19-35 Months,LA,226.000000,51.400000,43.800000,59.000000,2010
2dosesHepatitisAVaccinationRaceEthnicity,Hispanic,WA,95.000000,54.300000,41.800000,66.200000,2009
2dosesHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,IN,89.000000,63.100000,49.500000,75.000000,2017
1doseHepatitisAVaccinationWIC,Participating,AZ,122.000000,85.600000,76.000000,91.800000,2008
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,PA,186.000000,78.900000,71.800000,84.600000,2010
1doseHepatitisAVaccinationPoverty,Living Below Poverty,WV,71.000000,36.400000,24.600000,50.200000,2007
1doseHepatitisAVaccinationWIC,Not Participating ,AR,53.000000,60.900000,42.000000,77.000000,2013
2dosesHepatitisAVaccinationVFCProgramProvider,Not Participating ,IL,121.000000,54.200000,43.400000,64.500000,2017
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,WA,120.000000,86.300000,78.100000,91.700000,2011
1doseHepatitisAVaccinationVFCProgramProvider,Participating,IL,278.000000,88.200000,82.900000,92.000000,2017
1doseHepatitisAVaccinationRaceEthnicity,Asian only  non-Hispanic,TX,50.000000,96.500000,85.300000,99.200000,2013
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,AZ,271.000000,52.200000,45.200000,59.100000,2006
2dosesHepatitisAVaccinationWIC,Not Participating ,WV,92.000000,71.300000,57.200000,82.300000,2015
1doseHepatitisAVaccinationVFCProgramProvider,Not Participating ,TX,142.000000,69.500000,39.600000,88.800000,2011
2dosesHepatitisAVaccinationAge,19-35 Months,NV,232.000000,26.200000,20.300000,33.100000,2007
2dosesHepatitisAVaccinationPoverty,Living Below Poverty,ME,38.000000,22.800000,12.300000,38.300000,2010
1doseHepatitisAVaccinationAge,24 Months,MT,251.000000,71.300000,64.000000,77.700000,2015
2dosesHepatitisAVaccinationRaceEthnicity,Hispanic,OK,47.000000,71.000000,55.100000,82.900000,2008
2dosesHepatitisAVaccinationUrbanicity,Living In A Non MSA,NM,243.000000,7.200000,4.000000,12.700000,2006
2dosesHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,TX,277.000000,8.700000,4.900000,15.200000,2006
2dosesHepatitisAVaccinationAge,19 Months,OK,303.000000,18.600000,14.000000,24.300000,2011
1doseHepatitisAVaccinationAge,19-35 Months,SC,282.000000,89.200000,83.900000,92.900000,2016
1doseHepatitisAVaccinationFacilityType,Public,AR,54.000000,51.000000,36.300000,65.600000,2009
1doseHepatitisAVaccinationAge,19-35 Months,MO,215.000000,84.100000,77.100000,89.200000,2016
1doseHepatitisAVaccinationWIC,Participating,NY,256.000000,82.100000,75.600000,87.200000,2015
2dosesHepatitisAVaccinationPoverty,Living At or Above Poverty,WV,214.000000,56.200000,48.600000,63.500000,2010
2dosesHepatitisAVaccinationVFCProgramProvider,Participating,VA,250.000000,44.900000,36.800000,53.300000,2010
2dosesHepatitisAVaccinationAge,24 Months,NY,586.000000,26.600000,22.100000,31.600000,2011
2dosesHepatitisAVaccinationUrbanicity,Living In An MSA Central City,UT,89.000000,58.500000,45.700000,70.300000,2015
1doseHepatitisAVaccinationPoverty,Living At or Above Poverty,NY,393.000000,81.100000,75.900000,85.400000,2015
1doseHepatitisAVaccinationFacilityType,Mixed,ID,49.000000,84.900000,70.200000,93.100000,2009
1doseHepatitisAVaccinationUrbanicity,Living in an MSA Noncentral City,MI,112.000000,74.100000,63.700000,82.300000,2013
1doseHepatitisAVaccinationRaceEthnicity,Hispanic,UT,35.000000,90.900000,65.600000,98.100000,2012
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,KY,246.000000,67.700000,59.900000,74.500000,2012
2dosesHepatitisAVaccinationAge,19 Months,NJ,356.000000,12.700000,9.000000,17.600000,2017
1doseHepatitisAVaccinationFacilityType,Mixed,UT,52.000000,40.500000,26.500000,56.200000,2004
1doseHepatitisAVaccinationAge,19-35 Months,AZ,230.000000,86.000000,78.800000,91.000000,2016
1doseHepatitisAVaccinationUrbanicity,Living In An MSA Central City,MT,61.000000,57.900000,43.100000,71.400000,2010
2dosesHepatitisAVaccinationPoverty,Living At or Above Poverty,MS,107.000000,35.000000,24.800000,46.800000,2013
1doseHepatitisAVaccinationRaceEthnicity,Hispanic,CO,51.000000,73.600000,55.400000,86.200000,2016
2dosesHepatitisAVaccinationWIC,Participating,NH,90.000000,49.100000,37.000000,61.300000,2014
2dosesHepatitisAVaccinationPoverty,Living Below Poverty,AK,45.000000,37.900000,24.800000,53.100000,2010
2dosesHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,WY,236.000000,45.100000,35.900000,54.700000,2011
2dosesHepatitisAVaccinationRaceEthnicity,Black only  non-Hispanic,LA,67.000000,47.200000,34.000000,60.800000,2013
2dosesHepatitisAVaccinationVFCProgramProvider,Participating,MO,158.000000,55.100000,45.400000,64.400000,2015
2dosesHepatitisAVaccinationFacilityType,Private,PA,313.000000,54.800000,47.200000,62.100000,2009
1doseHepatitisAVaccinationWIC,Participating,AR,179.000000,57.400000,48.200000,66.100000,2010
1doseHepatitisAVaccinationFacilityType,Private,ID,170.000000,77.400000,69.400000,83.700000,2010
1doseHepatitisAVaccinationWIC,Not Participating ,AZ,134.000000,88.400000,80.000000,93.600000,2015
2dosesHepatitisAVaccinationFacilityType,Other,TX,161.000000,27.300000,16.200000,42.200000,2007
1doseHepatitisAVaccinationFacilityType,Mixed,KS,42.000000,84.200000,57.400000,95.500000,2017
2dosesHepatitisAVaccinationPoverty,Living At or Above Poverty,PA,419.000000,59.200000,52.700000,65.300000,2008
1doseHepatitisAVaccinationPoverty,Living At or Above Poverty,WY,217.000000,67.300000,59.600000,74.200000,2017
1doseHepatitisAVaccinationAge,24 Months,MN,195.000000,76.600000,67.500000,83.700000,2013
2dosesHepatitisAVaccinationWIC,Participating,US,7816.000000,2.800000,2.100000,3.800000,2005
1doseHepatitisAVaccinationWIC,Not Participating ,HI,124.000000,13.200000,7.700000,21.900000,2006
2dosesHepatitisAVaccinationFacilityType,Mixed,NE,47.000000,71.800000,54.700000,84.300000,2017
2dosesHepatitisAVaccinationWIC,Participating,OH,120.000000,39.700000,28.700000,51.800000,2011
1doseHepatitisAVaccinationWIC,Not Participating ,OR,117.000000,55.700000,44.900000,66.000000,2007
2dosesHepatitisAVaccinationWIC,Not Participating ,SD,151.000000,8.700000,4.800000,15.200000,2007
1doseHepatitisAVaccinationFacilityType,Other,US,3311.000000,9.300000,7.800000,11.100000,2003
2dosesHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,MO,209.000000,16.100000,11.100000,22.700000,2007
1doseHepatitisAVaccinationPoverty,Living At or Above Poverty,PA,419.000000,77.800000,71.900000,82.700000,2008
2dosesHepatitisAVaccinationUrbanicity,Living In A Non MSA,ID,68.000000,50.200000,37.000000,63.500000,2015
1doseHepatitisAVaccinationAge,19-35 Months,TX,1432.000000,74.100000,69.600000,78.100000,2007
2dosesHepatitisAVaccinationFacilityType,Private,VA,277.000000,18.800000,13.700000,25.100000,2007
1doseHepatitisAVaccinationAge,24 Months,LA,224.000000,80.100000,73.500000,85.400000,2013
1doseHepatitisAVaccinationRaceEthnicity,White only  non-Hispanic,MA,216.000000,79.600000,71.400000,85.900000,2010
2dosesHepatitisAVaccinationVFCProgramProvider,Participating,TN,146.000000,24.700000,16.600000,35.000000,2007
1doseHepatitisAVaccinationWIC,Participating,MS,211.000000,66.800000,59.200000,73.600000,2010
1doseHepatitisAVaccinationRaceEthnicity,Asian only  non-Hispanic,IL,39.000000,88.400000,67.200000,96.600000,2011
2dosesHepatitisAVaccinationAge,19-35 Months,PA,594.000000,58.500000,52.400000,64.400000,2012
