Dose,Category,Location,Denominator,Coverage,Lower CI,Higher CI,Year
RotavirusVaccinationAge,19-35 Months,IN,256.000000,77.600000,70.400000,83.400000,2017
RotavirusVaccinationFacilityType,Private,NM,107.000000,80.200000,69.400000,87.800000,2013
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,KS,202.000000,55.100000,46.600000,63.400000,2012
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,IA,282.000000,71.900000,64.200000,78.500000,2011
RotavirusVaccinationPoverty,Living Below Poverty,NC,60.000000,66.800000,52.100000,78.700000,2015
RotavirusVaccinationVFCProgramProvider,Participating,WV,229.000000,68.000000,59.600000,75.400000,2014
RotavirusVaccinationVFCProgramProvider,Participating,FL,226.000000,61.800000,53.300000,69.700000,2010
RotavirusVaccinationFacilityType,Private,AR,134.000000,32.800000,24.000000,43.000000,2009
RotavirusVaccinationFacilityType,Mixed,CA,49.000000,48.600000,33.000000,64.500000,2009
RotavirusVaccinationUrbanicity,Living In An MSA Central City,CT,79.000000,69.400000,55.800000,80.300000,2014
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,WA,103.000000,66.400000,53.300000,77.400000,2017
RotavirusVaccinationWIC,Not Participating ,MT,125.000000,69.500000,57.500000,79.400000,2014
RotavirusVaccinationPoverty,Living At or Above Poverty,WY,217.000000,81.100000,74.900000,86.000000,2017
RotavirusVaccinationUrbanicity,Living In A Non MSA,IL,40.000000,76.100000,56.800000,88.500000,2016
RotavirusVaccinationFacilityType,Public,MO,33.000000,59.000000,38.600000,76.700000,2016
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,NJ,210.000000,65.700000,57.500000,73.100000,2011
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,SC,106.000000,65.200000,52.200000,76.200000,2013
RotavirusVaccinationFacilityType,Private,RI,198.000000,79.000000,70.200000,85.700000,2010
RotavirusVaccinationFacilityType,Private,NE,114.000000,75.800000,65.500000,83.700000,2015
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,TN,184.000000,70.200000,61.700000,77.400000,2010
RotavirusVaccinationAge,19 Months,MN,279.000000,79.800000,72.800000,85.300000,2016
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,KY,49.000000,61.400000,42.200000,77.600000,2014
RotavirusVaccinationAge,24 Months,SC,249.000000,75.000000,66.100000,82.100000,2014
RotavirusVaccinationFacilityType,Private,IN,102.000000,80.100000,69.000000,87.900000,2015
RotavirusVaccinationWIC,Participating,AR,163.000000,22.600000,16.500000,30.200000,2009
RotavirusVaccinationAge,19-35 Months,TX,1683.000000,72.300000,68.400000,76.000000,2011
RotavirusVaccinationAge,24 Months,MA,271.000000,80.100000,71.500000,86.600000,2017
RotavirusVaccinationVFCProgramProvider,Participating,PA,449.000000,74.600000,67.300000,80.800000,2016
RotavirusVaccinationAge,7 Months,NM,342.000000,43.600000,37.200000,50.200000,2009
RotavirusVaccinationUrbanicity,Living In An MSA Central City,IN,115.000000,62.700000,51.400000,72.700000,2012
RotavirusVaccinationVFCProgramProvider,Participating,SC,238.000000,42.700000,35.900000,49.700000,2009
RotavirusVaccinationAge,7 Months,AR,274.000000,56.300000,48.300000,64.100000,2012
RotavirusVaccinationFacilityType,Public,WY,33.000000,48.600000,30.500000,67.100000,2015
RotavirusVaccinationAge,24 Months,PA,585.000000,77.200000,71.600000,82.100000,2013
RotavirusVaccinationWIC,Not Participating ,KY,142.000000,76.900000,65.700000,85.200000,2011
RotavirusVaccinationVFCProgramProvider,Participating,WV,189.000000,71.200000,62.700000,78.400000,2013
RotavirusVaccinationAge,19 Months,RI,207.000000,84.400000,77.200000,89.700000,2013
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,AR,80.000000,51.500000,37.300000,65.400000,2011
RotavirusVaccinationFacilityType,Other,NH,86.000000,73.900000,61.700000,83.300000,2011
RotavirusVaccinationFacilityType,Private,PA,275.000000,82.100000,72.100000,89.100000,2017
RotavirusVaccinationWIC,Participating,AZ,131.000000,73.100000,63.300000,81.100000,2015
RotavirusVaccinationFacilityType,Other,NM,63.000000,85.800000,69.300000,94.200000,2014
RotavirusVaccinationWIC,Not Participating ,OH,164.000000,72.500000,62.800000,80.500000,2011
RotavirusVaccinationVFCProgramProvider,Participating,DC,245.000000,58.100000,49.500000,66.300000,2011
RotavirusVaccinationAge,19-35 Months,MN,199.000000,74.600000,63.600000,83.100000,2014
RotavirusVaccinationVFCProgramProvider,Not Participating ,GU,48.000000,68.000000,52.600000,80.300000,2017
RotavirusVaccinationUrbanicity,Living In An MSA Central City,VA,113.000000,66.500000,51.300000,78.900000,2012
RotavirusVaccinationPoverty,Living At or Above Poverty,NJ,212.000000,75.000000,66.300000,82.000000,2015
RotavirusVaccinationVFCProgramProvider,Participating,ND,230.000000,77.300000,69.700000,83.400000,2012
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,AR,253.000000,43.900000,35.900000,52.200000,2010
RotavirusVaccinationAge,7 Months,ME,239.000000,75.400000,68.200000,81.400000,2014
RotavirusVaccinationVFCProgramProvider,Not Participating ,OH,36.000000,55.300000,35.000000,74.100000,2011
RotavirusVaccinationFacilityType,Other,KS,48.000000,77.800000,60.700000,88.900000,2017
RotavirusVaccinationAge,19-35 Months,MO,397.000000,62.700000,56.300000,68.700000,2011
RotavirusVaccinationRaceEthnicity,Hispanic,DE,68.000000,81.100000,69.400000,89.000000,2017
RotavirusVaccinationPoverty,Living Below Poverty,MO,65.000000,37.200000,24.500000,51.900000,2009
RotavirusVaccinationUrbanicity,Living In An MSA Central City,TN,136.000000,61.200000,49.900000,71.400000,2009
RotavirusVaccinationPoverty,Living Below Poverty,DC,94.000000,57.200000,45.400000,68.200000,2012
RotavirusVaccinationWIC,Not Participating ,MO,203.000000,53.400000,45.100000,61.500000,2009
RotavirusVaccinationWIC,Not Participating ,WV,149.000000,83.100000,75.300000,88.800000,2017
RotavirusVaccinationPoverty,Living At or Above Poverty,AZ,159.000000,72.400000,61.600000,81.100000,2016
RotavirusVaccinationAge,24 Months,AL,295.000000,74.200000,66.900000,80.400000,2017
RotavirusVaccinationUrbanicity,Living In An MSA Central City,OH,94.000000,73.200000,61.000000,82.600000,2015
RotavirusVaccinationAge,19 Months,FL,273.000000,72.900000,64.300000,80.100000,2016
RotavirusVaccinationAge,7 Months,TN,339.000000,53.100000,46.300000,59.700000,2009
RotavirusVaccinationFacilityType,Private,AK,128.000000,77.100000,67.300000,84.600000,2015
RotavirusVaccinationAge,7 Months,CO,320.000000,73.400000,66.600000,79.300000,2014
RotavirusVaccinationVFCProgramProvider,Participating,CT,242.000000,85.500000,79.000000,90.200000,2017
RotavirusVaccinationAge,7 Months,OR,192.000000,72.900000,65.100000,79.600000,2015
RotavirusVaccinationPoverty,Living Below Poverty,CT,37.000000,78.200000,59.100000,89.900000,2014
RotavirusVaccinationVFCProgramProvider,Participating,CO,183.000000,76.000000,67.600000,82.700000,2015
RotavirusVaccinationUrbanicity,Living In A Non MSA,OK,75.000000,57.300000,43.400000,70.100000,2017
RotavirusVaccinationVFCProgramProvider,Participating,TN,144.000000,70.900000,61.200000,79.000000,2015
RotavirusVaccinationVFCProgramProvider,Participating,HI,204.000000,72.600000,64.800000,79.300000,2012
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,RI,168.000000,92.300000,86.800000,95.600000,2016
RotavirusVaccinationFacilityType,Mixed,FL,33.000000,68.400000,46.600000,84.300000,2012
RotavirusVaccinationPoverty,Living At or Above Poverty,ID,153.000000,82.500000,74.500000,88.400000,2017
RotavirusVaccinationWIC,Participating,TX,896.000000,70.900000,65.800000,75.500000,2011
RotavirusVaccinationAge,19 Months,TX,1736.000000,67.400000,63.400000,71.200000,2012
RotavirusVaccinationWIC,Not Participating ,OR,195.000000,41.100000,33.400000,49.300000,2009
RotavirusVaccinationAge,7 Months,AZ,279.000000,64.600000,55.700000,72.700000,2011
RotavirusVaccinationFacilityType,Public,MO,33.000000,72.000000,50.000000,86.900000,2015
RotavirusVaccinationPoverty,Living At or Above Poverty,ND,175.000000,83.700000,76.000000,89.300000,2017
RotavirusVaccinationWIC,Not Participating ,AZ,134.000000,78.900000,68.100000,86.700000,2015
RotavirusVaccinationAge,7 Months,MO,252.000000,69.300000,61.000000,76.500000,2012
RotavirusVaccinationRaceEthnicity,Hispanic,NM,127.000000,79.100000,69.200000,86.400000,2017
RotavirusVaccinationAge,19 Months,OH,292.000000,67.400000,59.600000,74.400000,2012
RotavirusVaccinationWIC,Not Participating ,MN,161.000000,75.900000,65.400000,84.000000,2017
RotavirusVaccinationAge,19-35 Months,CT,267.000000,79.700000,73.100000,84.900000,2016
RotavirusVaccinationUrbanicity,Living In A Non MSA,NH,99.000000,66.100000,53.700000,76.600000,2011
RotavirusVaccinationUrbanicity,Living In An MSA Central City,OR,133.000000,74.700000,65.400000,82.300000,2016
RotavirusVaccinationRaceEthnicity,Hispanic,HI,47.000000,74.000000,57.600000,85.600000,2012
RotavirusVaccinationFacilityType,Other,KY,40.000000,50.500000,32.900000,67.900000,2015
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,NH,98.000000,80.400000,69.900000,87.800000,2013
RotavirusVaccinationRaceEthnicity,Hispanic,RI,73.000000,81.900000,70.100000,89.700000,2012
RotavirusVaccinationUrbanicity,Living In An MSA Central City,CA,167.000000,66.400000,54.800000,76.300000,2014
RotavirusVaccinationWIC,Participating,NV,99.000000,74.000000,63.300000,82.400000,2016
RotavirusVaccinationWIC,Not Participating ,ME,169.000000,62.600000,54.300000,70.200000,2011
RotavirusVaccinationFacilityType,Mixed,IN,41.000000,65.100000,45.600000,80.500000,2015
RotavirusVaccinationVFCProgramProvider,Participating,MA,290.000000,86.200000,79.100000,91.200000,2016
RotavirusVaccinationPoverty,Living Below Poverty,SD,43.000000,60.800000,43.600000,75.700000,2017
RotavirusVaccinationFacilityType,Other,WI,78.000000,75.200000,62.600000,84.600000,2013
RotavirusVaccinationPoverty,Living At or Above Poverty,AK,213.000000,58.200000,49.500000,66.400000,2011
RotavirusVaccinationPoverty,Living Below Poverty,PA,151.000000,71.900000,59.600000,81.700000,2015
RotavirusVaccinationRaceEthnicity,Hispanic,WA,57.000000,82.500000,68.400000,91.200000,2016
RotavirusVaccinationFacilityType,Mixed,WA,34.000000,74.300000,54.600000,87.400000,2011
RotavirusVaccinationFacilityType,Mixed,OR,48.000000,65.600000,45.800000,81.100000,2014
RotavirusVaccinationAge,19-35 Months,NJ,372.000000,56.300000,50.100000,62.400000,2011
RotavirusVaccinationFacilityType,Private,IL,404.000000,43.700000,37.000000,50.700000,2009
RotavirusVaccinationWIC,Participating,OH,120.000000,57.300000,46.200000,67.700000,2013
RotavirusVaccinationWIC,Not Participating ,OH,111.000000,82.600000,71.600000,90.000000,2016
RotavirusVaccinationUrbanicity,Living In An MSA Central City,SD,66.000000,63.900000,49.300000,76.400000,2012
RotavirusVaccinationFacilityType,Private,NH,135.000000,62.700000,52.900000,71.500000,2009
RotavirusVaccinationWIC,Participating,WI,71.000000,79.000000,66.300000,87.800000,2017
RotavirusVaccinationPoverty,Living Below Poverty,UT,39.000000,67.200000,48.600000,81.700000,2012
RotavirusVaccinationRaceEthnicity,Hispanic,IN,36.000000,63.500000,45.000000,78.700000,2013
RotavirusVaccinationWIC,Participating,AL,146.000000,69.600000,59.600000,78.100000,2017
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,NV,96.000000,72.700000,60.100000,82.400000,2017
RotavirusVaccinationFacilityType,Other,ID,47.000000,59.300000,38.900000,77.000000,2012
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,OK,156.000000,29.000000,21.600000,37.600000,2009
RotavirusVaccinationRaceEthnicity,Black only  non-Hispanic,SC,41.000000,62.800000,46.100000,77.000000,2016
RotavirusVaccinationFacilityType,Mixed,VA,35.000000,73.500000,43.300000,91.000000,2016
RotavirusVaccinationWIC,Participating,WY,93.000000,62.000000,49.900000,72.800000,2016
RotavirusVaccinationRaceEthnicity,Hispanic,PA,86.000000,76.200000,59.400000,87.500000,2015
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,TX,283.000000,69.900000,60.700000,77.800000,2014
RotavirusVaccinationFacilityType,Mixed,MA,30.000000,83.200000,60.700000,94.100000,2014
RotavirusVaccinationUrbanicity,Living In A Non MSA,WA,115.000000,25.100000,17.800000,34.200000,2009
RotavirusVaccinationFacilityType,Private,IA,85.000000,79.800000,67.000000,88.500000,2014
RotavirusVaccinationFacilityType,Private,TN,146.000000,78.700000,69.700000,85.600000,2013
RotavirusVaccinationFacilityType,Mixed,ID,51.000000,72.000000,57.400000,83.100000,2013
RotavirusVaccinationPoverty,Living At or Above Poverty,SD,235.000000,51.800000,44.300000,59.100000,2010
RotavirusVaccinationWIC,Participating,FL,137.000000,69.200000,57.900000,78.600000,2017
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,WY,218.000000,78.400000,71.500000,84.000000,2017
RotavirusVaccinationWIC,Not Participating ,KS,127.000000,80.000000,70.400000,87.100000,2016
RotavirusVaccinationVFCProgramProvider,Participating,NC,264.000000,72.100000,65.000000,78.200000,2010
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,LA,132.000000,66.500000,55.900000,75.600000,2010
RotavirusVaccinationFacilityType,Public,IL,101.000000,54.500000,39.800000,68.400000,2011
RotavirusVaccinationAge,24 Months,OK,282.000000,55.600000,47.800000,63.100000,2012
RotavirusVaccinationWIC,Participating,AK,134.000000,59.900000,49.700000,69.200000,2013
RotavirusVaccinationFacilityType,Mixed,MI,53.000000,69.200000,52.200000,82.300000,2012
RotavirusVaccinationFacilityType,Private,CO,208.000000,47.100000,36.200000,58.300000,2009
RotavirusVaccinationVFCProgramProvider,Participating,MT,175.000000,76.300000,67.200000,83.400000,2017
RotavirusVaccinationPoverty,Living Below Poverty,OR,77.000000,59.800000,46.100000,72.000000,2012
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,ME,247.000000,61.000000,53.500000,67.900000,2011
RotavirusVaccinationAge,24 Months,CA,324.000000,64.700000,54.900000,73.500000,2017
RotavirusVaccinationUrbanicity,Living In A Non MSA,UT,40.000000,80.100000,65.300000,89.600000,2011
RotavirusVaccinationAge,24 Months,HI,236.000000,73.200000,65.900000,79.500000,2017
RotavirusVaccinationFacilityType,Other,DE,40.000000,64.900000,47.400000,79.200000,2009
RotavirusVaccinationAge,19-35 Months,SC,238.000000,67.200000,58.500000,74.900000,2017
RotavirusVaccinationAge,19-35 Months,GA,270.000000,71.600000,63.300000,78.700000,2014
RotavirusVaccinationWIC,Not Participating ,SD,111.000000,81.900000,72.200000,88.700000,2015
RotavirusVaccinationRaceEthnicity,Hispanic,AZ,86.000000,69.300000,55.900000,80.000000,2016
RotavirusVaccinationPoverty,Unknown poverty,TX,106.000000,73.200000,61.200000,82.500000,2017
RotavirusVaccinationAge,7 Months,ND,222.000000,83.100000,76.700000,88.100000,2017
RotavirusVaccinationAge,7 Months,IA,298.000000,78.500000,72.800000,83.300000,2016
RotavirusVaccinationWIC,Participating,MS,211.000000,56.700000,48.900000,64.200000,2010
RotavirusVaccinationRaceEthnicity,Hispanic,FL,59.000000,61.700000,45.500000,75.600000,2013
RotavirusVaccinationUrbanicity,Living In A Non MSA,AR,115.000000,54.400000,42.300000,66.100000,2012
RotavirusVaccinationAge,19 Months,NM,244.000000,73.800000,66.300000,80.100000,2015
RotavirusVaccinationVFCProgramProvider,Participating,VT,250.000000,64.000000,57.000000,70.400000,2012
RotavirusVaccinationFacilityType,Public,KY,50.000000,34.400000,21.700000,49.700000,2009
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,ID,222.000000,46.900000,39.700000,54.300000,2010
RotavirusVaccinationAge,7 Months,MI,254.000000,65.500000,57.500000,72.700000,2015
RotavirusVaccinationAge,7 Months,AK,276.000000,63.500000,56.100000,70.300000,2014
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,AL,132.000000,63.400000,52.700000,73.000000,2010
RotavirusVaccinationWIC,Not Participating ,NE,150.000000,75.100000,66.500000,82.200000,2015
RotavirusVaccinationWIC,Participating,NM,152.000000,78.300000,69.900000,84.900000,2016
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,WI,64.000000,82.900000,69.200000,91.300000,2017
RotavirusVaccinationFacilityType,Other,SD,99.000000,72.200000,60.200000,81.700000,2017
RotavirusVaccinationUrbanicity,Living In A Non MSA,ID,73.000000,76.700000,63.000000,86.400000,2016
RotavirusVaccinationAge,19 Months,IL,495.000000,72.600000,67.300000,77.400000,2013
RotavirusVaccinationWIC,Participating,SD,80.000000,66.300000,51.300000,78.600000,2014
RotavirusVaccinationWIC,Not Participating ,ID,130.000000,85.200000,75.900000,91.300000,2014
RotavirusVaccinationAge,24 Months,FL,273.000000,72.900000,64.300000,80.100000,2016
RotavirusVaccinationVFCProgramProvider,Participating,OH,236.000000,47.800000,40.000000,55.800000,2009
RotavirusVaccinationAge,19-35 Months,WY,218.000000,77.600000,69.600000,84.000000,2014
RotavirusVaccinationWIC,Participating,SC,121.000000,38.300000,29.500000,47.900000,2009
RotavirusVaccinationRaceEthnicity,Hispanic,IL,115.000000,77.800000,67.700000,85.400000,2017
RotavirusVaccinationAge,7 Months,TN,237.000000,71.100000,63.200000,77.900000,2016
RotavirusVaccinationRaceEthnicity,Hispanic,NY,123.000000,78.200000,68.500000,85.600000,2017
RotavirusVaccinationAge,24 Months,NY,546.000000,75.400000,71.000000,79.400000,2016
RotavirusVaccinationFacilityType,Private,MT,59.000000,80.400000,65.100000,90.100000,2013
RotavirusVaccinationFacilityType,Private,IL,282.000000,81.700000,75.800000,86.400000,2016
RotavirusVaccinationFacilityType,Private,NY,325.000000,68.100000,61.500000,74.100000,2014
RotavirusVaccinationFacilityType,Private,NY,364.000000,75.300000,69.600000,80.300000,2016
RotavirusVaccinationRaceEthnicity,Black only  non-Hispanic,AL,42.000000,69.400000,52.700000,82.100000,2017
RotavirusVaccinationFacilityType,Private,MD,279.000000,79.200000,68.900000,86.800000,2017
RotavirusVaccinationPoverty,Living Below Poverty,MI,50.000000,41.500000,27.600000,57.000000,2010
RotavirusVaccinationUrbanicity,Living In An MSA Central City,UT,98.000000,80.200000,68.100000,88.500000,2014
RotavirusVaccinationUrbanicity,Living In An MSA Central City,PA,327.000000,72.900000,61.600000,81.800000,2014
RotavirusVaccinationAge,19 Months,DC,223.000000,68.400000,59.800000,75.900000,2013
RotavirusVaccinationPoverty,Living At or Above Poverty,OH,199.000000,65.300000,55.500000,73.900000,2011
RotavirusVaccinationWIC,Not Participating ,IL,311.000000,80.200000,73.500000,85.600000,2012
RotavirusVaccinationUrbanicity,Living In An MSA Central City,TX,995.000000,75.800000,71.500000,79.600000,2017
RotavirusVaccinationAge,24 Months,CO,238.000000,70.400000,61.000000,78.300000,2016
RotavirusVaccinationAge,19 Months,MI,212.000000,70.100000,62.400000,76.800000,2013
RotavirusVaccinationAge,24 Months,LA,304.000000,65.000000,57.300000,72.000000,2012
RotavirusVaccinationAge,19-35 Months,DE,242.000000,83.900000,77.500000,88.800000,2013
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,NY,193.000000,73.000000,64.400000,80.200000,2015
RotavirusVaccinationRaceEthnicity,Hispanic,NC,42.000000,67.800000,47.000000,83.400000,2016
RotavirusVaccinationUrbanicity,Living In An MSA Central City,OR,119.000000,76.600000,66.600000,84.200000,2015
RotavirusVaccinationFacilityType,Public,TX,133.000000,67.200000,54.100000,78.100000,2015
RotavirusVaccinationFacilityType,Mixed,KS,41.000000,36.300000,21.000000,54.800000,2009
RotavirusVaccinationUrbanicity,Living In An MSA Central City,DE,116.000000,81.800000,72.100000,88.700000,2010
RotavirusVaccinationRaceEthnicity,Native Hawaiian or other Pacific Islander only  non-Hispanic,HI,33.000000,67.000000,45.900000,83.000000,2017
RotavirusVaccinationFacilityType,Private,WV,110.000000,69.200000,58.400000,78.200000,2016
RotavirusVaccinationWIC,Participating,WA,204.000000,21.300000,15.100000,29.300000,2009
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,TN,95.000000,83.900000,72.200000,91.300000,2011
RotavirusVaccinationPoverty,Living Below Poverty,OK,60.000000,65.800000,51.400000,77.800000,2016
RotavirusVaccinationAge,19 Months,AZ,279.000000,64.600000,55.700000,72.700000,2011
RotavirusVaccinationUrbanicity,Living In An MSA Central City,OK,98.000000,56.500000,45.300000,67.100000,2013
RotavirusVaccinationPoverty,Living At or Above Poverty,NC,193.000000,80.400000,71.800000,86.900000,2015
RotavirusVaccinationUrbanicity,Living In An MSA Central City,HI,85.000000,70.200000,57.700000,80.300000,2015
RotavirusVaccinationAge,19 Months,GU,266.000000,51.800000,45.300000,58.300000,2017
RotavirusVaccinationVFCProgramProvider,Participating,NH,232.000000,55.400000,47.800000,62.800000,2009
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,CT,236.000000,74.300000,66.900000,80.500000,2011
RotavirusVaccinationFacilityType,Other,OK,44.000000,60.200000,42.600000,75.500000,2011
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,IN,89.000000,77.100000,64.600000,86.100000,2017
RotavirusVaccinationAge,19 Months,DE,326.000000,72.500000,65.100000,78.800000,2011
RotavirusVaccinationVFCProgramProvider,Participating,IN,198.000000,65.700000,57.400000,73.200000,2013
RotavirusVaccinationPoverty,Living Below Poverty,FL,71.000000,51.700000,35.100000,67.900000,2014
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,NY,269.000000,39.100000,32.700000,45.900000,2009
RotavirusVaccinationAge,19-35 Months,KY,276.000000,57.500000,50.700000,64.000000,2010
RotavirusVaccinationAge,7 Months,WY,269.000000,34.700000,28.700000,41.200000,2009
RotavirusVaccinationVFCProgramProvider,Participating,NM,262.000000,81.600000,74.000000,87.400000,2014
RotavirusVaccinationVFCProgramProvider,Not Participating ,TN,57.000000,73.500000,54.700000,86.400000,2017
RotavirusVaccinationFacilityType,Other,MO,37.000000,66.600000,44.900000,83.000000,2015
RotavirusVaccinationAge,19-35 Months,ND,253.000000,73.400000,66.900000,79.000000,2010
RotavirusVaccinationFacilityType,Private,SD,40.000000,79.400000,64.000000,89.200000,2013
RotavirusVaccinationAge,19-35 Months,UT,249.000000,77.000000,70.200000,82.500000,2017
RotavirusVaccinationAge,24 Months,FL,346.000000,59.500000,52.600000,66.000000,2011
RotavirusVaccinationFacilityType,Private,FL,186.000000,68.500000,57.800000,77.500000,2012
RotavirusVaccinationAge,19 Months,MT,310.000000,61.300000,53.700000,68.300000,2012
RotavirusVaccinationRaceEthnicity,Black only  non-Hispanic,NJ,30.000000,36.000000,19.000000,57.500000,2009
RotavirusVaccinationFacilityType,Mixed,NC,36.000000,84.900000,68.000000,93.700000,2017
RotavirusVaccinationPoverty,Living Below Poverty,NV,98.000000,55.600000,44.400000,66.200000,2013
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,AK,109.000000,37.300000,27.900000,47.800000,2009
RotavirusVaccinationPoverty,Living Below Poverty,GA,73.000000,65.500000,51.200000,77.500000,2017
RotavirusVaccinationAge,7 Months,GA,359.000000,66.000000,59.100000,72.300000,2011
RotavirusVaccinationFacilityType,Private,ME,81.000000,78.200000,65.700000,87.000000,2015
RotavirusVaccinationWIC,Participating,AZ,140.000000,67.900000,56.800000,77.400000,2014
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,VT,219.000000,75.600000,68.200000,81.800000,2014
RotavirusVaccinationAge,24 Months,VA,373.000000,67.100000,58.400000,74.800000,2015
RotavirusVaccinationUrbanicity,Living In A Non MSA,TN,56.000000,75.900000,58.900000,87.400000,2017
RotavirusVaccinationPoverty,Living Below Poverty,AL,89.000000,57.000000,44.100000,69.100000,2017
RotavirusVaccinationPoverty,Living At or Above Poverty,VA,245.000000,77.200000,65.800000,85.600000,2013
RotavirusVaccinationPoverty,Living At or Above Poverty,MT,171.000000,75.300000,66.900000,82.200000,2013
RotavirusVaccinationFacilityType,Other,VA,40.000000,76.800000,58.300000,88.700000,2011
RotavirusVaccinationUrbanicity,Living In An MSA Central City,NE,96.000000,72.600000,60.100000,82.400000,2009
RotavirusVaccinationWIC,Participating,AR,134.000000,55.900000,45.400000,65.900000,2013
RotavirusVaccinationVFCProgramProvider,Participating,MI,242.000000,68.700000,60.600000,75.900000,2012
RotavirusVaccinationWIC,Participating,VT,118.000000,77.100000,67.700000,84.400000,2014
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,WA,100.000000,68.300000,56.100000,78.300000,2012
RotavirusVaccinationUrbanicity,Living In An MSA Central City,TX,1265.000000,71.900000,67.100000,76.200000,2011
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,OH,99.000000,70.800000,58.500000,80.700000,2013
RotavirusVaccinationWIC,Not Participating ,GU,131.000000,63.000000,53.300000,71.800000,2016
RotavirusVaccinationFacilityType,Private,OH,104.000000,77.000000,63.800000,86.400000,2016
RotavirusVaccinationPoverty,Living At or Above Poverty,FL,230.000000,61.300000,52.400000,69.400000,2011
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,SC,119.000000,71.900000,59.600000,81.700000,2016
RotavirusVaccinationFacilityType,Mixed,IA,33.000000,82.700000,63.800000,92.800000,2015
RotavirusVaccinationAge,19-35 Months,LA,270.000000,68.400000,59.900000,75.800000,2014
RotavirusVaccinationWIC,Not Participating ,NV,102.000000,76.400000,64.300000,85.300000,2015
RotavirusVaccinationAge,19-35 Months,NE,219.000000,78.100000,70.900000,83.900000,2016
RotavirusVaccinationFacilityType,Other,HI,39.000000,76.100000,57.100000,88.300000,2013
RotavirusVaccinationAge,19 Months,SC,299.000000,70.600000,63.500000,76.800000,2012
RotavirusVaccinationFacilityType,Public,MT,46.000000,40.200000,24.000000,58.900000,2014
RotavirusVaccinationWIC,Participating,MS,151.000000,72.400000,63.000000,80.100000,2017
RotavirusVaccinationAge,7 Months,SD,230.000000,38.600000,31.900000,45.800000,2009
RotavirusVaccinationAge,24 Months,GA,299.000000,71.200000,63.600000,77.800000,2017
RotavirusVaccinationRaceEthnicity,White only  non-Hispanic,CT,163.000000,76.600000,67.700000,83.700000,2012
RotavirusVaccinationPoverty,Living Below Poverty,NY,125.000000,64.300000,54.100000,73.300000,2017
RotavirusVaccinationRaceEthnicity,Multiple Races  non-Hispanic,MD,31.000000,85.800000,43.400000,97.900000,2017
RotavirusVaccinationPoverty,Living At or Above Poverty,IA,247.000000,70.900000,61.400000,78.800000,2012
RotavirusVaccinationWIC,Participating,WA,115.000000,75.800000,65.400000,83.800000,2016
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,WI,116.000000,65.000000,53.200000,75.100000,2010
RotavirusVaccinationFacilityType,Other,DC,52.000000,42.900000,27.200000,60.100000,2010
RotavirusVaccinationVFCProgramProvider,Participating,DE,205.000000,87.700000,81.900000,91.800000,2017
RotavirusVaccinationUrbanicity,Living in an MSA Noncentral City,NC,122.000000,76.300000,64.800000,85.000000,2017
RotavirusVaccinationFacilityType,Public,MS,42.000000,72.300000,54.000000,85.300000,2014
RotavirusVaccinationRaceEthnicity,Multiple Races  non-Hispanic,NY,33.000000,82.000000,59.900000,93.300000,2015
RotavirusVaccinationUrbanicity,Living In An MSA Central City,NV,152.000000,74.100000,65.600000,81.100000,2016
RotavirusVaccinationFacilityType,Private,FL,183.000000,63.800000,54.500000,72.200000,2015
RotavirusVaccinationAge,24 Months,MS,180.000000,63.200000,54.300000,71.300000,2013
RotavirusVaccinationFacilityType,Private,ME,67.000000,82.400000,70.000000,90.400000,2014
RotavirusVaccinationWIC,Participating,SC,143.000000,67.600000,57.400000,76.300000,2016
RotavirusVaccinationAge,24 Months,KY,243.000000,68.500000,60.800000,75.200000,2016
